id,user_id,date,sss1,sss2,sss3,sss4,sss5,sss6,sss7,sss8,sss9,sss10,sss11,sss12,sss13,sss14
22286,146847,2008-05-16,1,0,0,0,0,1,0,1,0,0,0,1,1,0
22267,146865,2008-05-14,1,0,0,0,1,1,0,0,0,0,0,1,1,0
22268,146891,2008-05-15,1,0,0,0,1,1,0,1,1,1,0,0,0,0
22269,146905,2008-05-15,1,1,0,0,1,1,0,1,1,0,1,0,1,0
22271,146924,2008-05-15,0,0,0,0,0,0,0,0,0,0,0,0,1,1
22273,146943,2008-05-15,0,1,0,0,0,1,0,0,0,0,0,0,0,0
22543,146987,2008-06-17,0,0,0,0,1,1,0,1,0,0,1,1,0,0
22277,147000,2008-05-15,0,1,1,1,1,0,0,1,0,1,1,0,1,1
22274,147034,2008-05-15,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22275,147079,2008-05-15,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22276,147090,2008-05-15,1,0,0,0,0,1,0,1,0,0,0,0,1,0
22278,147094,2008-05-15,1,0,1,0,1,1,1,1,0,0,1,1,1,0
22280,147172,2008-05-15,1,1,1,0,1,0,0,0,0,0,1,1,1,0
22279,147178,2008-05-15,0,1,0,0,1,1,1,1,1,0,0,1,0,0
22282,147186,2008-05-16,,,0,0,0,1,0,0,0,0,0,1,,
22281,147188,2008-05-16,1,0,0,0,1,1,1,1,1,0,1,1,1,0
22283,147204,2008-05-16,1,0,0,0,1,1,1,1,1,0,0,1,1,0
22284,147210,2008-05-16,0,0,0,0,1,1,0,1,0,0,1,1,1,0
22285,147242,2008-05-16,1,1,0,0,1,0,1,1,1,1,0,0,1,1
22287,147294,2008-05-16,0,0,1,1,0,1,1,0,0,0,0,1,1,0
22288,147310,2008-05-16,1,1,0,0,1,1,1,0,0,0,0,1,1,0
22289,147319,2008-05-16,0,1,1,0,0,1,0,0,1,1,0,0,0,0
22290,147320,2008-05-16,1,1,0,0,1,1,0,1,1,0,1,1,1,1
22291,147349,2008-05-16,0,1,0,0,1,0,0,1,0,0,1,0,1,0
22292,147356,2008-05-16,0,0,0,1,1,1,1,0,1,0,1,0,1,0
22293,147375,2008-05-16,1,1,1,0,1,1,1,0,0,0,1,1,1,1
22294,147391,2008-05-16,1,0,0,0,1,1,1,1,1,0,0,1,1,1
22295,147436,2008-05-16,1,0,1,0,1,1,1,1,0,0,1,1,1,1
22296,147477,2008-05-16,0,0,1,0,1,0,1,1,1,0,1,1,1,1
22297,147535,2008-05-17,1,1,0,0,1,1,0,1,0,1,0,0,1,1
22298,147552,2008-05-17,0,1,0,1,1,1,1,0,1,0,1,1,1,0
22299,147554,2008-05-17,1,0,0,0,0,0,1,0,1,0,1,0,0,0
22300,147565,2008-05-17,1,1,0,1,1,1,0,1,0,0,1,0,1,0
22301,147584,2008-05-17,0,1,0,0,0,0,0,0,1,0,0,0,0,1
22302,147607,2008-05-17,1,1,1,0,1,1,1,1,1,1,1,1,1,0
22307,147611,2008-05-17,1,0,1,1,1,1,1,1,1,0,1,0,0,0
22315,147660,2008-05-18,1,1,0,0,1,0,0,1,1,1,0,0,1,0
22303,147663,2008-05-17,1,1,1,0,1,0,1,0,1,0,1,1,0,0
22304,147682,2008-05-17,1,0,1,1,0,0,1,0,0,0,1,0,0,1
22305,147685,2008-05-17,0,0,0,1,0,0,0,0,0,0,0,1,1,0
22312,147710,2008-05-17,1,1,0,0,0,1,0,0,0,0,1,0,0,0
22306,147732,2008-05-17,1,0,0,1,0,0,0,0,0,0,1,1,0,0
22309,147736,2008-05-17,1,0,0,0,1,1,1,1,1,0,1,,0,1
22308,147746,2008-05-17,1,1,0,0,1,1,0,0,1,0,1,0,1,0
22311,147747,2008-05-17,0,0,0,1,1,1,1,0,0,0,0,1,1,1
22313,147765,2008-05-18,1,1,1,0,1,1,1,1,0,0,0,0,1,1
22314,147791,2008-05-18,0,1,0,0,1,1,0,0,0,0,0,0,0,1
22346,147792,2008-05-20,1,0,0,0,1,1,1,1,1,0,1,1,1,1
22316,147837,2008-05-18,0,1,0,0,1,1,1,1,0,1,1,0,1,0
22317,147854,2008-05-18,1,1,0,0,1,1,1,0,0,0,1,0,1,0
22319,147890,2008-05-18,1,0,0,0,1,1,0,1,1,0,1,0,1,0
22321,147906,2008-05-18,1,0,0,1,1,1,1,1,1,0,1,0,1,0
22322,147921,2008-05-18,0,0,1,1,1,1,1,1,0,1,1,1,1,0
22323,147922,2008-05-18,1,1,1,1,1,0,1,0,1,1,0,0,1,0
22324,147929,2008-05-18,1,1,1,0,1,1,1,1,0,1,0,0,1,1
22326,148030,2008-05-19,1,0,0,0,1,1,0,0,0,0,0,0,1,1
22327,148041,2008-05-19,1,0,1,0,1,0,0,1,1,1,0,0,0,0
22325,148049,2008-05-19,1,0,1,1,1,1,1,1,1,0,1,1,1,0
22330,148064,2008-05-19,1,0,1,0,0,0,1,0,0,0,0,0,0,0
22329,148071,2008-05-19,0,0,0,0,0,0,1,0,0,0,0,,1,0
22328,148074,2008-05-19,0,0,0,0,0,1,0,0,0,0,1,1,1,1
22331,148075,2008-05-19,1,1,0,0,1,1,1,1,1,1,1,1,1,0
22332,148091,2008-05-19,1,0,1,1,1,1,1,1,0,0,1,1,1,0
22333,148108,2008-05-19,1,0,0,0,1,1,0,1,0,1,1,0,0,1
22334,148133,2008-05-19,1,0,1,0,0,1,1,0,0,0,1,0,0,1
22335,148138,2008-05-19,1,1,1,1,0,1,0,1,0,0,0,0,1,0
22351,148165,2008-05-20,1,0,0,1,1,1,1,1,0,0,0,0,0,0
22336,148215,2008-05-19,0,1,0,0,1,1,1,0,0,0,0,,1,
22339,148243,2008-05-19,0,0,0,0,0,0,1,1,1,1,0,0,1,0
22337,148244,2008-05-19,0,0,0,0,0,1,0,0,0,0,0,0,1,0
22338,148245,2008-05-19,1,1,1,1,1,1,1,1,1,1,0,1,1,0
22340,148250,2008-05-19,1,0,1,1,1,1,1,1,0,0,0,1,1,1
22341,148256,2008-05-19,0,1,1,0,1,1,0,1,0,0,1,0,1,1
22342,148280,2008-05-19,0,0,0,0,1,0,1,1,0,0,1,0,0,0
22343,148297,2008-05-20,1,0,0,0,1,1,1,1,1,1,1,1,1,0
22344,148303,2008-05-20,1,0,1,1,1,0,1,0,0,0,1,0,0,1
22345,148304,2008-05-20,1,1,0,1,1,1,1,1,1,0,0,1,1,1
22348,148311,2008-05-20,0,1,0,0,1,1,0,1,0,0,1,1,1,0
22347,148317,2008-05-20,0,1,0,1,0,0,1,0,1,0,0,0,1,1
22349,148327,2008-05-20,0,0,0,0,0,0,0,0,0,0,0,1,1,0
22350,148332,2008-05-20,0,0,1,0,1,1,1,1,0,0,0,0,1,0
22352,148384,2008-05-20,0,0,0,0,1,1,1,0,0,0,0,1,0,0
22353,148411,2008-05-20,1,0,1,0,1,0,1,1,0,0,1,0,1,0
22354,148416,2008-05-20,1,0,0,1,0,0,1,0,0,0,1,0,0,1
22355,148445,2008-05-20,1,0,0,0,1,1,0,1,0,1,0,0,1,1
22357,148487,2008-05-21,1,0,0,1,1,1,1,1,0,1,1,1,1,0
22358,148495,2008-05-21,0,0,1,0,1,1,1,1,1,0,1,1,1,1
22359,148503,2008-05-21,1,1,1,1,1,0,0,1,0,1,1,0,1,1
22360,148510,2008-05-21,1,1,0,1,1,1,1,1,0,1,1,0,1,1
22362,148512,2008-05-21,1,1,1,0,1,1,0,1,1,0,0,0,1,0
22361,148513,2008-05-21,1,1,0,0,1,1,1,1,0,0,1,1,1,0
22363,148552,2008-05-21,1,1,1,0,1,1,1,0,0,1,1,1,0,0
22364,148568,2008-05-21,0,1,1,0,1,0,0,0,0,0,1,0,0,0
22365,148585,2008-05-21,1,1,0,1,1,1,1,0,1,1,1,1,1,0
22366,148613,2008-05-22,0,1,0,0,0,1,0,1,1,0,0,0,1,0
22367,148631,2008-05-22,1,1,0,0,1,1,1,1,1,1,1,1,1,0
22370,148723,2008-05-22,1,1,1,0,0,1,1,1,1,1,0,1,1,1
22371,148795,2008-05-23,1,0,0,0,1,0,1,1,0,0,1,0,1,0
22373,148805,2008-05-23,1,0,0,0,1,0,0,0,0,0,0,0,1,0
22372,148806,2008-05-23,0,0,0,0,1,1,0,1,1,0,1,1,1,1
22374,148810,2008-05-23,1,1,0,0,1,0,0,0,1,0,0,0,1,0
22375,148819,2008-05-23,0,1,0,0,1,1,0,0,1,0,1,0,0,0
22376,148870,2008-05-23,0,0,0,0,1,1,0,0,1,1,1,1,1,0
22377,148889,2008-05-23,1,0,0,1,0,1,0,1,1,1,1,1,1,1
22378,148896,2008-05-24,1,1,0,0,1,0,1,0,0,0,0,0,1,0
22379,148914,2008-05-24,1,1,1,0,1,0,0,0,1,0,0,1,1,0
22383,148915,2008-05-24,1,0,1,0,1,1,0,0,0,0,1,1,1,1
22382,148925,2008-05-24,1,1,1,0,1,0,1,0,0,1,1,1,1,0
22380,148955,2008-05-24,1,1,0,0,1,1,0,1,1,0,0,0,1,0
22381,148971,2008-05-24,1,1,0,0,1,0,0,1,1,1,0,0,1,1
22384,149000,2008-05-25,0,1,0,0,1,0,0,1,0,1,1,1,0,0
22385,149016,2008-05-25,1,1,1,0,1,1,1,1,1,0,0,0,1,0
22386,149019,2008-05-25,1,0,0,1,1,1,1,1,0,1,1,1,1,0
22387,149046,2008-05-25,0,1,0,1,1,0,1,1,0,0,0,1,1,0
22388,149048,2008-05-25,0,1,0,1,1,1,0,1,1,1,1,0,1,0
22389,149062,2008-05-25,1,0,0,0,0,0,1,0,1,0,0,1,1,1
22390,149118,2008-05-26,0,1,0,0,1,0,0,0,0,1,0,0,0,0
22391,149123,2008-05-26,1,1,0,1,1,1,0,0,1,1,0,0,0,0
22392,149143,2008-05-26,1,0,1,0,1,0,1,1,0,1,1,1,1,0
22393,149187,2008-05-26,0,0,0,0,1,1,1,1,0,1,1,1,0,1
22394,149193,2008-05-26,1,1,0,1,0,0,0,0,0,0,0,1,0,0
22395,149224,2008-05-27,0,1,1,0,1,0,1,1,1,0,1,0,1,0
22396,149233,2008-05-27,0,1,0,1,1,1,0,1,0,0,1,,1,0
22399,149271,2008-05-28,1,1,0,0,1,1,1,1,1,1,0,1,1,0
22397,149291,2008-05-27,1,0,0,0,1,1,1,1,0,0,1,1,1,0
22398,149353,2008-05-28,1,0,1,0,1,1,1,0,0,0,0,0,0,0
22400,149390,2008-05-28,0,1,0,0,0,1,0,1,1,1,0,1,0,0
22401,149405,2008-05-28,0,0,1,0,1,1,1,1,0,0,1,0,1,1
22402,149419,2008-05-28,0,1,0,1,0,1,0,1,0,1,0,0,1,1
22403,149427,2008-05-28,1,0,0,0,0,1,0,0,0,0,1,0,1,1
22404,149431,2008-05-28,0,1,0,0,1,1,1,0,0,0,1,1,0,0
22405,149442,2008-05-28,1,0,1,1,0,0,1,0,0,0,1,1,0,1
22406,149465,2008-05-28,1,1,0,1,1,1,1,1,1,1,1,1,1,0
23167,149473,2008-08-30,1,1,0,1,1,1,0,1,1,1,0,1,1,0
22407,149479,2008-05-29,1,0,0,0,1,1,1,1,0,1,1,1,1,0
22408,149497,2008-05-29,1,1,0,0,1,1,1,1,1,1,1,1,1,1
22413,149521,2008-05-30,1,1,1,1,1,1,1,1,1,1,1,1,1,0
22409,149533,2008-05-29,1,0,0,0,1,0,1,1,1,0,1,1,1,0
22410,149536,2008-05-29,1,1,0,0,1,1,0,1,1,1,0,1,1,0
22411,149583,2008-05-29,1,0,0,0,1,1,0,1,1,1,1,0,0,0
22412,149609,2008-05-30,0,1,0,0,1,0,1,1,0,0,1,0,0,0
22415,149639,2008-05-30,1,1,0,0,0,1,1,0,0,1,0,0,0,0
22414,149642,2008-05-30,0,1,1,0,1,0,1,1,0,0,1,0,1,1
22416,149696,2008-05-30,0,1,0,0,0,1,0,0,0,0,1,0,0,0
22417,149725,2008-05-31,1,1,1,0,0,0,0,1,1,0,0,1,1,1
22419,149753,2008-05-31,0,1,0,0,0,0,0,0,1,0,0,0,0,0
22420,149775,2008-05-31,1,1,0,0,0,0,0,0,0,0,0,1,1,1
22421,149805,2008-05-31,0,0,1,0,1,1,0,1,0,1,1,0,1,0
22422,149814,2008-05-31,0,1,0,0,0,1,0,0,0,0,1,1,0,1
22424,149821,2008-06-01,0,0,1,0,0,1,1,1,0,1,1,1,1,1
22423,149824,2008-06-01,1,0,0,1,1,1,1,1,1,0,1,1,1,0
22425,149833,2008-06-01,1,1,1,0,1,1,0,1,0,0,1,0,1,1
22426,149842,2008-06-01,0,1,0,0,1,1,0,1,1,0,0,1,0,0
22427,149847,2008-06-01,1,1,1,0,1,1,0,1,0,0,0,0,1,0
22428,149859,2008-06-01,1,1,0,1,1,1,0,1,0,1,0,1,1,0
22429,149869,2008-06-01,1,0,0,0,1,1,0,0,0,0,1,0,1,1
22430,149889,2008-06-01,1,0,0,0,0,1,0,0,1,0,0,1,1,0
22431,149904,2008-06-01,1,1,1,0,1,0,1,0,0,0,0,1,1,1
22432,149912,2008-06-01,1,1,0,0,1,1,1,1,1,0,1,1,1,0
22434,149914,2008-06-01,1,0,1,0,1,1,1,1,0,0,1,1,1,1
22433,149916,2008-06-01,0,0,0,0,1,1,1,0,0,0,0,1,0,0
22435,149940,2008-06-01,1,0,0,0,1,1,1,1,0,0,0,0,0,1
22436,149951,2008-06-02,1,1,0,1,1,1,0,0,0,0,0,1,1,1
22449,149965,2008-06-03,0,1,0,0,0,0,0,0,0,0,0,0,1,1
22437,149998,2008-06-02,0,1,0,0,1,1,0,1,1,0,0,0,1,1
22438,150000,2008-06-02,1,1,1,0,1,0,1,1,1,0,1,1,1,1
22439,150006,2008-06-02,1,0,1,0,0,0,0,0,0,0,1,1,1,1
22441,150023,2008-06-02,0,1,1,1,1,1,1,1,0,0,1,1,1,1
22440,150024,2008-06-02,0,1,0,0,1,1,1,1,0,0,1,1,1,0
22442,150051,2008-06-02,0,0,0,0,1,1,0,1,1,0,1,1,1,1
22444,150069,2008-06-02,0,1,0,0,0,1,0,0,0,1,0,0,0,0
22443,150072,2008-06-02,1,1,0,0,1,1,1,1,0,1,1,1,0,0
22445,150095,2008-06-02,0,0,0,0,1,1,0,1,1,0,0,1,1,0
22446,150099,2008-06-02,0,1,0,0,1,1,0,0,1,0,0,0,1,1
22447,150107,2008-06-03,0,1,0,0,0,1,0,0,0,0,0,0,0,1
22448,150109,2008-06-03,1,1,0,0,1,1,0,1,1,0,1,0,1,0
22450,150119,2008-06-03,0,0,0,0,1,1,1,1,1,0,1,1,1,0
22451,150146,2008-06-03,1,1,1,1,1,0,1,1,1,1,1,0,1,0
22452,150149,2008-06-03,1,1,1,1,1,1,0,1,1,0,1,0,1,1
22453,150160,2008-06-03,1,0,1,1,1,1,1,1,0,0,0,1,0,1
22454,150163,2008-06-03,1,1,0,1,1,1,1,1,1,1,1,1,1,0
22455,150166,2008-06-03,1,0,0,0,1,0,0,0,0,1,0,0,0,0
22457,150279,2008-06-04,0,0,0,0,0,0,1,0,1,0,1,0,0,0
22458,150280,2008-06-04,0,1,0,0,0,0,0,1,0,0,0,0,1,1
22459,150294,2008-06-04,0,0,0,0,1,1,0,0,0,0,0,0,1,0
22460,150296,2008-06-04,0,0,0,0,1,0,0,0,0,1,0,0,0,1
22461,150299,2008-06-04,0,0,0,0,0,0,1,1,1,1,0,1,0,0
22462,150334,2008-06-04,0,1,0,0,0,1,0,0,0,0,1,1,1,0
22463,150387,2008-06-05,0,0,0,0,0,0,0,1,1,0,1,1,1,0
22464,150395,2008-06-05,1,1,0,0,1,0,1,0,1,0,0,0,0,1
22465,150426,2008-06-05,0,0,0,0,1,1,1,0,1,0,1,1,0,0
22466,150441,2008-06-05,0,1,0,0,1,1,0,1,0,1,1,1,0,0
24571,150462,2009-04-03,1,0,1,0,1,0,0,1,0,0,0,0,1,0
22467,150464,2008-06-05,0,0,0,0,0,1,0,1,0,0,1,1,0,1
22468,150504,2008-06-05,0,1,0,0,1,1,1,1,1,1,1,0,1,0
22470,150512,2008-06-06,0,0,1,0,0,1,0,1,0,0,1,1,1,1
22469,150523,2008-06-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
22471,150535,2008-06-06,1,1,1,1,0,1,1,1,0,0,1,1,1,1
22472,150586,2008-06-06,0,1,0,1,1,1,1,1,0,0,0,1,1,1
22473,150616,2008-06-06,1,0,0,0,1,1,1,1,0,0,0,1,1,0
22474,150625,2008-06-06,0,1,0,0,1,1,1,1,1,0,1,1,1,0
22475,150675,2008-06-07,0,0,0,0,0,1,0,0,0,1,0,0,0,1
22476,150693,2008-06-07,0,1,0,0,0,0,0,1,0,1,1,1,0,1
22481,150708,2008-06-08,0,0,0,1,1,0,0,0,0,0,1,0,1,0
22477,150735,2008-06-08,0,0,0,0,1,0,1,0,0,0,1,1,1,0
22478,150782,2008-06-08,1,1,1,1,1,0,1,1,1,0,1,1,1,0
22479,150784,2008-06-08,1,1,0,0,1,1,0,1,1,1,1,1,1,0
22480,150795,2008-06-08,1,1,1,1,1,1,0,0,0,1,0,0,1,0
22482,150825,2008-06-08,1,1,1,0,1,1,1,0,1,1,0,1,1,0
22483,150829,2008-06-08,1,1,0,0,1,1,1,1,1,1,0,0,1,0
24968,150830,2009-05-28,0,1,0,1,1,1,1,0,0,1,0,1,1,0
22484,150838,2008-06-09,1,1,0,1,0,1,1,1,0,0,1,0,0,1
22485,150862,2008-06-09,0,0,0,0,0,1,0,0,0,0,1,1,0,1
22486,150917,2008-06-09,1,1,1,1,1,1,1,1,1,1,1,0,1,1
22487,150924,2008-06-09,0,1,0,0,1,1,1,0,0,0,1,1,0,1
22488,150933,2008-06-10,0,0,0,0,1,1,1,0,1,0,1,1,1,0
22489,150937,2008-06-10,0,0,0,0,0,0,1,1,1,1,0,0,0,0
23611,150954,2008-10-21,1,0,0,1,1,1,1,1,0,1,1,1,1,1
22495,150974,2008-06-11,1,1,0,0,1,1,1,0,0,1,1,1,1,0
22490,150979,2008-06-10,1,1,1,1,1,1,,1,1,,0,1,1,0
22491,150995,2008-06-10,0,1,1,0,1,1,0,0,1,1,1,0,1,1
22492,151084,2008-06-10,1,1,1,0,1,0,1,1,0,1,1,1,0,0
22493,151138,2008-06-11,0,0,0,0,1,1,0,0,0,0,1,0,0,1
22494,151153,2008-06-11,1,0,1,0,1,1,1,1,1,0,1,1,0,1
22499,151202,2008-06-12,1,1,0,0,1,1,0,0,0,1,0,0,1,1
22496,151228,2008-06-11,1,0,0,0,1,1,1,1,1,1,0,1,0,0
22497,151256,2008-06-12,0,1,1,0,0,1,1,0,0,1,1,0,0,1
22498,151279,2008-06-12,1,1,1,1,1,0,1,1,1,1,0,0,1,1
22500,151306,2008-06-12,1,1,1,0,1,0,1,1,0,0,0,1,1,1
22501,151322,2008-06-12,0,1,0,0,1,1,0,1,0,1,0,0,1,0
22502,151335,2008-06-12,0,0,0,0,1,1,1,0,0,0,1,0,1,1
22503,151361,2008-06-13,1,1,0,1,1,0,1,1,1,0,1,1,0,0
22504,151367,2008-06-13,1,0,0,0,1,0,1,1,0,0,1,0,0,1
22505,151380,2008-06-13,0,1,0,0,0,1,0,0,0,0,1,1,0,0
22506,151385,2008-06-13,0,0,0,0,1,0,0,1,0,0,1,0,1,0
22507,151411,2008-06-13,1,0,0,1,1,1,1,0,0,0,0,1,1,0
22508,151435,2008-06-13,1,0,,0,0,1,1,0,0,0,0,1,,
22509,151493,2008-06-14,1,0,0,0,0,0,0,0,1,1,1,1,1,0
24064,151495,2008-12-20,1,1,0,0,1,0,0,0,1,1,0,1,1,0
22511,151503,2008-06-14,1,0,0,0,1,1,0,0,1,0,0,1,1,1
22510,151505,2008-06-14,1,1,1,0,0,1,0,1,0,0,1,1,1,0
22512,151576,2008-06-14,0,0,0,0,1,0,0,1,0,0,1,1,1,0
29144,151593,2013-02-26,0,0,0,0,0,1,0,0,1,0,0,0,0,0
22513,151597,2008-06-15,0,1,1,0,0,1,1,1,1,0,0,1,1,0
22514,151598,2008-06-15,1,0,0,1,1,0,1,1,1,0,1,1,1,0
22515,151616,2008-06-15,0,0,0,0,0,1,0,0,0,0,0,0,1,1
22516,151636,2008-06-15,1,1,0,0,1,1,1,0,0,1,0,0,1,0
22517,151637,2008-06-15,1,1,1,1,1,0,1,1,0,0,1,1,0,1
22518,151639,2008-06-15,1,0,0,1,1,0,1,0,1,0,0,0,1,0
22519,151649,2008-06-15,1,1,1,0,1,1,1,1,0,0,1,0,0,1
22520,151665,2008-06-15,0,0,0,1,0,0,0,0,0,0,1,1,0,0
22521,151673,2008-06-15,1,1,0,0,1,1,0,1,0,0,1,0,1,1
22522,151678,2008-06-15,1,1,1,1,1,1,1,1,1,1,0,0,1,0
22523,151717,2008-06-15,0,1,0,0,0,0,0,1,1,0,0,0,0,0
22526,151731,2008-06-15,0,1,0,0,0,0,0,0,0,0,0,0,0,1
22524,151732,2008-06-15,1,1,1,1,1,0,0,1,1,1,0,0,1,1
22525,151736,2008-06-15,0,1,0,1,0,0,1,0,1,0,0,1,0,1
22527,151742,2008-06-15,1,1,0,0,1,1,1,1,0,0,1,0,1,0
22528,151782,2008-06-16,1,0,1,0,0,1,1,1,0,0,1,1,1,0
22530,151803,2008-06-16,0,1,0,0,1,0,0,1,1,0,0,0,1,0
22531,151804,2008-06-16,1,0,0,1,1,1,1,1,1,0,1,1,0,0
22533,151822,2008-06-16,1,0,0,0,1,1,0,0,1,1,0,0,1,1
22532,151823,2008-06-16,1,1,1,0,0,1,1,1,0,0,1,1,0,0
22534,151845,2008-06-16,1,1,1,1,1,1,1,0,0,0,1,1,1,0
22535,151923,2008-06-16,0,0,0,0,1,1,1,1,0,0,0,1,1,1
22536,151946,2008-06-17,1,0,0,0,0,0,0,0,0,0,0,0,1,0
22537,151950,2008-06-17,0,1,0,0,0,1,1,1,0,0,1,1,0,1
22538,151971,2008-06-17,1,1,0,1,1,1,1,0,1,0,0,1,1,0
22539,151995,2008-06-17,0,0,1,0,1,0,0,0,1,1,1,1,0,0
22540,151997,2008-06-17,1,1,0,1,1,1,0,1,1,0,0,1,1,0
22541,152009,2008-06-17,0,0,0,0,1,1,1,0,1,0,1,1,1,0
22553,152045,2008-06-18,0,0,0,0,1,1,1,0,0,0,1,1,1,1
22542,152055,2008-06-17,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22544,152125,2008-06-18,1,0,0,0,1,1,0,0,0,0,0,1,1,1
22545,152135,2008-06-18,1,1,1,1,1,1,1,1,0,0,1,1,1,0
22548,152144,2008-06-18,1,0,1,0,0,1,1,0,0,1,1,1,0,0
22546,152146,2008-06-18,1,1,0,0,1,1,0,1,1,0,1,1,0,
22549,152158,2008-06-18,1,1,0,0,1,0,1,1,1,0,0,1,1,0
22550,152165,2008-06-18,1,1,1,0,0,0,1,0,0,0,1,1,0,0
25180,152171,2009-07-25,0,1,0,1,1,1,1,1,0,0,0,1,1,0
22551,152190,2008-06-18,0,1,0,0,0,0,0,0,0,1,0,0,1,0
22552,152221,2008-06-18,0,1,0,1,1,1,0,1,1,1,1,0,1,1
22554,152369,2008-06-19,0,1,0,1,1,0,1,1,1,0,0,1,1,1
22555,152385,2008-06-19,1,1,0,0,1,0,1,1,1,1,1,0,0,1
22556,152398,2008-06-19,0,1,1,0,1,1,1,0,1,0,1,1,0,0
22557,152516,2008-06-20,1,0,1,1,1,1,1,1,1,1,0,1,1,1
22558,152521,2008-06-20,0,0,0,0,0,0,0,1,0,0,1,1,1,1
22559,152548,2008-06-20,0,1,0,1,1,1,1,1,0,1,1,0,1,0
23260,152553,2008-09-13,0,1,0,0,1,1,0,0,1,0,0,1,0,0
22562,152569,2008-06-20,0,0,1,0,1,0,0,1,1,0,0,1,0,0
22560,152575,2008-06-20,1,0,0,0,0,1,1,1,0,0,0,1,0,1
22561,152576,2008-06-20,1,1,0,0,1,1,1,1,1,1,1,1,1,1
22566,152577,2008-06-20,0,1,0,0,1,0,1,0,0,0,1,0,0,0
22563,152578,2008-06-20,1,1,0,,1,0,1,1,1,,1,,1,1
22567,152603,2008-06-20,0,1,0,0,1,1,0,1,0,0,0,1,1,0
22568,152639,2008-06-21,0,0,0,0,1,1,0,0,0,0,0,0,0,0
22569,152641,2008-06-21,0,1,0,0,1,0,1,0,1,0,1,0,1,0
22570,152659,2008-06-21,0,1,1,0,1,1,0,1,1,0,0,0,1,1
22571,152691,2008-06-21,0,1,1,0,1,0,1,1,1,1,1,1,1,0
22572,152695,2008-06-21,1,1,0,0,1,1,0,1,1,0,1,1,0,1
22573,152699,2008-06-21,0,0,1,0,1,1,0,0,0,0,0,1,1,0
22574,152785,2008-06-22,1,1,0,0,1,0,0,0,0,1,0,0,0,0
23185,152797,2008-09-02,1,1,0,0,1,0,1,1,1,1,1,0,1,0
22575,152920,2008-06-23,1,1,0,0,1,1,1,1,0,0,1,0,0,1
22576,152980,2008-06-24,0,1,0,0,0,1,0,0,0,0,1,1,1,0
22577,152989,2008-06-24,1,0,1,0,1,1,1,0,0,0,0,1,0,1
22578,153041,2008-06-24,0,0,0,0,0,1,0,0,0,1,1,0,0,0
22579,153073,2008-06-24,1,0,1,0,1,1,1,1,0,0,1,1,1,0
22582,153084,2008-06-25,1,1,0,1,0,0,0,0,0,1,1,1,1,0
22580,153132,2008-06-25,0,0,0,0,1,0,1,1,1,0,1,1,1,0
22581,153136,2008-06-25,1,1,0,1,1,1,1,1,0,1,1,0,1,0
22583,153142,2008-06-25,1,0,1,1,1,1,1,1,0,0,1,1,1,1
22584,153220,2008-06-26,1,0,0,1,1,1,1,0,0,0,1,1,0,1
22585,153227,2008-06-26,1,0,1,0,1,0,0,1,1,1,0,1,0,0
22586,153268,2008-06-26,0,0,0,0,0,1,0,1,1,1,0,1,0,0
22588,153275,2008-06-26,1,1,0,0,1,1,0,1,1,0,1,0,0,0
22589,153317,2008-06-26,0,1,0,0,1,0,0,1,1,0,1,1,1,1
22590,153367,2008-06-27,0,0,0,0,1,1,1,1,1,0,0,1,1,0
27319,153424,2011-02-28,1,0,0,0,1,1,0,0,0,1,0,1,1,1
22592,153433,2008-06-28,0,0,1,0,1,1,1,0,1,0,1,1,1,0
22591,153434,2008-06-28,1,0,0,1,1,1,1,1,0,0,1,0,0,0
22593,153535,2008-06-28,1,1,1,1,1,1,1,1,1,1,1,0,1,0
22594,153570,2008-06-29,1,0,1,0,1,1,1,1,0,0,1,1,1,1
22595,153604,2008-06-29,1,0,0,0,1,1,0,1,1,0,1,0,1,1
22596,153609,2008-06-29,0,1,,1,1,1,0,0,0,0,1,1,,0
22686,153625,2008-07-21,0,1,0,0,0,0,0,0,0,0,1,0,1,0
22597,153635,2008-06-29,0,1,0,1,1,1,0,1,0,0,0,0,0,1
22598,153644,2008-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22599,153818,2008-06-30,1,1,1,1,1,1,1,1,0,0,1,1,1,0
22602,154039,2008-06-30,1,1,0,1,1,1,0,1,1,1,0,1,1,1
22603,154065,2008-06-30,0,1,0,0,1,1,1,0,0,0,0,0,1,1
22604,154098,2008-07-01,0,1,0,0,1,1,1,1,1,0,0,1,1,0
22605,154149,2008-07-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22606,154173,2008-07-01,1,0,1,1,1,1,1,1,0,0,1,1,1,0
22607,154195,2008-07-01,0,0,0,0,0,0,0,1,0,0,0,1,0,0
22608,154267,2008-07-02,0,1,0,0,1,1,1,0,0,0,0,1,1,0
22610,154343,2008-07-02,0,1,1,0,1,1,0,0,1,1,0,1,1,0
22611,154349,2008-07-02,1,1,0,1,1,0,1,1,0,0,0,1,1,0
22614,154353,2008-07-03,0,0,0,0,1,0,0,0,1,0,1,1,1,0
22612,154360,2008-07-02,0,0,1,0,0,1,0,0,0,1,1,0,0,0
