user_id,sex,age,id,q2663,q2664,q2665,q2666,q2667,q2668,q2669,q2670,q2671,q2672,q2673,q2674,q2675,q2676,q2677,q2678,q2679,q2680,q2681,q2682,q2683,q2684,starttime,endtime
470850,female,17.9,6822,4,4,1,2,1,4,1,4,3,2,2,4,4,3,4,3,2,4,4,3,4,4,2013-07-27 00:38:31,2013-07-27 00:40:17
470884,female,17.9,6823,3,3,1,3,3,3,2,3,3,2,3,3,3,3,2,3,4,3,3,3,3,4,2013-07-27 19:02:53,2013-07-27 19:04:59
470855,female,22.8,6824,2,2,3,4,3,2,4,1,2,2,4,2,2,2,1,2,4,2,2,2,2,2,2013-07-27 19:56:13,2013-07-27 19:59:00
470912,male,21.0,6825,1,2,4,4,4,1,3,2,2,1,3,1,1,1,1,2,4,1,1,1,2,2,2013-07-28 07:36:53,2013-07-28 07:39:45
470916,female,29.9,6826,1,2,2,4,3,1,3,1,1,1,3,2,1,1,1,1,4,1,1,1,1,1,2013-07-28 09:12:57,2013-07-28 09:14:30
471030,female,,6827,1,1,,3,3,2,4,1,1,1,4,3,1,2,1,2,4,1,2,2,2,1,2013-07-30 05:39:46,2013-07-30 05:41:18
471069,female,15.2,6828,1,1,1,2,2,2,4,2,1,1,4,3,1,2,1,2,4,1,2,1,1,2,2013-07-30 22:14:39,2013-07-30 22:16:57
471102,female,,6829,1,1,2,4,4,1,3,1,1,1,3,1,1,1,1,1,4,1,2,1,1,2,2013-07-31 07:35:16,2013-07-31 07:38:49
471079,female,24.9,6830,4,3,1,3,3,1,1,2,3,4,1,3,3,3,2,4,1,4,4,2,1,3,2013-07-31 19:31:11,2013-07-31 19:32:28
471219,female,5.1,6831,1,1,4,4,3,1,1,1,1,1,2,2,1,1,1,1,4,1,1,1,3,2,2013-08-02 02:41:01,2013-08-02 02:42:24
468463,female,18.2,6832,1,3,2,4,4,1,4,1,1,1,2,3,2,1,2,1,4,2,1,2,1,1,2013-08-02 20:25:52,2013-08-02 20:31:23
471378,male,37.3,6833,2,1,4,3,3,2,2,2,2,1,3,1,2,3,2,2,3,2,3,2,2,1,2013-08-04 13:39:27,2013-08-04 13:44:58
471418,female,17.3,6834,2,1,1,2,3,2,3,3,2,2,3,3,3,3,2,2,4,3,3,2,3,2,2013-08-05 05:59:28,2013-08-05 06:01:41
427749,female,20.8,6835,1,2,2,3,2,1,4,3,3,1,4,1,2,1,2,1,4,2,2,1,2,1,2013-08-05 22:04:15,2013-08-05 22:05:49
471475,female,17.1,6836,3,2,1,3,2,4,2,3,3,2,2,4,3,1,3,1,4,3,3,3,4,3,2013-08-06 01:19:59,2013-08-06 01:21:37
471474,female,16.6,6837,1,3,2,4,3,1,2,2,3,2,2,3,1,2,2,1,3,2,1,3,2,4,2013-08-06 02:43:46,2013-08-06 02:46:27
459723,female,15.0,6838,2,2,3,4,3,1,2,2,1,1,2,2,1,2,1,1,4,2,3,1,1,3,2013-08-06 04:48:17,2013-08-06 04:50:18
471549,female,24.1,6839,3,1,3,2,2,4,1,1,1,1,1,1,1,3,1,2,4,1,2,4,2,3,2013-08-07 17:46:46,2013-08-07 17:48:29
471563,female,16.0,6840,3,4,1,2,4,3,1,2,4,4,1,4,3,2,4,4,4,3,4,2,4,4,2013-08-07 23:38:31,2013-08-07 23:40:22
471568,female,,6841,2,1,3,2,4,1,2,1,1,1,3,4,1,1,1,2,4,1,1,2,3,1,2013-08-08 01:15:34,2013-08-08 01:17:47
471580,female,50.5,6842,2,4,2,4,2,2,4,3,2,2,2,3,3,4,3,2,2,3,3,2,2,1,2013-08-08 05:47:40,2013-08-08 05:49:32
471553,female,19.8,6843,2,1,2,3,1,4,3,1,3,2,3,3,2,2,2,3,2,3,3,3,3,1,2013-08-08 17:23:47,2013-08-08 17:29:52
471625,female,19.9,6844,2,3,2,1,2,2,1,3,3,1,1,2,3,3,1,2,1,3,2,2,2,4,2013-08-09 03:36:35,2013-08-09 03:39:16
471773,female,22.7,6845,1,1,1,3,3,1,4,1,1,1,4,4,1,1,1,1,4,1,1,1,2,1,2013-08-12 09:21:46,2013-08-12 09:23:25
471815,female,21.9,6846,4,1,1,1,3,4,3,2,3,4,2,4,3,4,1,4,3,3,4,3,3,4,2013-08-13 07:03:47,2013-08-13 07:07:20
472045,female,16.2,6847,2,2,3,3,3,2,3,2,2,1,3,2,3,2,1,2,4,2,2,2,2,2,2013-08-15 01:05:56,2013-08-15 01:08:47
472236,female,16.3,6848,2,3,2,3,3,2,4,2,3,1,2,1,2,1,1,2,4,2,3,2,2,3,2013-08-18 20:11:25,2013-08-18 20:13:29
472322,female,21.2,6849,1,1,2,4,4,1,4,2,2,3,4,1,2,1,3,2,4,1,2,2,2,3,2013-08-20 09:16:49,2013-08-20 09:18:25
472394,male,36.4,6850,2,3,2,4,3,2,3,2,2,2,2,2,2,2,2,2,3,3,2,2,2,3,2013-08-21 20:08:43,2013-08-21 20:13:51
472397,female,30.2,6851,1,1,2,4,4,1,4,1,1,1,1,3,1,1,1,1,4,1,1,4,1,1,2013-08-21 21:15:43,2013-08-21 21:18:26
472420,female,22.6,6852,2,2,2,4,2,3,3,3,2,2,4,3,2,2,2,2,3,3,2,1,2,3,2013-08-22 08:57:07,2013-08-22 08:58:37
401173,female,17.7,6853,2,1,1,1,2,1,1,1,2,3,2,4,3,2,2,2,4,1,3,2,3,2,2013-08-26 21:02:06,2013-08-26 21:03:52
472772,female,19.8,6854,2,1,2,4,4,2,3,2,1,1,3,3,1,1,1,2,4,2,2,2,2,2,2013-08-29 17:18:32,2013-08-29 17:19:45
306747,female,20.7,6855,3,3,1,3,2,3,1,4,4,2,3,4,4,4,4,3,3,4,4,3,3,3,2013-08-30 14:55:28,2013-08-30 14:58:13
472809,female,21.7,6856,2,3,2,3,3,2,2,2,1,1,3,2,2,1,1,1,2,2,2,2,1,3,2013-08-30 15:41:48,2013-08-30 15:44:00
472865,female,17.2,6857,2,2,2,2,3,2,2,3,3,2,2,2,2,2,2,1,3,2,2,3,3,2,2013-08-31 18:28:11,2013-08-31 18:29:43
472906,female,20.9,6858,1,2,2,4,3,1,4,1,1,1,4,2,1,1,2,1,4,1,2,1,2,1,2013-09-01 08:00:32,2013-09-01 08:08:17
473063,female,29.2,6859,1,1,4,4,3,2,4,4,4,4,4,1,1,1,2,2,4,1,2,2,2,2,2013-09-03 15:08:44,2013-09-03 15:11:50
473099,male,25.1,6860,1,2,3,4,3,2,3,2,1,2,3,1,2,1,1,1,3,2,3,2,3,2,2013-09-03 21:21:25,2013-09-03 21:23:27
473159,male,23.7,6861,2,4,3,3,3,2,2,3,2,2,2,3,2,2,2,2,3,2,2,2,2,3,2013-09-04 21:25:43,2013-09-04 21:27:48
473277,male,18.4,6862,2,1,2,4,3,1,2,1,2,2,2,2,2,1,2,3,3,3,3,2,2,1,2013-09-06 14:39:32,2013-09-06 14:41:01
473348,female,,6863,4,4,3,2,1,2,3,2,1,2,3,2,4,3,4,3,2,3,4,3,2,4,2013-09-07 16:01:19,2013-09-07 16:06:04
473314,male,16.5,6864,1,1,4,3,2,2,1,2,1,1,1,1,1,2,1,2,4,2,2,1,1,1,2013-09-08 02:12:06,2013-09-08 02:14:04
473272,male,25.4,6865,1,2,2,3,3,1,3,1,1,1,3,2,2,1,2,2,4,1,1,1,1,2,2013-09-08 19:23:53,2013-09-08 19:25:31
473443,female,16.1,6866,1,1,2,4,3,2,4,1,1,2,2,3,1,2,1,2,4,2,2,1,2,1,2013-09-08 21:14:54,2013-09-08 21:17:34
473717,female,24.1,6867,2,3,1,2,2,2,2,3,3,3,2,2,3,2,3,2,2,3,3,2,3,3,2013-09-13 01:07:46,2013-09-13 01:12:12
473775,female,16.6,6868,1,1,4,3,4,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,2013-09-14 03:02:55,2013-09-14 03:05:10
473795,female,37.4,6869,1,2,2,3,4,1,3,1,2,1,3,2,1,1,1,1,4,1,2,1,2,2,2013-09-14 21:22:37,2013-09-14 21:32:07
473808,female,5.0,6870,2,3,2,2,1,2,3,3,3,4,1,3,2,4,3,3,3,3,4,3,3,2,2013-09-14 23:57:54,2013-09-14 23:59:35
473816,female,18.2,6871,3,2,1,3,4,1,1,3,3,3,1,3,2,4,3,3,1,3,3,3,3,3,2013-09-15 05:15:42,2013-09-15 05:18:11
473939,male,35.5,6872,1,1,2,2,2,2,2,3,4,2,2,2,3,3,3,2,1,3,3,3,2,2,2013-09-16 20:59:26,2013-09-16 21:01:36
473957,male,15.2,6873,2,3,3,2,2,2,1,3,2,1,3,2,2,2,2,2,1,2,2,2,3,3,2013-09-17 03:35:29,2013-09-17 03:37:11
474102,female,42.7,6874,1,1,1,3,4,1,4,1,1,1,4,4,1,1,1,1,4,1,1,1,1,2,2013-09-19 19:21:11,2013-09-19 19:23:46
473940,female,27.1,6875,1,1,3,4,3,2,2,2,2,2,3,2,3,2,3,2,2,3,2,3,3,2,2013-09-20 12:45:31,2013-09-20 12:47:30
474384,male,25.3,6876,2,1,1,1,4,2,2,1,2,1,2,4,1,4,1,3,4,4,4,1,3,3,2013-09-21 08:38:23,2013-09-21 08:39:41
474390,female,48.5,6877,1,1,4,4,2,1,2,1,1,1,2,2,1,1,1,1,4,1,1,2,3,1,2013-09-21 10:27:55,2013-09-21 10:29:59
474411,female,27.7,6878,2,4,4,4,2,1,2,3,3,1,2,1,2,2,2,1,4,2,2,3,2,2,2013-09-21 12:50:03,2013-09-21 12:51:51
474431,female,37.8,6879,1,2,2,2,2,2,2,2,1,1,4,,1,1,1,1,4,1,1,1,1,1,2013-09-21 14:54:32,2013-09-21 14:58:51
474502,female,22.3,6880,1,1,4,3,3,1,3,2,2,1,1,1,1,2,2,2,3,2,2,1,3,2,2013-09-21 20:32:40,2013-09-21 20:35:01
474636,female,41.3,6881,1,2,4,4,4,2,3,3,1,1,4,1,1,2,2,2,4,1,3,2,2,4,2013-09-22 05:58:01,2013-09-22 06:00:18
474629,female,19.5,6882,1,3,4,2,2,2,3,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2013-09-22 09:16:19,2013-09-22 09:17:58
474717,male,27.9,6883,1,2,4,4,3,1,4,1,2,2,2,2,2,1,2,2,3,1,2,3,1,2,2013-09-22 16:57:41,2013-09-22 17:04:19
474764,female,19.9,6884,2,3,1,1,2,2,1,4,3,2,1,3,4,2,4,3,1,4,4,3,4,4,2013-09-22 17:09:57,2013-09-22 17:12:05
474850,female,65.5,6885,1,1,2,2,3,4,3,1,3,1,2,3,1,1,1,1,4,1,2,4,4,2,2013-09-23 02:14:19,2013-09-23 02:17:43
475425,female,28.7,6886,2,3,3,3,3,2,3,2,3,2,2,2,2,2,2,2,3,2,3,3,3,2,2013-09-24 17:48:52,2013-09-24 17:50:51
475522,male,25.1,6887,2,1,2,3,3,2,3,1,2,1,3,3,1,1,1,2,4,2,3,2,2,2,2013-09-24 23:26:12,2013-09-24 23:28:23
475522,male,25.1,6888,2,1,2,3,3,2,3,1,2,1,3,3,1,1,1,2,4,2,3,2,2,2,2013-09-24 23:28:31,2013-09-24 23:28:36
475170,male,19.9,6889,2,3,3,4,4,1,1,3,4,3,2,2,4,2,3,3,1,3,2,2,2,4,2013-09-24 23:30:31,2013-09-24 23:33:49
475540,female,21.2,6890,1,2,3,4,4,2,3,1,2,1,4,3,1,1,1,1,3,2,2,2,2,1,2013-09-24 23:48:27,2013-09-24 23:56:53
475561,female,17.0,6891,2,2,2,4,3,2,1,3,1,1,3,3,1,1,1,2,3,3,2,1,1,3,2013-09-25 00:18:14,2013-09-25 00:36:04
475634,female,5.6,6892,2,1,3,2,2,1,4,1,1,1,3,3,2,2,1,2,4,2,2,2,3,1,2013-09-25 04:21:45,2013-09-25 04:23:54
475526,male,26.2,6893,2,1,2,3,2,2,2,3,2,1,2,2,2,1,3,2,3,2,3,2,2,1,2013-09-25 12:09:29,2013-09-25 12:11:40
475825,female,25.6,6894,1,1,3,3,3,1,3,2,1,1,3,2,1,1,1,1,4,1,2,2,1,2,2013-09-25 21:25:06,2013-09-25 21:29:21
475895,female,20.2,6895,1,1,2,3,3,2,2,1,1,1,2,3,1,1,1,1,4,1,1,1,1,2,2013-09-26 02:34:55,2013-09-26 02:36:18
476077,female,27.1,6896,1,1,2,3,3,1,4,1,2,1,3,3,2,2,1,1,4,1,2,1,1,3,2013-09-26 20:55:12,2013-09-26 21:00:54
476150,female,21.5,6897,3,2,3,4,2,2,3,3,3,2,3,2,1,2,1,3,4,2,3,3,3,1,2013-09-27 03:14:50,2013-09-27 03:16:11
476181,female,16.3,6898,2,4,3,4,3,2,1,4,4,1,1,3,1,1,1,2,1,1,4,3,3,3,2013-09-27 03:42:41,2013-09-27 03:45:11
476194,male,34.4,6899,2,2,3,4,3,1,2,2,2,2,3,3,2,2,2,2,4,2,3,3,2,2,2013-09-27 07:38:03,2013-09-27 07:39:53
476264,female,43.3,6900,2,2,3,3,3,1,3,1,1,1,3,4,1,2,1,1,4,1,1,2,2,1,2013-09-27 14:46:13,2013-09-27 14:47:42
476287,male,26.6,6901,2,1,2,3,2,1,3,3,3,2,2,2,4,2,4,1,4,3,3,4,4,2,2013-09-27 16:27:16,2013-09-27 16:31:01
476351,male,43.5,6902,1,1,2,3,1,1,3,3,1,1,4,3,1,1,1,1,3,1,1,1,2,3,2013-09-28 00:10:28,2013-09-28 00:14:39
476403,male,32.6,6903,2,1,2,3,2,2,2,2,2,3,2,3,2,2,1,3,3,2,2,2,2,2,2013-09-28 21:06:47,2013-09-28 21:13:53
476481,female,14.6,6904,1,2,3,3,1,2,2,3,3,2,2,3,3,2,2,2,2,3,3,1,2,1,2013-09-29 04:35:23,2013-09-29 04:39:10
476565,female,18.9,6905,1,1,4,4,3,2,3,2,2,1,3,2,2,1,2,1,4,1,2,2,2,1,2013-09-30 22:13:03,2013-09-30 22:15:44
476808,male,28.8,6906,3,3,1,2,1,2,2,2,2,2,3,3,3,3,3,3,1,4,4,4,3,3,2013-10-01 06:13:33,2013-10-01 06:17:58
476914,male,16.2,6907,2,2,1,3,4,3,2,1,1,1,2,4,4,3,4,2,3,2,2,2,4,3,2013-10-01 23:08:30,2013-10-01 23:18:24
477136,female,22.3,6908,2,1,2,3,4,1,3,2,2,1,3,3,2,1,2,1,4,2,2,1,3,1,2013-10-03 05:52:51,2013-10-03 05:54:07
477137,female,45.7,6909,1,1,4,4,2,1,2,1,1,1,3,4,4,4,4,4,4,4,4,4,3,4,2013-10-03 06:06:50,2013-10-03 06:09:26
477184,female,29.4,6910,2,3,2,4,2,2,2,3,1,2,1,3,3,3,3,1,3,2,2,3,1,1,2013-10-03 14:34:23,2013-10-03 14:36:39
477251,male,20.5,6911,1,2,1,4,2,1,1,1,1,1,1,4,1,1,1,1,3,1,1,1,1,4,2013-10-03 18:44:38,2013-10-03 18:47:27
477276,female,24.9,6912,1,1,2,4,4,1,4,1,1,1,4,2,1,1,1,1,4,1,2,1,2,1,2013-10-03 21:15:07,2013-10-03 21:17:02
477191,female,22.0,6913,2,1,2,2,1,3,4,1,2,1,4,2,2,1,2,2,4,2,2,1,3,1,2013-10-03 23:56:42,2013-10-04 00:03:52
477601,female,22.7,6914,2,2,3,3,3,3,2,2,2,1,2,2,1,1,1,2,3,2,2,1,1,1,2013-10-05 15:04:21,2013-10-05 15:06:25
477916,female,18.8,6915,2,1,2,3,4,1,4,1,1,1,4,2,1,2,1,1,4,1,2,2,1,1,2013-10-07 15:00:17,2013-10-07 15:02:15
475680,female,25.8,6916,2,2,3,4,1,1,3,2,2,2,2,1,2,2,2,1,4,2,2,2,2,1,2013-10-07 20:27:21,2013-10-07 20:30:12
478123,female,24.8,6917,1,1,3,4,3,2,3,1,1,1,3,2,1,1,1,1,4,1,1,1,2,1,2013-10-09 14:05:23,2013-10-09 14:07:53
477181,female,31.2,6918,1,2,1,2,2,3,1,2,2,1,3,4,2,3,3,4,1,3,2,3,2,3,2013-10-10 09:10:26,2013-10-10 09:13:41
473107,male,17.6,6919,2,1,3,2,3,2,2,3,3,3,2,4,3,2,3,3,2,3,1,2,1,2,2013-10-10 21:02:52,2013-10-10 21:05:15
478485,female,21.9,6920,1,1,3,4,4,1,4,1,1,1,1,2,1,1,1,1,4,1,1,2,1,1,2013-10-12 11:51:25,2013-10-12 11:53:11
478504,female,20.0,6921,4,2,1,2,2,3,1,4,4,3,4,4,1,2,2,2,4,1,1,1,2,1,2013-10-12 17:43:47,2013-10-12 17:45:10
478636,female,25.8,6922,1,1,4,3,4,4,4,1,1,1,4,3,1,1,1,1,4,2,2,1,2,1,2013-10-14 02:21:37,2013-10-14 02:24:24
478742,male,31.0,6923,4,2,2,3,2,2,2,3,4,3,3,2,3,3,3,3,3,3,3,2,4,4,2013-10-14 16:10:07,2013-10-14 16:11:38
478768,male,24.9,6924,4,2,3,2,3,2,4,2,3,3,2,2,1,3,1,4,1,3,2,2,2,1,2013-10-14 19:48:46,2013-10-14 19:50:39
478856,female,50.8,6925,1,1,4,3,2,2,3,1,1,1,4,1,1,1,1,1,4,1,1,1,2,2,2013-10-15 03:24:40,2013-10-15 03:26:33
478482,male,28.5,6926,1,2,2,4,4,2,3,2,2,1,2,2,3,2,2,1,3,3,2,3,2,2,2013-10-15 12:11:30,2013-10-15 12:13:30
477236,male,43.0,6927,1,3,2,3,2,2,2,3,2,2,3,3,2,2,2,2,2,3,3,2,3,2,2013-10-15 13:34:25,2013-10-15 13:36:50
479007,female,5.0,6928,4,4,1,1,2,1,1,3,3,3,1,4,2,4,2,3,2,2,4,2,3,4,2013-10-17 14:16:14,2013-10-17 14:19:03
477306,female,5.5,6929,2,2,3,3,3,2,2,2,2,2,2,2,3,2,2,2,4,2,2,2,3,2,2013-10-17 18:01:45,2013-10-17 18:04:35
479425,male,22.3,6930,3,1,2,3,4,2,3,2,2,2,3,3,1,2,1,2,3,2,2,3,4,2,2013-10-22 20:16:47,2013-10-22 20:19:37
479492,female,20.6,6931,2,2,3,4,2,1,3,2,2,2,3,3,3,2,2,2,2,3,3,2,2,3,2013-10-23 17:36:15,2013-10-23 17:37:54
479705,female,20.3,6932,2,3,1,2,1,1,1,4,3,3,2,3,2,3,2,1,1,3,2,3,2,4,2013-10-27 10:45:10,2013-10-27 10:48:42
479707,male,28.5,6933,2,1,2,3,3,1,4,1,1,1,3,2,1,2,1,1,4,1,1,1,1,2,2013-10-28 03:15:22,2013-10-28 03:17:22
479904,male,15.9,6934,1,3,3,3,2,1,2,3,2,1,1,2,2,1,3,2,1,3,3,2,2,3,2013-10-30 02:32:16,2013-10-30 02:34:03
479932,female,16.2,6935,2,2,3,4,3,2,4,1,2,2,3,3,1,2,1,2,4,2,2,2,2,1,2013-10-30 21:09:30,2013-10-30 21:10:54
479988,female,22.5,6936,2,3,2,1,2,2,3,3,3,2,3,3,,2,3,2,3,3,3,3,3,3,2013-10-31 09:20:31,2013-10-31 09:22:16
480001,female,28.4,6937,1,2,4,4,3,2,1,3,2,1,2,2,3,1,4,3,4,3,3,4,2,3,2013-10-31 12:19:19,2013-10-31 12:21:30
480230,female,,6938,2,3,1,3,2,3,3,2,2,2,2,4,2,2,3,2,3,2,4,2,2,2,2013-11-03 18:06:36,2013-11-03 18:08:06
479687,female,18.5,6939,1,3,2,3,4,1,4,1,1,1,4,2,1,1,2,1,1,1,1,1,1,2,2013-11-04 01:38:35,2013-11-04 01:44:22
479984,female,28.7,6940,1,2,3,4,3,2,2,2,2,1,3,2,2,1,1,1,4,1,1,1,2,3,2013-11-05 07:58:12,2013-11-05 08:06:23
480331,female,20.2,6941,3,1,1,1,2,3,1,2,3,4,1,4,4,4,1,2,1,3,4,3,4,1,2013-11-05 18:49:10,2013-11-05 18:54:30
480527,female,,6942,1,2,3,4,3,3,4,2,2,2,4,3,2,1,2,1,3,2,2,2,2,4,2013-11-07 05:26:17,2013-11-07 05:28:11
480765,male,35.7,6943,1,2,4,4,3,2,3,2,2,1,3,2,2,2,3,2,4,2,2,3,2,3,2013-11-10 16:17:22,2013-11-10 16:20:14
480827,female,36.2,6944,1,1,3,4,2,2,2,2,2,1,2,2,1,2,2,3,4,1,2,2,2,2,2013-11-11 07:22:19,2013-11-11 07:24:57
480933,male,20.5,6945,1,1,4,4,2,2,3,1,2,1,3,1,1,1,2,2,4,3,3,2,4,2,2013-11-12 16:57:26,2013-11-12 16:59:31
481149,female,18.1,6946,3,1,1,2,1,3,3,3,3,2,2,3,2,4,1,1,2,3,3,3,3,4,2013-11-15 07:44:24,2013-11-15 07:47:56
480966,female,26.3,6947,1,1,2,4,3,3,4,1,1,1,4,3,1,1,1,2,4,2,2,2,3,1,2013-11-19 23:09:59,2013-11-19 23:11:44
481432,female,20.4,6948,1,1,3,4,3,2,2,2,2,1,3,2,2,2,1,2,3,1,2,2,2,3,2013-11-20 05:23:10,2013-11-20 05:25:49
481575,female,5.0,6949,1,2,3,4,3,4,3,2,1,1,3,3,1,1,1,1,4,1,2,1,2,2,2013-11-23 19:29:26,2013-11-23 19:32:48
481765,male,36.2,6950,1,1,4,2,3,2,3,1,2,1,3,2,1,1,1,1,4,1,2,1,3,2,2013-11-25 13:00:36,2013-11-25 13:02:54
481808,female,40.1,6951,1,1,4,4,2,1,3,4,1,1,2,3,1,1,1,1,4,1,1,1,1,2,2013-11-26 13:45:23,2013-11-26 13:49:12
481808,female,40.1,6952,1,1,4,4,2,1,3,4,1,1,2,3,1,1,1,1,4,1,1,1,1,2,2013-11-26 13:45:23,2013-11-26 13:50:08
481891,male,41.0,6953,1,2,2,4,3,2,2,2,3,1,2,3,2,2,1,1,3,2,2,2,1,3,2013-11-27 17:05:00,2013-11-27 17:07:18
482184,female,56.4,6954,2,2,2,1,2,2,1,3,3,2,1,3,2,2,3,3,3,2,3,4,3,2,2013-12-03 08:04:31,2013-12-03 08:05:49
482523,male,22.6,6955,2,1,1,4,3,1,4,1,3,3,4,3,1,3,2,2,4,2,3,2,1,1,2013-12-07 20:41:11,2013-12-07 20:43:37
482748,female,23.9,6956,1,1,2,4,4,1,2,4,1,1,1,2,1,1,1,1,4,1,1,1,1,1,2013-12-08 22:22:08,2013-12-08 22:23:48
482982,female,15.6,6957,3,3,2,2,1,2,3,2,3,2,2,3,3,2,3,2,3,2,2,2,2,3,2013-12-12 00:21:13,2013-12-12 00:25:34
482987,female,14.3,6958,1,1,2,1,4,1,2,4,3,1,2,3,2,1,2,1,4,2,4,1,3,2,2013-12-12 02:21:17,2013-12-12 02:24:22
483094,female,17.2,6959,1,2,1,3,4,1,4,1,1,1,4,2,1,1,1,2,4,1,1,2,1,1,2013-12-13 22:23:25,2013-12-13 22:25:55
483165,female,23.1,6960,2,3,2,2,3,3,1,1,1,1,1,3,1,1,2,1,3,2,2,2,1,3,2013-12-15 23:32:42,2013-12-15 23:34:51
483250,male,35.3,6961,2,2,3,4,3,2,3,2,2,4,2,3,3,2,2,2,3,2,3,3,2,2,2013-12-16 20:56:50,2013-12-16 20:59:40
455131,female,21.3,6962,2,3,3,4,3,2,3,2,2,2,2,2,3,2,2,2,3,2,2,2,1,4,2013-12-18 06:08:57,2013-12-18 06:13:25
483389,female,21.2,6963,2,1,2,3,2,2,3,3,2,3,2,3,3,3,4,3,2,3,2,2,3,3,2013-12-19 00:54:22,2013-12-19 00:56:00
483398,male,19.1,6964,4,2,1,1,1,3,1,3,4,4,1,4,2,4,2,4,3,2,4,4,4,4,2013-12-19 07:55:58,2013-12-19 07:58:07
481193,male,23.9,6965,2,1,3,4,1,2,3,2,3,1,4,2,2,3,3,1,2,2,3,2,3,1,2013-12-21 00:54:22,2013-12-21 01:01:36
454342,female,18.3,6966,1,2,2,4,3,2,4,2,1,1,4,1,2,1,1,1,4,2,2,1,2,1,2013-12-21 14:43:41,2013-12-21 14:45:24
454342,female,18.3,6967,1,2,2,4,3,2,4,2,1,1,4,1,2,1,1,1,4,2,2,1,2,1,2013-12-21 14:43:41,2013-12-21 14:45:24
483592,male,,6968,1,1,4,4,1,1,3,4,3,2,2,3,4,1,1,1,2,2,1,3,2,1,2013-12-23 18:44:21,2013-12-23 18:48:17
483577,female,27.1,6969,2,2,2,4,2,4,1,2,3,2,3,2,4,1,2,1,4,3,4,3,4,4,2013-12-25 17:09:40,2013-12-25 17:12:27
483752,female,23.0,6970,4,4,1,2,1,4,3,2,3,4,3,4,3,3,1,2,4,4,4,3,2,2,2013-12-26 03:15:18,2013-12-26 03:17:31
483810,female,46.5,6971,3,4,2,3,2,4,3,3,3,4,3,2,3,2,3,2,4,2,3,3,4,2,2013-12-27 02:42:56,2013-12-27 02:45:30
484204,male,61.7,6973,1,1,2,4,4,1,4,1,1,1,4,3,2,1,2,1,4,2,1,1,2,1,2014-01-03 16:45:57,2014-01-03 16:48:11
484259,female,28.4,6974,2,2,2,3,3,2,3,1,2,1,3,3,2,1,1,1,3,2,3,2,1,1,2014-01-04 07:45:59,2014-01-04 07:49:15
484316,male,18.7,6975,2,2,3,4,3,2,2,2,3,3,3,2,3,2,2,2,3,3,3,3,3,2,2014-01-05 07:03:40,2014-01-05 07:07:21
484470,female,5.1,6976,2,3,2,4,2,1,2,2,2,2,2,2,3,2,1,2,3,2,2,3,3,2,2014-01-07 15:23:13,2014-01-07 15:24:48
484542,female,23.6,6977,1,2,2,3,2,4,2,3,3,2,3,2,3,1,2,2,4,2,2,3,3,1,2014-01-08 14:01:52,2014-01-08 14:09:25
484545,female,20.5,6978,4,4,4,1,3,4,3,3,3,4,2,3,4,4,3,4,2,3,3,4,4,4,2014-01-09 01:54:03,2014-01-09 01:55:39
484686,female,,6979,2,1,2,2,3,2,2,1,1,1,4,3,2,1,1,1,4,1,3,2,2,2,2014-01-10 11:51:47,2014-01-10 11:53:28
484620,male,33.2,6980,2,1,2,3,4,1,2,1,2,2,2,3,2,1,1,1,4,2,3,2,2,1,2014-01-11 12:28:47,2014-01-11 12:30:53
484724,male,,6981,1,2,3,4,2,1,3,3,2,2,3,2,2,1,2,2,3,2,2,2,2,2,2014-01-13 16:58:55,2014-01-13 17:07:19
485103,male,17.7,6982,2,3,1,4,4,1,2,1,2,1,3,4,2,2,2,2,4,2,4,2,4,3,2014-01-16 05:27:57,2014-01-16 05:29:22
483337,female,22.4,6983,2,2,2,3,2,3,2,3,2,2,1,3,1,2,2,3,4,2,2,2,1,1,2014-01-18 02:24:04,2014-01-18 02:26:19
485279,female,18.9,6984,3,2,3,3,3,2,1,1,1,1,4,3,1,1,1,1,4,2,2,2,3,2,2014-01-18 06:08:58,2014-01-18 06:10:28
485333,male,34.1,6985,4,4,4,4,1,3,1,4,4,4,4,4,4,4,4,4,1,4,4,4,3,4,2014-01-19 04:16:05,2014-01-19 04:18:17
485343,female,26.2,6986,1,1,4,4,2,1,4,1,1,1,4,1,1,1,1,1,4,1,1,2,1,1,2014-01-19 05:13:10,2014-01-19 05:16:10
485379,male,26.0,6987,1,2,4,4,3,2,4,1,2,2,2,4,2,2,2,3,4,2,2,2,3,4,2014-01-19 16:28:31,2014-01-19 16:37:51
485507,female,29.5,6988,4,4,4,4,4,1,2,3,1,1,2,2,1,1,1,1,4,4,1,2,1,4,2014-01-21 07:30:49,2014-01-21 07:32:31
485506,female,17.8,6989,2,3,2,3,1,1,2,4,2,2,1,2,2,4,4,2,3,2,2,1,2,3,2014-01-21 07:30:40,2014-01-21 07:33:49
485645,female,43.5,6990,1,1,4,4,4,1,3,1,2,2,3,1,1,1,1,1,4,1,1,1,2,3,2014-01-22 17:33:45,2014-01-22 17:35:43
485884,female,33.7,6991,1,1,2,2,3,1,2,1,1,1,3,3,1,1,1,1,3,1,2,1,2,2,2014-01-26 08:26:55,2014-01-26 08:28:39
