user_id,sex,age,momage,dadage,oldbro,oldsis,youngbro,youngsis,twinbro,twinsis
442161,female,18.6,27,28,0,0,0,1,0,0
442180,male,23.2,31,30,1,1,2,1,0,0
442340,female,19.6,29,31,0,0,1,0,0,0
442439,female,17.1,22,26,0,0,1,1,0,0
442473,female,18.4,28,25,0,1,1,0,0,0
442502,female,21.7,28,33,1,0,4,1,0,0
442552,male,24.6,28,50,4,2,0,0,0,0
442616,female,17.0,41,42,1,0,0,0,0,0
442703,male,23.0,27,28,1,2,1,0,0,0
442732,female,20.4,21,20,0,0,1,0,0,0
442799,female,24.6,32,31,1,1,0,0,0,0
442808,male,17.9,27,32,1,1,1,0,0,0
442858,female,14.9,40,29,0,0,1,0,0,0
442949,female,18.9,19,20,0,0,1,0,0,0
443152,male,34.2,25,27,0,0,1,0,0,0
443206,female,24.3,17,25,0,0,0,1,0,0
443216,female,24.7,36,41,0,2,0,0,0,0
443257,female,17.2,23,25,0,0,1,0,0,0
443273,female,23.0,29,33,0,0,1,2,0,0
443415,female,33.9,26,25,0,0,0,2,0,0
443416,female,18.4,37,42,0,0,2,0,0,0
443418,female,30.2,33,38,1,1,0,0,0,0
443476,female,21.9,24,,0,0,,,0,0
443540,female,15.4,31,33,2,0,1,0,0,0
443568,male,48.4,18,19,0,0,1,1,0,0
443641,male,22.5,22,23,1,0,0,1,1,0
443793,female,15.1,24,30,1,0,0,0,0,0
444322,female,17.4,42,42,2,2,0,0,0,0
444352,female,21.8,37,34,0,0,0,0,0,0
444361,male,23.7,21,19,0,0,1,2,0,0
444586,female,57.2,33,30,0,0,0,0,0,0
444779,male,22.5,30,39,0,0,0,1,0,0
444846,female,19.0,26,26,0,0,0,0,0,0
444906,male,30.1,26,27,0,0,0,1,0,0
445069,male,27.5,36,30,1,1,0,0,0,0
445072,female,17.5,22,30,0,1,1,0,0,0
445118,male,27.3,28,30,0,0,0,0,0,0
445201,female,19.7,35,37,0,0,2,1,0,0
445243,female,19.2,32,33,0,0,0,0,0,0
445329,male,18.8,26,23,0,1,0,1,0,0
445372,female,24.5,,,,,,,,
445377,female,16.2,30,33,2,0,0,0,0,0
445383,female,14.7,27,29,1,0,0,2,0,0
445391,female,16.3,29,33,0,0,0,0,0,0
445421,female,21.0,24,31,0,1,0,0,0,0
445448,male,21.7,28,27,2,1,0,0,0,0
445532,female,16.8,27,28,1,0,0,1,0,0
445628,female,20.7,29,31,2,2,0,1,0,0
445695,female,23.9,32,17,0,2,0,0,0,0
445938,female,17.5,40,36,0,0,0,0,0,0
446021,female,15.3,26,29,2,0,0,1,0,0
446228,female,22.4,15,26,0,1,0,0,0,0
446247,female,19.4,24,31,1,1,0,0,0,0
446294,female,37.7,23,27,0,2,0,0,0,0
446401,female,18.5,18,22,0,0,0,1,0,0
446420,female,22.1,17,27,2,1,1,1,0,0
446433,female,23.9,13,39,0,2,0,0,0,0
446480,female,15.8,17,0,2,1,0,0,0,0
446492,female,,15,13,1,0,1,1,0,0
446555,female,18.6,22,23,1,0,1,0,0,0
446588,female,17.0,24,26,0,0,0,0,0,0
446645,female,24.9,11,21,1,0,3,1,0,0
446753,male,,17,24,1,0,0,0,0,0
446821,male,17.5,21,27,0,0,0,0,0,0
447008,,19.9,23,34,0,1,1,0,0,0
447013,female,,38,46,1,0,0,0,0,0
447091,female,22.3,22,23,1,0,0,0,0,0
447097,female,24.5,29,31,0,0,0,1,0,0
447201,female,34.0,35,35,2,1,1,0,0,0
447226,male,18.7,36,41,1,1,1,0,0,0
447330,female,31.8,25,29,0,1,0,0,0,0
447334,,18.1,34,33,0,0,0,0,0,0
447551,female,59.9,31,35,0,0,0,0,0,0
447582,female,26.1,33,34,0,1,0,0,0,0
447856,male,49.3,19,23,0,0,0,0,0,0
447864,female,17.7,0,0,0,3,0,0,0,0
447958,female,19.0,37,37,0,1,0,0,0,0
447959,female,21.6,28,33,0,0,0,2,0,0
448022,female,12.5,19,20,0,0,1,0,0,0
448067,female,5.5,25,23,1,0,0,0,1,3
448193,female,19.7,28,29,0,0,1,0,0,0
448259,female,17.0,32,33,0,0,0,0,0,0
448288,female,21.2,22,23,0,1,0,0,0,0
448328,male,18.5,28,29,0,0,2,0,0,0
448334,female,14.4,34,39,1,1,0,0,0,0
448428,female,18.7,32,30,0,0,1,0,0,0
448473,female,19.3,31,27,0,0,0,2,0,0
448483,female,19.0,32,31,1,1,1,0,0,0
448611,female,20.5,32,31,0,0,1,0,0,0
448628,female,18.0,18,28,0,0,1,1,0,0
448782,female,18.2,32,30,2,0,0,0,0,0
448805,female,19.5,21,23,0,0,2,1,0,0
448927,female,23.6,32,33,0,2,1,1,0,0
448943,female,16.8,36,32,0,0,0,0,0,0
449033,male,28.7,25,24,0,0,1,0,0,0
449100,female,17.8,24,24,0,0,1,0,0,0
449122,female,17.1,36,38,0,2,0,0,0,0
449146,female,20.0,34,43,0,0,0,1,0,0
449254,male,26.5,24,26,0,0,1,1,0,0
449387,female,21.5,24,26,0,0,0,2,0,0
449400,female,13.9,32,37,0,0,0,0,0,0
449614,female,23.4,28,29,1,0,1,0,0,0
449664,female,20.5,26,27,1,1,0,1,0,0
449712,female,30.8,29,34,2,1,0,0,0,0
449835,female,18.3,33,32,1,0,0,0,0,0
449885,female,23.0,33,35,0,0,1,1,0,0
450058,female,26.9,32,23,0,0,0,0,0,0
450077,female,18.8,33,35,0,1,0,0,0,0
450122,female,26.4,32,39,0,0,0,0,0,0
450186,female,15.8,36,38,2,1,0,0,0,0
450192,female,31.9,22,25,0,0,0,1,0,0
450198,male,14.5,26,26,0,0,1,0,0,0
450385,female,15.3,26,28,0,0,0,0,0,0
450428,female,17.7,33,24,1,1,0,0,0,0
450434,female,16.6,24,23,0,1,0,1,0,0
450521,male,21.9,40,49,2,1,0,0,0,0
450540,female,16.6,37,,0,3,0,0,0,0
450623,female,16.0,28,32,1,1,0,0,0,0
450713,female,16.1,30,32,0,2,0,0,0,0
450735,,32.6,24,32,1,1,2,1,0,0
450828,female,21.3,20,20,1,0,3,0,0,0
450999,female,50.7,33,41,2,1,1,0,0,0
451014,female,28.3,36,38,2,1,0,0,0,0
451021,male,22.0,32,29,0,0,1,0,0,0
451025,male,19.7,27,31,2,2,0,0,0,0
451044,male,38.9,28,37,1,1,0,0,0,0
451057,female,20.5,28,37,2,0,1,1,0,0
451101,female,18.3,30,31,1,0,0,0,0,0
451136,female,15.5,26,28,1,0,1,0,0,0
451142,female,,20,25,0,1,1,,0,0
451160,male,25.9,31,34,0,0,2,0,0,0
451225,female,22.1,28,30,0,0,0,1,0,0
451234,female,21.6,30,28,0,0,1,0,0,0
451258,male,5.0,30,29,2,0,0,0,0,0
451316,female,5.5,31,36,0,1,0,0,0,0
451362,male,45.0,28,30,0,0,0,0,0,0
451385,female,23.9,26,26,0,0,0,1,0,0
451473,male,5.0,29,37,4,2,1,0,0,0
451511,female,19.8,20,25,0,0,0,1,0,0
451570,female,17.0,32,28,0,0,0,0,1,0
451687,female,17.3,35,25,0,0,0,0,0,0
451696,female,21.3,27,28,0,0,0,2,0,0
451707,male,19.6,31,30,1,1,0,0,0,0
451708,male,19.8,28,30,0,0,0,0,0,0
451710,female,20.5,24,23,0,0,1,0,0,0
451712,female,21.3,22,25,1,0,0,0,0,0
451713,male,20.2,30,27,0,0,0,0,0,0
451714,female,21.9,35,42,0,2,1,0,0,0
451783,female,23.0,31,33,0,1,0,0,0,0
451784,female,19.4,24,24,0,0,0,1,0,0
451788,female,20.5,31,32,1,0,0,0,0,0
451789,female,22.2,25,26,0,0,0,0,0,0
451790,male,19.3,30,28,0,0,0,1,0,0
451791,female,19.2,28,31,0,0,2,0,0,0
451792,female,20.9,19,21,0,0,0,1,0,0
451796,female,21.1,25,21,0,0,0,0,0,0
451821,female,15.5,31,31,2,1,0,0,0,0
451871,female,15.7,21,44,1,0,0,0,0,0
451912,male,21.6,32,31,1,1,0,0,0,0
451920,female,18.0,32,31,1,0,1,0,0,0
451998,female,16.4,29,24,1,0,0,0,0,0
452120,female,23.1,27,39,1,0,0,1,0,0
452124,female,19.5,28,27,0,0,1,0,0,0
452125,female,20.1,27,27,1,0,0,0,0,0
452126,female,19.6,18,22,0,0,1,0,0,0
452129,female,22.3,24,34,0,0,0,1,0,0
452130,female,17.4,29,28,0,0,1,1,0,0
452212,female,26.9,32,32,0,0,0,1,0,0
452222,female,20.8,27,32,1,0,0,0,0,0
452223,female,19.6,38,42,1,1,0,0,0,0
452224,female,19.5,21,28,0,0,0,2,0,0
452225,female,20.4,34,37,0,2,0,0,0,0
452227,female,19.8,20,23,0,0,1,0,0,0
452229,male,20.6,27,32,0,0,1,0,0,0
452230,male,19.4,35,42,0,0,0,0,0,0
452236,male,24.1,25,27,1,0,0,1,0,0
452248,female,18.5,21,21,0,0,0,0,0,0
452348,male,20.9,25,28,1,1,0,0,0,0
452388,female,19.1,33,35,0,1,0,0,0,0
452448,female,48.2,23,25,0,0,1,1,0,0
452491,male,16.5,40,44,1,1,0,0,0,0
452567,male,43.9,26,27,0,0,0,1,0,0
452652,female,27.8,19,18,0,0,1,0,0,0
452661,female,21.3,38,40,1,1,2,2,0,0
452662,female,17.6,25,32,1,0,1,0,0,0
452716,female,2012.9,32,34,0,0,0,1,0,0
452833,male,22.3,27,27,0,0,0,0,0,0
452834,male,21.3,31,35,0,0,0,1,0,0
452835,female,21.5,33,34,1,0,0,0,0,0
452836,male,21.2,35,34,2,0,0,0,0,0
452846,female,22.0,27,27,0,0,0,0,0,0
452850,male,21.7,23,24,0,0,0,0,0,0
452851,female,20.8,28,28,0,1,0,0,0,0
452858,,19.9,25,28,0,1,0,1,0,0
452861,male,31.1,35,39,0,0,1,0,0,0
452872,female,19.0,20,21,2,1,1,0,0,0
452923,male,22.7,27,27,0,0,0,0,0,0
452924,female,20.8,46,43,1,2,0,0,0,0
452925,female,20.6,31,31,0,0,0,1,0,0
452940,female,25.3,32,35,2,0,0,1,0,0
452965,female,18.4,31,30,0,1,1,0,0,0
452977,male,21.8,18,19,0,0,2,2,0,0
452984,female,19.2,30,30,0,1,2,1,0,0
453004,female,17.1,33,29,0,0,0,1,0,0
453010,male,20.7,23,23,2,0,1,0,0,0
453025,female,18.9,27,27,0,0,0,1,0,0
453032,male,22.7,30,31,1,0,0,1,0,0
453085,female,19.2,32,28,0,0,0,0,0,0
453173,male,31.3,37,41,1,1,0,0,0,0
453228,female,22.6,24,26,0,2,2,0,0,0
453229,female,19.8,19,19,0,0,0,0,0,0
453230,female,20.0,31,25,0,0,0,0,0,0
453345,male,22.5,26,24,0,1,0,1,0,0
453357,female,19.6,21,31,0,0,0,0,0,0
453358,female,19.9,28,29,0,0,0,0,0,0
453433,female,14.4,28,33,0,0,1,0,0,0
453452,female,17.4,30,30,1,0,0,0,0,0
453476,female,15.9,39,39,0,2,0,0,0,0
453530,female,16.9,22,28,0,0,1,0,0,0
453541,male,23.1,22,24,0,0,0,0,0,0
453596,female,14.3,21,21,0,1,0,0,0,0
453685,female,16.2,30,,0,0,0,0,0,0
453690,male,22.9,29,27,0,2,0,0,0,0
453721,female,21.4,26,42,0,0,3,0,0,0
453794,female,25.2,16,18,0,0,3,3,0,0
453828,female,19.0,23,23,0,0,3,2,0,0
453936,female,24.8,31,42,1,0,0,0,0,0
453940,female,23.0,26,26,0,0,0,0,0,0
454064,female,21.1,32,34,2,0,0,1,0,0
454165,male,16.6,21,24,0,0,2,0,0,0
454183,male,25.5,45,63,0,2,0,0,0,0
454197,female,14.6,37,35,0,1,0,0,0,0
454214,female,16.3,21,26,1,0,1,0,0,0
454237,female,22.7,22,21,0,0,1,0,0,0
454293,female,21.7,33,36,0,2,0,0,0,0
454342,female,18.3,35,34,1,0,1,0,0,0
454410,female,30.0,30,30,0,0,1,0,0,0
454415,male,41.7,24,32,0,1,3,2,0,0
454480,female,23.0,35,43,0,0,0,0,0,0
454496,female,18.7,34,29,0,0,1,1,0,0
454581,female,15.4,41,34,3,1,0,0,0,0
454588,female,19.3,30,29,0,0,0,0,0,0
454769,,22.0,26,29,1,0,1,1,0,0
454797,female,5.8,24,32,0,1,1,0,0,0
454885,female,5.5,22,26,0,0,3,1,0,0
454898,,16.0,26,26,0,0,0,2,0,0
455063,,5.7,22,21,1,0,1,2,0,0
455078,female,18.0,40,45,0,0,0,1,0,0
455114,female,20.4,27,28,0,0,0,0,0,0
455129,female,,21,26,0,0,0,0,0,0
455131,female,20.3,29,33,0,0,1,0,0,0
455135,female,45.6,22,23,1,0,0,0,0,0
455141,female,15.4,21,31,1,1,0,1,0,0
455166,female,15.9,45,43,0,0,0,0,0,0
455233,female,18.0,30,32,1,1,0,0,0,0
455248,female,15.7,19,23,0,0,0,1,0,0
455420,,5.0,31,31,0,1,1,1,0,0
455488,female,21.3,19,20,0,0,1,1,0,0
455499,male,16.6,,,0,1,0,0,0,0
455509,female,15.7,20,20,0,0,2,6,0,0
455530,female,25.4,30,38,0,0,0,0,0,0
455699,female,,36,42,2,1,0,0,0,0
455720,female,17.0,30,29,0,0,1,2,0,0
455947,female,21.8,33,31,1,0,0,1,0,0
456030,female,14.0,30,31,1,0,0,1,0,0
456055,female,22.5,28,28,0,0,2,0,0,0
456068,female,15.3,32,38,0,1,0,0,0,0
456108,female,22.7,32,36,0,0,0,0,0,0
456127,male,18.7,37,43,2,1,0,0,0,0
456215,female,20.3,18,21,0,0,0,3,0,0
456225,female,17.7,37,41,1,1,0,0,0,0
456250,male,21.0,30,30,0,0,0,0,0,0
456254,female,20.3,30,33,0,1,2,0,0,0
456255,female,20.4,28,32,0,0,0,0,0,0
456256,female,21.4,24,26,0,0,1,0,0,0
456259,female,20.1,25,27,1,0,1,0,0,0
456290,female,19.9,22,26,0,0,1,1,0,0
456482,female,22.1,32,38,0,1,1,0,0,0
456483,female,20.3,26,30,0,0,0,1,0,0
456486,female,22.0,26,25,0,0,0,0,0,0
456490,female,24.0,25,25,0,1,0,1,0,0
456538,male,23.0,40,42,1,0,1,1,0,0
456539,female,21.9,31,27,1,0,0,0,0,0
456541,female,16.5,31,35,1,0,0,0,0,0
456627,female,20.5,27,29,0,0,0,0,0,0
456668,,13.9,20,20,0,0,2,0,0,0
456751,male,28.7,26,26,1,0,0,0,0,0
456794,,15.2,39,26,0,1,2,0,0,0
456865,male,19.8,29,26,0,0,0,0,0,0
456979,male,22.2,35,37,0,2,0,0,0,0
457140,female,23.7,32,37,1,2,0,0,0,0
457156,female,27.4,34,34,2,0,0,0,0,0
457276,male,33.0,23,27,0,0,3,1,0,0
457290,female,21.9,24,27,0,0,0,0,0,0
457311,female,21.8,26,26,0,0,1,0,0,0
457313,male,19.5,21,26,0,0,0,0,0,0
457315,female,22.8,25,27,0,0,0,0,0,0
457387,male,42.4,23,24,0,0,0,0,0,0
457498,female,28.4,29,30,0,0,0,2,0,0
457516,female,,21,24,1,0,1,1,0,0
457554,female,21.3,26,26,0,0,1,0,0,0
457555,female,24.5,33,37,0,1,0,0,0,0
457556,female,20.0,20,24,0,0,0,0,0,0
457565,male,19.5,30,39,0,2,0,0,0,0
457566,female,20.5,23,29,1,0,0,1,0,0
457568,female,21.5,34,30,0,0,0,0,0,0
457571,female,21.0,24,26,0,0,0,0,0,0
457572,female,23.6,25,25,0,0,0,0,0,0
457578,male,21.4,20,22,0,0,0,0,0,0
457579,female,20.6,21,21,0,0,0,0,0,0
457580,female,21.0,31,35,0,0,1,0,0,0
457640,,,21,22,1,0,0,0,0,0
457641,female,18.4,33,35,0,0,0,1,0,0
457668,female,15.1,33,34,0,1,0,0,0,0
457677,female,21.1,29,29,0,0,1,0,0,0
457683,female,20.5,33,30,1,0,0,1,0,0
457685,female,21.1,32,28,0,0,0,0,0,0
457687,female,22.7,27,24,0,0,0,0,0,0
457688,male,21.0,21,22,0,0,0,1,0,0
457689,female,24.2,23,25,0,0,0,0,0,0
457752,female,26.0,19,19,1,1,2,0,0,0
457841,female,17.2,21,24,0,0,1,0,0,0
457849,male,17.1,25,28,0,0,1,1,0,0
457860,female,14.5,25,32,0,0,1,1,0,0
457934,female,26.3,30,32,0,0,0,1,0,0
457957,female,25.7,21,21,0,0,0,0,0,0
457959,female,32.4,18,24,2,0,0,0,0,0
458004,female,40.8,20,30,0,0,1,0,0,0
458035,female,21.6,36,38,1,1,0,0,0,0
458076,female,22.3,30,35,1,0,2,1,0,0
458165,male,24.4,30,29,0,0,1,0,0,0
458174,female,30.1,30,33,2,0,0,0,0,0
458185,female,21.9,36,47,5,0,0,0,0,0
458194,female,20.9,34,36,1,0,0,0,0,0
458344,female,16.9,19,20,0,0,1,0,0,0
458350,female,17.8,31,41,0,0,1,0,0,0
458419,female,21.2,43,40,0,2,0,0,0,0
458545,female,13.7,30,29,0,0,1,1,0,0
458583,male,21.3,23,25,1,0,0,0,0,0
458602,female,18.7,34,41,0,1,0,0,0,0
458603,female,18.6,31,36,0,0,0,0,0,0
458610,female,23.4,22,23,0,1,1,0,0,0
458677,female,25.0,27,20,2,0,1,1,0,0
458690,female,18.3,22,17,0,1,0,1,0,0
458736,female,16.9,30,30,2,1,0,0,0,0
458753,male,18.9,35,36,0,1,0,0,0,0
458801,female,15.1,37,37,0,2,0,0,0,0
458836,female,19.0,29,29,0,0,1,0,0,0
458862,female,19.6,23,30,0,0,1,1,0,0
458892,female,31.8,27,32,0,0,0,0,0,0
458909,male,22.1,26,37,0,2,0,0,0,0
458923,female,18.8,22,24,1,0,1,0,0,0
458941,female,22.3,28,29,0,0,0,0,0,0
458942,male,22.6,25,27,0,0,0,0,0,0
458949,female,20.1,20,24,0,0,0,0,0,0
458964,female,15.2,37,37,0,1,0,0,0,0
458980,female,20.0,40,39,0,0,1,1,0,0
458985,female,5.1,32,36,0,0,0,1,0,0
459073,female,28.7,22,33,0,0,2,0,0,0
459077,female,17.3,21,34,0,0,0,1,0,0
459170,female,18.5,38,40,5,4,0,0,0,0
459219,male,16.6,39,46,0,0,0,0,1,0
459305,male,20.2,30,26,0,0,2,0,0,0
459313,female,12.5,25,33,0,0,3,2,0,0
459345,female,15.9,32,32,1,0,0,1,0,0
459583,female,19.6,26,33,0,0,0,1,0,0
459590,female,17.1,32,32,0,0,1,0,0,0
459631,female,23.9,26,30,0,0,1,0,0,0
459651,female,34.0,27,30,0,1,0,2,0,0
459701,male,48.2,28,26,0,0,0,1,0,0
459723,female,14.7,27,28,0,0,0,0,0,0
459728,female,19.5,30,45,0,1,0,1,0,0
459771,female,,29,29,0,1,0,1,0,1
459780,male,28.6,22,24,2,0,1,1,0,0
459785,male,20.0,26,28,0,0,0,2,0,0
459793,female,21.0,33,33,0,0,1,0,0,0
459794,male,23.7,24,32,0,0,0,0,0,0
459797,female,21.1,22,28,0,0,0,0,0,0
459800,female,20.0,27,25,0,0,0,0,0,0
459803,female,21.2,24,26,1,0,0,0,0,0
459834,female,21.0,22,26,1,0,0,0,0,0
459916,female,30.4,24,25,1,1,0,1,0,0
459944,female,23.3,28,33,0,0,0,1,0,0
459966,female,28.0,25,30,0,2,0,0,0,0
459996,female,19.1,28,46,2,1,0,0,0,0
460008,female,22.1,29,28,0,1,0,0,0,0
460009,female,19.7,37,42,0,0,0,0,0,0
460018,female,52.1,36,36,0,0,0,0,0,0
460019,female,18.5,31,39,1,0,0,0,0,0
460020,male,18.4,33,36,1,0,0,0,0,0
460022,male,24.3,25,26,0,0,1,1,0,0
460023,female,22.1,36,36,0,1,0,0,0,0
460078,male,21.7,34,38,0,3,0,0,0,0
460084,male,19.7,31,32,0,0,0,0,0,0
460085,male,21.8,27,29,1,2,1,2,0,0
460088,male,20.7,20,23,0,0,0,1,0,0
460089,female,22.0,27,30,0,0,1,1,0,0
460091,female,19.6,23,24,0,0,1,0,0,0
460246,male,20.3,31,31,0,0,0,1,0,0
460393,female,19.3,26,27,0,0,1,1,0,0
460405,female,44.7,26,26,6,2,0,1,0,0
460426,female,18.2,36,34,1,0,0,0,0,1
460467,male,21.2,29,29,0,0,0,0,0,0
460468,female,57.1,25,35,1,0,0,0,0,0
460549,female,19.6,18,20,0,0,1,0,0,0
460582,female,19.3,29,37,0,0,0,1,0,0
460583,male,,33,39,3,2,0,1,0,0
460655,female,22.4,21,24,1,0,0,0,0,0
460666,female,26.1,25,26,1,2,1,0,0,0
460736,female,37.9,26,30,0,0,1,1,0,0
460754,female,24.3,30,31,0,0,0,0,0,0
460762,male,20.3,26,26,1,0,0,1,0,0
460763,female,24.7,30,36,0,1,0,0,0,0
460764,female,24.8,28,31,1,0,1,0,0,0
460774,male,19.7,32,33,0,1,0,0,0,0
460777,male,20.9,30,29,0,1,0,0,0,0
460822,female,23.6,25,30,0,0,0,0,0,0
460830,female,29.0,27,37,0,0,0,0,0,0
460834,male,20.6,23,26,0,0,1,1,0,0
460851,female,17.6,33,30,0,1,1,0,0,0
460860,female,18.6,25,25,0,0,0,0,0,0
460862,female,23.2,22,23,0,0,2,2,0,0
460933,female,22.2,24,26,0,0,0,2,0,0
460995,female,32.2,19,21,0,0,1,1,0,0
461072,female,22.3,27,26,1,0,1,6,0,0
461078,male,19.9,35,34,0,1,1,1,0,0
461115,female,17.9,26,29,3,3,2,0,1,0
461227,male,24.2,19,,1,0,0,0,0,0
461292,female,18.5,26,36,0,3,0,1,0,0
461315,female,17.4,24,31,1,0,1,0,0,0
461317,female,17.4,24,30,0,0,1,0,0,0
461358,female,23.0,28,24,0,0,0,0,0,0
461364,female,27.3,26,27,1,2,3,0,0,0
461389,female,14.7,32,32,0,0,0,1,0,0
461403,female,19.5,30,33,2,0,0,0,0,0
461504,female,16.2,,,1,3,0,0,1,1
461575,female,18.7,26,25,0,1,1,1,0,0
461583,male,20.2,26,26,0,0,0,1,0,0
461759,male,37.0,34,32,0,0,0,0,0,0
461779,female,18.5,32,32,1,0,0,0,1,0
461869,male,22.8,37,35,0,1,1,0,0,0
461949,female,16.2,20,31,0,0,1,2,0,0
462004,female,34.2,16,20,2,1,3,2,0,0
462006,female,31.2,35,36,2,0,1,0,0,0
462036,female,16.6,24,26,17,16,17,17,17,18
462066,female,15.6,29,30,0,0,1,0,0,0
462111,female,,41,34,0,0,0,0,0,0
462350,female,28.6,22,22,0,0,3,0,0,0
462440,female,2013.2,25,24,2,0,0,1,0,0
462443,female,20.6,24,27,0,0,1,1,0,0
462452,female,30.7,31,27,0,0,0,0,0,0
462533,female,19.3,24,33,0,0,1,0,0,0
462537,male,5.1,29,30,0,0,0,0,0,0
462549,female,20.0,39,42,0,1,0,0,0,0
462693,male,25.9,38,39,0,3,0,0,0,0
462723,female,29.6,32,32,0,0,0,0,0,0
462737,female,20.9,25,24,0,0,1,0,0,0
462768,female,24.0,18,18,0,1,1,2,0,0
462856,male,25.0,22,22,0,0,0,0,0,0
462954,female,22.0,28,28,0,0,0,0,0,0
462998,female,16.3,34,35,1,0,0,0,0,0
463158,female,21.1,25,25,0,1,0,0,0,0
463166,male,,21,21,0,0,0,2,0,0
463184,female,5.5,33,33,1,0,0,0,0,0
463201,female,20.6,16,17,0,0,1,1,0,0
463263,female,22.8,30,32,0,1,0,0,0,0
463328,female,18.4,27,27,1,1,0,0,0,0
463375,female,23.8,35,33,0,0,0,1,0,0
463466,female,19.7,17,19,0,0,1,0,0,0
463554,female,22.3,28,33,2,0,1,0,0,0
463625,female,17.9,32,38,0,2,0,0,0,0
463739,female,18.8,38,42,0,0,0,0,0,0
463763,female,2013.3,33,47,1,0,0,0,0,0
463836,female,36.6,39,35,2,1,0,0,0,0
463845,male,48.7,31,31,0,0,1,0,0,0
463852,female,16.0,26,35,2,0,0,1,0,0
463916,female,18.2,27,27,0,0,1,1,0,0
463937,female,20.5,25,28,0,0,0,1,0,0
463949,female,17.0,33,34,0,0,0,0,0,0
463952,female,19.0,27,28,0,0,0,4,0,2
463981,female,23.2,29,35,0,0,1,0,0,0
463989,female,14.2,28,35,0,1,0,1,0,0
464010,female,18.7,30,32,2,2,3,2,0,0
464056,female,,18,18,0,0,2,0,0,0
464120,female,5.1,27,28,1,0,1,0,0,0
464150,female,18.7,23,25,1,0,1,0,0,0
464280,male,,23,24,0,0,2,0,0,0
464315,female,24.4,19,22,0,0,1,0,0,0
464322,female,52.7,23,24,1,0,0,0,0,0
464323,female,15.1,34,48,3,1,1,1,0,0
464325,male,24.0,24,29,3,6,0,1,0,0
464439,female,18.8,39,34,1,2,1,0,0,0
464466,female,19.9,25,26,0,0,1,0,0,0
464526,female,22.8,32,40,0,3,0,0,0,0
464611,male,14.7,,,0,0,0,0,0,0
464636,female,20.9,30,26,0,0,0,0,0,0
464641,female,20.9,23,29,1,1,1,0,0,0
464758,male,17.1,20,20,0,0,0,1,0,0
464763,female,47.3,38,39,4,2,0,0,0,0
464776,male,27.4,21,25,2,0,0,0,0,0
464823,female,19.8,28,27,1,0,1,0,0,0
464825,female,13.5,43,33,2,1,0,0,0,0
464858,female,13.3,23,26,0,0,1,2,0,0
465046,female,19.0,24,27,1,2,1,0,0,1
465047,male,41.7,23,25,0,0,0,1,0,0
465061,female,31.9,20,26,0,0,1,1,0,0
465067,female,16.5,33,35,0,0,1,0,0,0
465097,female,5.0,18,20,0,0,2,0,0,0
465123,female,24.2,21,21,0,0,1,2,0,0
465158,female,,17,20,0,0,1,1,0,0
465233,female,47.6,19,28,0,0,0,0,0,0
465279,female,56.7,35,39,0,1,0,1,0,0
465281,female,38.4,25,40,0,0,1,0,0,0
465286,female,16.2,28,45,2,0,0,0,0,0
465303,female,17.8,21,26,1,0,0,2,0,0
465375,female,23.4,30,45,1,1,0,0,0,0
465400,female,17.9,32,38,0,0,1,0,0,0
465601,male,30.2,11,10,17,16,21,18,17,8
465793,female,21.4,34,32,1,1,0,0,0,0
465854,female,18.5,26,28,0,1,0,0,0,0
465862,female,20.4,37,46,1,0,0,0,0,0
465870,female,15.9,27,36,1,0,0,0,0,0
465878,female,16.9,18,26,0,0,1,1,0,0
465884,female,24.8,19,22,0,0,1,2,0,0
465909,female,15.4,31,33,0,0,0,0,0,0
465924,female,16.4,33,36,0,0,0,1,0,0
465927,female,16.9,21,25,0,0,0,1,0,0
465949,male,16.5,36,38,1,1,1,0,0,0
466044,female,19.7,26,43,0,0,0,0,0,0
466338,male,27.6,23,24,0,0,1,1,0,0
466346,female,24.4,20,20,0,0,0,0,0,0
466351,female,18.5,30,32,2,0,0,0,0,0
466358,female,5.2,41,42,5,0,0,0,0,0
466363,female,24.8,32,29,0,0,1,0,0,0
466371,male,5.0,32,45,1,2,0,0,0,0
466462,male,54.7,16,21,0,0,4,2,0,0
466520,female,,39,40,0,0,0,0,0,0
466550,female,28.6,20,26,1,0,1,0,0,0
466667,female,19.3,33,42,3,0,0,0,0,0
466774,female,16.1,35,36,0,1,1,0,0,0
466780,female,,25,26,0,0,0,1,0,0
466899,female,,35,34,0,1,0,0,0,0
466936,female,15.0,28,28,1,0,0,1,0,0
466937,female,19.9,17,19,0,0,1,0,0,0
467160,female,21.5,16,18,0,0,1,0,0,0
467193,male,23.6,25,30,0,0,1,1,0,0
467292,female,34.4,16,19,0,0,2,1,0,0
467303,female,24.3,35,28,5,2,1,0,0,0
467322,female,38.5,27,33,2,0,0,1,0,0
467324,female,14.2,40,40,0,0,0,0,0,0
467348,male,26.4,29,33,0,0,0,1,0,0
467352,female,21.0,28,29,0,0,1,1,0,0
467411,female,19.4,33,31,1,2,0,0,0,0
467537,female,46.2,22,23,1,0,0,0,0,0
467574,female,21.7,26,24,0,1,0,0,0,1
467584,female,21.8,26,23,0,0,0,1,0,0
467651,female,15.7,33,35,0,0,0,0,0,0
467709,female,17.7,21,27,2,0,5,0,0,0
467714,male,25.8,27,34,2,0,0,0,0,0
467846,female,22.8,31,35,0,0,1,2,0,2
467951,female,15.7,27,33,0,0,3,1,0,0
