user_id,sex,age,id,starttime,endtime,Q01,Q02,Q03R,Q04R,Q05R,Q06,Q07R,Q08,Q09,Q10,Q11R,Q12,Q13,Q14,Q15,Q16,Q17R,Q18,Q19,Q20,Q21,Q22
334079,female,20.1,5396,2011-02-17T07:43:49Z,2011-02-17T07:48:44Z,slightly agree,slightly agree,NA,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly agree
334242,female,32,5397,2011-02-17T22:02:00Z,2011-02-17T22:03:27Z,strongly agree,slightly agree,strongly agree,slightly agree,slightly disagree,slightly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,slightly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree
334391,female,22.5,5398,2011-02-18T05:10:58Z,2011-02-18T05:12:15Z,strongly agree,strongly agree,slightly agree,strongly disagree,slightly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly disagree,slightly agree,strongly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,strongly agree
334505,female,18.8,5399,2011-02-18T17:10:38Z,2011-02-18T17:15:18Z,strongly agree,strongly agree,slightly agree,slightly agree,strongly disagree,strongly agree,slightly disagree,strongly agree,strongly agree,strongly agree,slightly agree,slightly agree,slightly agree,strongly agree,slightly agree,slightly disagree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree
334699,male,21.5,5400,2011-02-19T01:18:17Z,2011-02-19T01:21:37Z,strongly disagree,slightly disagree,strongly agree,slightly disagree,strongly agree,slightly agree,strongly agree,slightly disagree,strongly disagree,slightly disagree,slightly agree,strongly agree,strongly disagree,slightly agree,strongly disagree,slightly disagree,slightly agree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree
334713,female,23.1,5401,2011-02-19T01:48:38Z,2011-02-19T01:51:18Z,strongly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,strongly agree,slightly agree,slightly agree,slightly agree,slightly agree,strongly agree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,strongly disagree,strongly agree,slightly disagree
334729,female,15.9,5402,2011-02-19T03:26:37Z,2011-02-19T03:28:36Z,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,strongly disagree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly agree
334783,male,18.3,5403,2011-02-19T07:58:53Z,2011-02-19T08:03:23Z,strongly agree,slightly disagree,slightly disagree,strongly disagree,slightly disagree,strongly agree,slightly agree,slightly agree,strongly agree,strongly agree,slightly agree,slightly agree,strongly agree,slightly agree,strongly agree,strongly agree,slightly disagree,slightly agree,slightly agree,strongly agree,strongly agree,slightly agree
334841,male,21.2,5404,2011-02-19T10:54:11Z,2011-02-19T10:56:19Z,strongly agree,slightly agree,slightly disagree,strongly disagree,slightly disagree,strongly agree,slightly disagree,strongly agree,strongly agree,strongly agree,slightly disagree,strongly agree,strongly agree,strongly agree,slightly agree,strongly agree,strongly disagree,strongly agree,slightly agree,strongly agree,slightly agree,strongly agree
335062,female,21.5,5405,2011-02-19T16:31:54Z,2011-02-19T16:33:58Z,slightly agree,slightly disagree,slightly disagree,strongly disagree,slightly agree,strongly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly disagree,strongly agree,slightly agree,strongly agree,strongly agree,slightly agree,slightly agree,strongly agree,slightly agree,slightly disagree
335801,male,27.2,5406,2011-02-20T20:22:29Z,2011-02-20T20:25:55Z,slightly agree,slightly disagree,slightly disagree,strongly disagree,slightly agree,slightly agree,slightly agree,strongly disagree,strongly disagree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,strongly disagree,slightly disagree,slightly agree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree
335995,male,16.5,5407,2011-02-21T08:20:20Z,2011-02-21T08:22:46Z,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly agree,strongly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,strongly disagree,slightly agree,slightly agree,slightly agree,strongly agree,slightly disagree
332570,female,22.6,5408,2011-02-21T13:13:02Z,2011-02-21T13:14:43Z,strongly agree,slightly agree,slightly agree,slightly disagree,strongly disagree,slightly agree,slightly disagree,strongly agree,strongly agree,strongly agree,strongly disagree,slightly disagree,slightly disagree,strongly agree,slightly agree,strongly agree,strongly disagree,strongly agree,slightly disagree,slightly agree,strongly agree,strongly agree
336047,female,25.1,5409,2011-02-21T15:22:55Z,2011-02-21T15:24:50Z,strongly agree,slightly agree,strongly disagree,strongly disagree,slightly disagree,strongly agree,strongly disagree,slightly agree,slightly agree,strongly agree,slightly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,slightly agree,strongly agree,slightly agree,slightly agree,slightly agree
319828,male,33.7,5410,2011-02-22T00:43:43Z,2011-02-22T00:49:07Z,slightly agree,slightly agree,strongly agree,slightly agree,strongly agree,slightly disagree,strongly agree,slightly agree,slightly disagree,slightly agree,strongly agree,strongly disagree,slightly agree,slightly agree,slightly disagree,slightly disagree,strongly agree,slightly disagree,strongly disagree,strongly disagree,strongly disagree,strongly agree
335932,female,19.5,5411,2011-02-22T03:10:44Z,2011-02-22T03:13:15Z,strongly agree,slightly agree,strongly disagree,strongly disagree,slightly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,slightly agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,slightly agree
336372,male,50.1,5412,2011-02-22T21:15:46Z,2011-02-22T21:18:15Z,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly disagree,strongly agree,slightly agree,slightly agree,slightly agree,slightly agree,strongly agree,strongly agree,slightly disagree,strongly agree,strongly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree
336450,female,62.4,5413,2011-02-22T23:26:31Z,2011-02-22T23:28:06Z,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree,slightly agree,strongly agree,strongly disagree,slightly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,slightly agree,strongly agree,strongly agree,strongly agree,slightly agree
336504,female,20.3,5414,2011-02-23T03:21:38Z,2011-02-23T03:24:16Z,strongly agree,slightly agree,strongly agree,strongly disagree,strongly disagree,strongly agree,slightly disagree,slightly agree,strongly agree,strongly agree,slightly disagree,slightly agree,strongly agree,strongly agree,slightly agree,strongly agree,slightly agree,strongly agree,slightly disagree,strongly agree,strongly agree,slightly agree
336528,female,15.7,5415,2011-02-23T05:23:10Z,2011-02-23T05:28:08Z,strongly agree,slightly disagree,strongly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,strongly agree,slightly agree,slightly disagree,strongly agree,strongly agree,strongly agree,strongly agree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree
336596,male,18.8,5416,2011-02-23T15:26:25Z,2011-02-23T15:28:26Z,strongly agree,strongly agree,strongly disagree,strongly disagree,slightly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly disagree,slightly agree,strongly agree,strongly agree,strongly agree,slightly agree,strongly disagree,strongly agree,slightly agree,strongly agree,slightly agree,strongly agree
336826,male,35.2,5417,2011-02-25T00:02:41Z,2011-02-25T00:05:23Z,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,strongly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree,strongly disagree,strongly disagree,strongly disagree,slightly disagree,slightly disagree
336841,female,21.3,5418,2011-02-25T00:44:42Z,2011-02-25T00:46:11Z,strongly agree,slightly disagree,slightly disagree,slightly disagree,slightly agree,strongly agree,strongly agree,slightly agree,strongly agree,strongly agree,strongly agree,slightly disagree,strongly agree,strongly agree,slightly agree,strongly agree,strongly agree,strongly agree,slightly agree,strongly agree,strongly agree,strongly agree
338770,female,20.3,5419,2011-02-25T21:48:41Z,2011-02-25T21:51:56Z,strongly agree,slightly disagree,slightly disagree,strongly disagree,slightly disagree,strongly agree,strongly agree,slightly disagree,strongly agree,strongly agree,slightly disagree,slightly agree,strongly agree,strongly agree,slightly disagree,strongly agree,slightly disagree,strongly agree,slightly agree,strongly agree,strongly agree,slightly disagree
339030,female,21.4,5420,2011-02-26T01:18:14Z,2011-02-26T01:20:06Z,strongly agree,slightly agree,strongly disagree,strongly disagree,strongly disagree,strongly agree,slightly disagree,strongly agree,strongly agree,slightly agree,strongly disagree,strongly disagree,strongly agree,slightly agree,strongly agree,strongly agree,strongly disagree,slightly agree,slightly agree,slightly agree,strongly agree,slightly agree
329592,female,34.9,5421,2011-02-26T05:26:58Z,2011-02-26T05:28:44Z,strongly agree,slightly agree,slightly disagree,strongly agree,slightly disagree,strongly agree,strongly disagree,slightly agree,strongly agree,strongly agree,slightly disagree,slightly agree,strongly agree,strongly agree,strongly agree,strongly agree,slightly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree
343207,female,52.2,5422,2011-02-26T22:52:09Z,2011-02-26T22:56:20Z,strongly disagree,slightly agree,strongly agree,slightly agree,slightly agree,slightly disagree,strongly agree,slightly agree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,slightly agree,strongly disagree,slightly agree,strongly disagree,strongly agree,slightly disagree,strongly disagree,slightly disagree,slightly disagree,slightly agree
343252,female,30.8,5423,2011-02-26T23:04:06Z,2011-02-26T23:05:39Z,slightly agree,strongly agree,slightly agree,strongly disagree,slightly agree,strongly agree,slightly disagree,strongly agree,slightly agree,strongly agree,slightly disagree,slightly disagree,slightly agree,strongly agree,slightly disagree,slightly agree,strongly disagree,strongly agree,slightly agree,slightly agree,slightly disagree,slightly agree
334764,female,21.7,5424,2011-02-27T03:04:21Z,2011-02-27T03:06:42Z,slightly agree,strongly disagree,strongly agree,slightly agree,strongly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly agree,strongly agree,strongly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly disagree
343889,female,19.1,5425,2011-02-27T06:16:18Z,2011-02-27T06:21:11Z,strongly agree,slightly agree,slightly disagree,strongly disagree,slightly agree,strongly agree,slightly agree,slightly agree,strongly agree,strongly agree,slightly agree,strongly agree,slightly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,slightly agree,strongly agree,strongly agree,strongly agree
344226,female,17.4,5426,2011-02-27T06:45:17Z,2011-02-27T06:47:02Z,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly agree,strongly agree,slightly disagree,slightly disagree,strongly agree,slightly agree,strongly disagree,slightly agree,slightly agree,slightly agree,strongly disagree,strongly disagree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,strongly agree
345401,female,14.3,5427,2011-02-27T18:49:34Z,2011-02-27T18:51:26Z,strongly agree,strongly agree,strongly agree,strongly disagree,strongly disagree,slightly agree,strongly disagree,slightly agree,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly agree,slightly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,slightly agree
345720,male,20.2,5428,2011-02-28T04:09:42Z,2011-02-28T04:11:33Z,slightly agree,strongly agree,slightly agree,strongly disagree,slightly disagree,slightly agree,strongly disagree,strongly agree,slightly agree,strongly agree,strongly disagree,slightly disagree,slightly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,slightly agree,slightly agree,slightly disagree,strongly agree
346461,female,15.1,5429,2011-02-28T09:30:00Z,2011-02-28T09:32:10Z,strongly agree,slightly disagree,slightly agree,slightly disagree,strongly agree,strongly disagree,slightly agree,slightly agree,slightly agree,strongly agree,slightly disagree,slightly agree,strongly disagree,strongly agree,slightly disagree,strongly agree,strongly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree,strongly disagree
347555,female,15.7,5430,2011-03-01T06:29:31Z,2011-03-01T06:31:37Z,slightly agree,strongly agree,slightly agree,slightly agree,slightly disagree,slightly agree,strongly disagree,slightly agree,strongly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly agree
348368,female,24.8,5431,2011-03-02T02:00:50Z,2011-03-02T02:03:09Z,strongly agree,strongly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,strongly disagree,strongly agree,slightly agree,strongly agree,strongly disagree,slightly disagree,strongly agree,slightly disagree,strongly agree,slightly disagree,strongly disagree,slightly agree,strongly agree,slightly agree,slightly agree,strongly agree
348369,female,17.3,5432,2011-03-02T02:08:30Z,2011-03-02T02:10:59Z,slightly agree,slightly agree,slightly agree,NA,slightly disagree,slightly agree,strongly agree,strongly agree,strongly agree,strongly agree,slightly disagree,slightly agree,strongly agree,strongly agree,strongly agree,slightly agree,slightly disagree,slightly agree,slightly disagree,strongly agree,strongly agree,slightly agree
348589,female,25.5,5433,2011-03-02T08:08:22Z,2011-03-02T08:09:56Z,strongly agree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly agree,strongly agree,slightly agree,slightly agree
348976,female,25.5,5434,2011-03-03T03:13:24Z,2011-03-03T03:15:06Z,slightly agree,strongly agree,strongly agree,strongly disagree,slightly agree,slightly agree,slightly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,slightly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly disagree,slightly agree,slightly agree,strongly agree,strongly agree
349025,female,18.5,5435,2011-03-03T09:27:03Z,2011-03-03T09:29:17Z,strongly agree,strongly disagree,slightly agree,slightly agree,strongly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,strongly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly disagree
349152,NA,NA,5436,2011-03-03T11:49:03Z,2011-03-03T11:51:22Z,strongly agree,slightly agree,slightly disagree,strongly disagree,slightly disagree,strongly agree,slightly agree,slightly disagree,strongly agree,strongly agree,slightly disagree,strongly agree,strongly agree,slightly agree,strongly agree,slightly agree,slightly disagree,slightly agree,slightly agree,strongly agree,slightly agree,strongly disagree
349397,male,25.2,5437,2011-03-04T02:21:53Z,2011-03-04T02:25:03Z,slightly disagree,strongly agree,strongly agree,slightly agree,slightly agree,slightly disagree,strongly agree,slightly agree,slightly disagree,slightly disagree,slightly disagree,strongly disagree,slightly disagree,strongly disagree,strongly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,strongly disagree,strongly disagree,strongly agree
349543,female,19.9,5438,2011-03-04T10:04:10Z,2011-03-04T10:05:43Z,strongly agree,strongly agree,strongly disagree,slightly disagree,slightly agree,slightly disagree,strongly disagree,slightly agree,slightly agree,strongly agree,strongly disagree,strongly agree,slightly agree,slightly agree,slightly disagree,strongly agree,strongly disagree,strongly agree,slightly agree,slightly agree,slightly agree,slightly agree
350080,female,14.9,5439,2011-03-05T01:49:32Z,2011-03-05T01:51:46Z,strongly agree,strongly agree,strongly agree,slightly disagree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree
349359,female,21.1,5440,2011-03-05T03:59:05Z,2011-03-05T04:08:06Z,strongly agree,slightly agree,slightly agree,strongly disagree,slightly disagree,strongly agree,slightly disagree,strongly agree,strongly agree,strongly agree,strongly disagree,slightly disagree,strongly agree,slightly agree,strongly agree,strongly agree,strongly disagree,slightly agree,slightly agree,strongly agree,strongly agree,NA
350165,female,19.6,5441,2011-03-05T04:16:43Z,2011-03-05T04:20:55Z,slightly disagree,slightly disagree,strongly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly agree,strongly agree,slightly disagree,slightly agree,strongly agree,strongly agree,strongly agree,NA,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly disagree
350480,female,19.8,5442,2011-03-05T12:37:58Z,2011-03-05T12:40:30Z,strongly agree,strongly agree,slightly agree,slightly agree,strongly disagree,strongly agree,slightly agree,strongly agree,strongly agree,strongly agree,slightly agree,slightly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,slightly agree,strongly agree,slightly agree,slightly disagree
350897,female,14.3,5443,2011-03-05T22:34:42Z,2011-03-05T22:36:29Z,slightly agree,strongly agree,slightly agree,strongly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,strongly disagree,slightly disagree,slightly agree,strongly agree,slightly agree,slightly agree,strongly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree
350747,female,16.2,5444,2011-03-06T01:20:30Z,2011-03-06T01:22:25Z,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,strongly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree
351045,female,14.7,5445,2011-03-06T02:40:51Z,2011-03-06T02:42:38Z,slightly agree,slightly disagree,strongly agree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,strongly disagree,slightly disagree,strongly agree,strongly disagree,slightly disagree,strongly disagree,slightly agree,slightly disagree,strongly disagree,strongly disagree,strongly disagree,slightly disagree,slightly disagree,slightly agree
351139,female,20,5446,2011-03-06T05:15:30Z,2011-03-06T05:17:29Z,slightly agree,slightly agree,slightly agree,slightly agree,strongly disagree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,strongly agree,slightly agree,strongly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree
351258,female,18.5,5447,2011-03-06T06:10:24Z,2011-03-06T06:13:06Z,strongly disagree,strongly agree,strongly agree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly disagree,strongly disagree,strongly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,strongly disagree,slightly disagree,slightly agree,strongly disagree,slightly disagree,strongly agree
351307,female,19.5,5448,2011-03-06T07:43:33Z,2011-03-06T07:54:36Z,slightly agree,slightly agree,strongly agree,strongly disagree,slightly agree,strongly agree,strongly disagree,slightly disagree,strongly agree,strongly agree,slightly disagree,strongly agree,slightly disagree,strongly agree,slightly disagree,strongly agree,slightly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree
351327,female,19.4,5449,2011-03-06T08:08:15Z,2011-03-06T08:09:17Z,slightly agree,strongly agree,strongly disagree,slightly disagree,slightly disagree,slightly disagree,strongly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree,strongly agree,slightly agree,slightly agree,slightly agree,strongly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,strongly agree
348061,female,21.1,5450,2011-03-06T10:41:33Z,2011-03-06T10:44:22Z,strongly agree,strongly agree,slightly agree,strongly disagree,strongly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,strongly agree,strongly disagree,slightly agree,slightly disagree,strongly agree,slightly agree,slightly disagree,strongly disagree,slightly disagree,slightly agree,strongly agree,slightly disagree,slightly agree
351651,female,21.4,5451,2011-03-06T20:10:41Z,2011-03-06T20:12:16Z,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly disagree,strongly agree,strongly agree,strongly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,strongly disagree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree
352081,male,56.1,5452,2011-03-08T04:38:15Z,2011-03-08T04:41:01Z,strongly agree,slightly disagree,slightly disagree,strongly disagree,strongly disagree,slightly disagree,strongly disagree,strongly agree,strongly agree,strongly agree,slightly disagree,slightly agree,strongly agree,strongly agree,slightly agree,strongly agree,strongly disagree,strongly agree,slightly agree,slightly agree,slightly agree,strongly disagree
352213,male,21.1,5453,2011-03-08T18:13:14Z,2011-03-08T18:30:23Z,strongly agree,strongly agree,slightly agree,slightly agree,strongly agree,slightly disagree,slightly agree,strongly agree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree
352572,female,18.7,5454,2011-03-10T03:31:00Z,2011-03-10T03:32:38Z,slightly agree,strongly agree,slightly agree,strongly disagree,strongly disagree,slightly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly disagree,slightly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,slightly disagree,strongly agree,slightly disagree,strongly agree
349362,female,21.1,5455,2011-03-10T21:11:26Z,2011-03-10T21:13:47Z,slightly agree,slightly agree,slightly agree,strongly disagree,slightly disagree,slightly agree,strongly disagree,slightly agree,slightly agree,strongly agree,strongly disagree,slightly agree,slightly agree,strongly agree,slightly disagree,strongly agree,strongly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree
352874,male,20.6,5456,2011-03-11T10:42:30Z,2011-03-11T10:44:59Z,slightly agree,slightly disagree,strongly agree,slightly disagree,strongly disagree,strongly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,strongly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,strongly disagree,strongly agree,slightly disagree,slightly agree
352991,female,24.2,5457,2011-03-11T18:52:46Z,2011-03-11T18:54:39Z,strongly agree,strongly agree,strongly disagree,strongly disagree,slightly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,slightly disagree,slightly agree,strongly agree,strongly agree,strongly agree,strongly agree,slightly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree
353066,male,45,5458,2011-03-12T01:37:13Z,2011-03-12T01:40:17Z,strongly disagree,slightly disagree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,slightly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,slightly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree
353299,male,23.7,5459,2011-03-12T17:44:36Z,2011-03-12T17:46:28Z,strongly agree,slightly disagree,slightly disagree,slightly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly disagree,slightly agree,slightly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,slightly agree,slightly agree,strongly agree,slightly agree
353372,male,20.3,5460,2011-03-13T00:51:33Z,2011-03-13T00:52:34Z,strongly agree,strongly agree,slightly disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,slightly agree
353111,female,21.8,5461,2011-03-13T00:49:48Z,2011-03-13T00:52:50Z,strongly agree,slightly agree,strongly disagree,strongly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,strongly agree,strongly agree,slightly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,slightly agree,strongly agree,slightly agree,strongly agree
353398,male,28.6,5462,2011-03-13T14:44:02Z,2011-03-13T14:47:11Z,strongly agree,slightly agree,slightly disagree,strongly disagree,slightly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,slightly agree,strongly agree,strongly agree,strongly agree,slightly agree,strongly disagree,strongly agree,slightly agree,strongly agree,strongly agree,strongly agree
353720,female,28.8,5463,2011-03-14T21:52:29Z,2011-03-14T21:55:22Z,strongly agree,slightly agree,slightly disagree,strongly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,strongly agree,slightly agree,slightly agree,strongly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly disagree
353748,female,32,5464,2011-03-15T02:38:08Z,2011-03-15T02:40:07Z,strongly agree,strongly disagree,strongly disagree,strongly disagree,slightly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,slightly agree,slightly agree,slightly agree,slightly disagree,strongly agree,strongly agree,strongly agree,strongly agree,slightly agree
319952,female,19.2,5465,2011-03-15T14:25:27Z,2011-03-15T14:27:26Z,strongly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree,strongly agree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,strongly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree
353869,male,25.9,5466,2011-03-15T19:48:46Z,2011-03-15T19:50:56Z,slightly agree,slightly agree,slightly disagree,NA,slightly disagree,slightly agree,slightly disagree,strongly agree,slightly agree,slightly agree,slightly agree,slightly disagree,NA,slightly agree,slightly agree,slightly agree,strongly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,strongly agree
354088,male,22.9,5467,2011-03-17T01:46:28Z,2011-03-17T01:49:44Z,slightly agree,slightly agree,slightly disagree,slightly agree,strongly agree,strongly agree,strongly agree,strongly disagree,slightly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,slightly agree,strongly agree,strongly agree,slightly disagree,slightly disagree
354204,male,43.6,5468,2011-03-17T16:50:43Z,2011-03-17T16:55:34Z,slightly agree,strongly agree,slightly disagree,strongly disagree,slightly agree,slightly agree,slightly agree,strongly agree,strongly agree,slightly agree,slightly disagree,slightly agree,strongly agree,slightly agree,strongly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly disagree,strongly disagree,slightly disagree
354239,female,20.5,5469,2011-03-17T21:47:29Z,2011-03-17T21:50:22Z,strongly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,strongly agree,strongly agree,strongly agree,slightly agree,strongly agree,strongly agree,slightly disagree,strongly agree,slightly disagree,slightly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,slightly disagree
354095,female,14.2,5470,2011-03-18T00:16:37Z,2011-03-18T00:19:26Z,slightly agree,slightly agree,strongly agree,strongly disagree,slightly agree,strongly agree,strongly disagree,slightly agree,strongly agree,strongly agree,slightly disagree,slightly disagree,slightly disagree,strongly agree,slightly agree,strongly agree,strongly disagree,slightly agree,strongly agree,strongly agree,slightly agree,slightly agree
354298,male,21.9,5471,2011-03-18T06:26:09Z,2011-03-18T06:31:04Z,slightly agree,strongly disagree,strongly agree,strongly agree,slightly agree,strongly agree,strongly agree,slightly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,slightly agree,strongly agree,strongly agree,strongly agree,slightly agree,strongly disagree,strongly agree,strongly agree,strongly agree
