user_id,sex,age,id,starttime,endtime,Q01,Q02,Q03R,Q04R,Q05,Q06,Q07R,Q08,Q09R,Q10R,Q11R,Q12R,Q13,Q14,Q15R,Q16,Q17R,Q18,Q19R,Q20R,Q21,Q22,Q23R,Q24,Q25R
400000,female,15.2,3570,2011-11-29T02:18:13Z,2011-11-29T02:21:30Z,slightly agree,strongly disagree,strongly disagree,strongly disagree,slightly agree,strongly agree,strongly disagree,strongly agree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,strongly agree,strongly disagree,slightly agree,slightly agree,slightly agree,strongly disagree,slightly disagree,slightly agree,slightly disagree,strongly disagree,slightly disagree,strongly disagree
400641,female,22.2,3571,2011-12-02T04:50:01Z,2011-12-02T04:52:10Z,slightly disagree,strongly disagree,slightly agree,slightly agree,strongly disagree,strongly disagree,slightly disagree,strongly disagree,strongly disagree,slightly disagree,slightly agree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,slightly disagree,slightly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree
400518,female,34.4,3572,2011-12-02T11:17:19Z,2011-12-02T11:23:21Z,NA,NA,strongly disagree,strongly disagree,slightly agree,strongly agree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly disagree,slightly agree,strongly agree,slightly agree,strongly disagree,NA,slightly agree,slightly disagree,slightly disagree,strongly agree,strongly disagree
400032,female,20.3,3573,2011-12-03T01:40:12Z,2011-12-03T01:45:51Z,strongly agree,slightly disagree,strongly disagree,strongly disagree,slightly agree,strongly agree,slightly disagree,strongly agree,slightly disagree,slightly disagree,strongly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,strongly disagree,strongly agree,strongly agree,strongly agree,slightly disagree,slightly disagree,slightly disagree
401335,female,35.3,3574,2011-12-05T02:29:59Z,2011-12-05T02:31:36Z,slightly disagree,strongly disagree,strongly agree,slightly agree,slightly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,slightly disagree,strongly disagree,strongly disagree,strongly disagree,slightly agree,strongly disagree,strongly agree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,strongly agree
401452,female,18.9,3575,2011-12-05T09:31:31Z,2011-12-05T09:35:50Z,slightly agree,strongly disagree,slightly agree,slightly agree,slightly agree,strongly disagree,slightly disagree,strongly agree,strongly agree,slightly agree,slightly agree,strongly disagree,slightly disagree,slightly disagree,slightly agree,strongly agree,slightly agree,slightly disagree,strongly disagree,strongly disagree,slightly agree,slightly disagree,strongly agree,slightly agree,slightly agree
401506,female,68.1,3576,2011-12-05T16:15:09Z,2011-12-05T16:18:59Z,strongly disagree,strongly disagree,slightly disagree,slightly disagree,slightly disagree,strongly disagree,slightly disagree,strongly agree,slightly agree,slightly disagree,slightly agree,slightly disagree,strongly disagree,slightly disagree,slightly agree,slightly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree
401553,female,24.2,3577,2011-12-05T21:06:16Z,2011-12-05T21:09:20Z,strongly disagree,strongly disagree,strongly agree,slightly disagree,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree
401582,male,18.7,3578,2011-12-05T22:54:59Z,2011-12-05T22:57:51Z,strongly disagree,slightly disagree,slightly disagree,strongly disagree,slightly disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree,slightly disagree,strongly disagree,strongly disagree,slightly disagree,slightly disagree,strongly disagree,strongly disagree,slightly agree,strongly disagree,strongly disagree,slightly agree,strongly disagree,slightly disagree,slightly agree,slightly agree
401869,female,23.8,3579,2011-12-07T01:38:33Z,2011-12-07T01:40:46Z,slightly disagree,strongly disagree,strongly agree,slightly disagree,slightly disagree,strongly disagree,slightly disagree,strongly disagree,slightly agree,slightly agree,slightly agree,strongly disagree,strongly disagree,strongly disagree,slightly agree,slightly agree,slightly agree,strongly disagree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree
401746,female,21.4,3580,2011-12-07T01:39:39Z,2011-12-07T01:42:40Z,slightly agree,strongly disagree,slightly disagree,strongly disagree,slightly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,slightly disagree,strongly disagree,strongly disagree,slightly disagree,slightly agree,slightly agree,strongly disagree,strongly agree,strongly agree,strongly disagree,slightly disagree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly disagree
401952,female,22.8,3581,2011-12-07T08:29:09Z,2011-12-07T08:31:27Z,slightly agree,strongly disagree,slightly disagree,slightly disagree,slightly disagree,strongly disagree,slightly disagree,strongly agree,strongly disagree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly agree,strongly disagree,slightly disagree,slightly agree,strongly disagree,slightly disagree,strongly agree,slightly agree,slightly disagree,slightly agree,slightly disagree
401562,female,35.2,3582,2011-12-07T16:23:51Z,2011-12-07T16:33:25Z,slightly agree,strongly disagree,slightly disagree,slightly disagree,strongly agree,slightly disagree,strongly disagree,slightly agree,strongly disagree,slightly agree,slightly disagree,strongly agree,slightly agree,strongly disagree,slightly disagree,strongly disagree,slightly agree,slightly disagree,slightly disagree,slightly disagree,strongly disagree,slightly agree,NA,slightly disagree,slightly disagree
402239,female,15.2,3583,2011-12-08T10:08:31Z,2011-12-08T10:11:18Z,slightly agree,strongly disagree,strongly disagree,slightly agree,strongly agree,slightly disagree,slightly disagree,strongly agree,slightly disagree,slightly disagree,slightly disagree,strongly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,strongly disagree,strongly agree,strongly agree,strongly agree,slightly disagree,slightly agree,strongly disagree
402254,female,19.3,3584,2011-12-08T12:28:21Z,2011-12-08T12:29:58Z,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly disagree,strongly agree,slightly agree,strongly disagree,slightly agree,strongly agree,slightly disagree,strongly disagree,slightly disagree,slightly disagree,slightly disagree,slightly agree,strongly agree,strongly disagree
402587,female,21.1,3585,2011-12-09T19:31:30Z,2011-12-09T19:34:20Z,slightly agree,slightly disagree,slightly disagree,strongly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,strongly disagree,slightly agree,strongly disagree,slightly disagree,slightly disagree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,slightly disagree,slightly disagree,strongly disagree,strongly agree,slightly agree,slightly agree
402427,female,18.2,3586,2011-12-10T01:32:52Z,2011-12-10T01:36:59Z,slightly agree,strongly disagree,slightly agree,slightly agree,slightly disagree,strongly disagree,slightly agree,slightly agree,strongly agree,strongly agree,strongly agree,slightly agree,slightly disagree,strongly disagree,slightly disagree,strongly disagree,slightly agree,strongly disagree,slightly disagree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree
402903,male,20.1,3587,2011-12-11T00:53:48Z,2011-12-11T00:58:06Z,strongly agree,slightly disagree,slightly disagree,strongly disagree,slightly agree,strongly agree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,slightly disagree,slightly agree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,slightly agree,strongly agree,slightly agree,strongly agree,slightly disagree
402924,female,18.1,3588,2011-12-11T02:23:18Z,2011-12-11T02:25:13Z,slightly agree,strongly disagree,slightly disagree,slightly disagree,strongly disagree,strongly disagree,slightly disagree,strongly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree,strongly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly disagree
402927,male,19.2,3589,2011-12-11T08:06:06Z,2011-12-11T08:12:33Z,slightly agree,slightly disagree,slightly agree,strongly disagree,slightly agree,strongly agree,slightly disagree,strongly agree,strongly disagree,slightly disagree,slightly agree,strongly disagree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly disagree,strongly agree,strongly disagree
403112,female,18.3,3590,2011-12-12T02:08:16Z,2011-12-12T02:10:59Z,slightly agree,strongly disagree,slightly agree,slightly disagree,slightly disagree,strongly disagree,slightly disagree,slightly disagree,slightly agree,slightly agree,strongly disagree,strongly disagree,slightly disagree,strongly disagree,strongly disagree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly disagree,strongly disagree,slightly disagree,slightly disagree,slightly agree
403168,female,21.4,3591,2011-12-12T05:41:03Z,2011-12-12T05:42:48Z,slightly disagree,strongly disagree,strongly agree,strongly agree,slightly disagree,strongly disagree,strongly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree,slightly agree,slightly disagree,slightly agree,slightly disagree,strongly disagree,slightly agree,slightly disagree,strongly disagree
403219,female,27.1,3592,2011-12-12T13:38:27Z,2011-12-12T13:40:55Z,slightly disagree,strongly disagree,slightly agree,slightly agree,slightly disagree,slightly disagree,strongly agree,strongly disagree,slightly agree,slightly agree,strongly agree,slightly disagree,slightly disagree,strongly disagree,slightly agree,strongly disagree,strongly agree,strongly disagree,slightly agree,slightly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree
403274,male,25.1,3593,2011-12-12T19:47:22Z,2011-12-12T19:50:36Z,slightly agree,slightly disagree,strongly disagree,strongly disagree,strongly agree,slightly agree,strongly disagree,slightly agree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,slightly disagree,slightly agree,slightly agree,strongly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,strongly agree,strongly disagree,strongly agree,strongly disagree
402676,female,18.9,3594,2011-12-12T21:46:59Z,2011-12-12T21:49:02Z,slightly agree,strongly agree,slightly agree,strongly disagree,strongly agree,strongly agree,strongly disagree,slightly disagree,strongly disagree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,slightly agree,strongly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree,strongly agree,slightly disagree,strongly agree,slightly disagree
403387,female,18.9,3595,2011-12-13T03:16:26Z,2011-12-13T03:18:56Z,slightly agree,strongly disagree,slightly disagree,slightly disagree,strongly disagree,strongly disagree,slightly disagree,slightly agree,strongly disagree,strongly agree,strongly disagree,slightly disagree,slightly disagree,strongly disagree,strongly disagree,strongly disagree,slightly agree,strongly disagree,slightly disagree,strongly agree,strongly disagree,slightly agree,strongly agree,strongly disagree,strongly agree
403678,female,50.9,3596,2011-12-14T06:18:16Z,2011-12-14T06:22:36Z,slightly agree,strongly disagree,strongly disagree,strongly disagree,slightly agree,slightly agree,slightly disagree,slightly disagree,strongly disagree,strongly disagree,slightly agree,slightly agree,slightly disagree,strongly disagree,slightly disagree,strongly disagree,strongly agree,slightly agree,slightly agree,strongly agree,strongly disagree,slightly agree,strongly agree,slightly disagree,strongly disagree
403900,female,19.4,3597,2011-12-15T10:26:38Z,2011-12-15T10:29:17Z,slightly agree,strongly disagree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,strongly agree,strongly disagree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly disagree
404243,male,24.9,3598,2011-12-18T01:03:23Z,2011-12-18T01:05:43Z,strongly agree,slightly agree,strongly disagree,slightly agree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly agree,slightly disagree,slightly agree,strongly disagree,strongly disagree,strongly disagree,slightly agree,strongly disagree,slightly agree,slightly disagree,slightly agree,strongly disagree,strongly disagree
404301,female,15.2,3599,2011-12-18T07:02:01Z,2011-12-18T07:05:18Z,slightly agree,strongly disagree,slightly disagree,slightly disagree,slightly agree,strongly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree,strongly disagree,slightly agree,strongly disagree,strongly disagree,slightly disagree,strongly agree,slightly disagree,strongly disagree,strongly agree,strongly disagree,slightly agree,slightly disagree,slightly disagree,strongly disagree
404644,female,21.4,3600,2011-12-21T02:07:39Z,2011-12-21T02:09:45Z,strongly disagree,slightly agree,strongly disagree,slightly disagree,slightly agree,slightly agree,strongly disagree,slightly disagree,strongly disagree,strongly disagree,slightly agree,strongly disagree,slightly disagree,strongly agree,slightly disagree,slightly agree,strongly disagree,strongly agree,slightly agree,strongly disagree,slightly agree,slightly disagree,strongly disagree,slightly agree,slightly agree
404751,female,20.3,3601,2011-12-21T03:03:30Z,2011-12-21T03:05:41Z,slightly agree,strongly disagree,strongly disagree,slightly disagree,strongly disagree,slightly agree,slightly disagree,strongly agree,slightly agree,strongly agree,strongly agree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,strongly disagree,slightly agree,strongly disagree,slightly disagree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,slightly agree
405012,male,20.8,3602,2011-12-22T07:53:39Z,2011-12-22T07:55:44Z,slightly agree,strongly disagree,strongly disagree,slightly agree,strongly agree,strongly agree,slightly disagree,strongly agree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly agree,strongly agree,slightly disagree,slightly disagree,slightly agree,strongly agree,slightly disagree,slightly agree,slightly disagree
405088,female,26.4,3603,2011-12-22T21:45:28Z,2011-12-22T21:47:23Z,slightly disagree,strongly disagree,slightly agree,slightly agree,strongly disagree,strongly disagree,slightly agree,slightly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,slightly agree,strongly agree,slightly agree,slightly agree,strongly disagree,strongly agree,slightly disagree,strongly agree,NA,strongly agree
405229,female,17.1,3604,2011-12-23T17:59:33Z,2011-12-23T18:02:37Z,slightly agree,strongly disagree,strongly agree,slightly agree,strongly disagree,strongly disagree,slightly disagree,strongly agree,slightly agree,slightly agree,slightly agree,slightly agree,strongly agree,slightly agree,slightly agree,strongly disagree,slightly agree,slightly disagree,strongly disagree,strongly agree,strongly disagree,strongly disagree,slightly disagree,strongly disagree,slightly agree
405326,female,16.2,3605,2011-12-24T06:11:10Z,2011-12-24T06:13:19Z,slightly agree,slightly disagree,slightly agree,strongly disagree,slightly agree,slightly agree,strongly disagree,slightly disagree,strongly disagree,strongly disagree,strongly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,strongly disagree,strongly disagree,strongly disagree,slightly disagree,slightly disagree,strongly disagree,strongly agree,strongly agree,slightly disagree,slightly disagree
405427,female,20.5,3606,2011-12-25T18:44:24Z,2011-12-25T18:47:28Z,slightly agree,strongly disagree,slightly agree,slightly disagree,strongly disagree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,strongly agree,strongly disagree,strongly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,strongly agree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly disagree
405676,male,26.2,3607,2011-12-27T00:43:00Z,2011-12-27T00:46:41Z,slightly disagree,strongly disagree,slightly disagree,slightly disagree,strongly disagree,strongly disagree,strongly disagree,slightly agree,strongly disagree,slightly agree,slightly disagree,slightly disagree,slightly disagree,strongly disagree,slightly agree,strongly disagree,slightly agree,slightly disagree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree
405681,female,16.8,3608,2011-12-27T02:03:41Z,2011-12-27T02:08:32Z,strongly agree,strongly disagree,slightly disagree,slightly agree,strongly disagree,strongly disagree,slightly disagree,strongly agree,strongly disagree,strongly agree,slightly disagree,strongly disagree,strongly agree,strongly disagree,slightly disagree,strongly disagree,strongly disagree,strongly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,strongly agree,slightly agree,strongly agree
405693,female,25,3609,2011-12-27T03:19:05Z,2011-12-27T03:21:06Z,strongly disagree,strongly disagree,strongly disagree,strongly disagree,slightly agree,strongly agree,strongly disagree,strongly disagree,strongly disagree,slightly agree,strongly agree,strongly disagree,strongly disagree,slightly disagree,strongly disagree,strongly disagree,slightly agree,slightly disagree,slightly disagree,slightly disagree,strongly disagree,strongly agree,strongly agree,strongly disagree,slightly agree
405781,female,26.5,3610,2011-12-29T04:50:02Z,2011-12-29T04:52:04Z,strongly disagree,slightly agree,strongly agree,strongly disagree,slightly agree,strongly agree,strongly disagree,strongly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,strongly disagree,strongly disagree,strongly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree,strongly disagree,strongly disagree,slightly agree,slightly disagree
406226,female,19.2,3611,2011-12-30T04:36:12Z,2011-12-30T04:38:48Z,slightly agree,strongly disagree,slightly agree,slightly disagree,slightly disagree,strongly agree,strongly disagree,slightly agree,slightly disagree,strongly agree,strongly agree,slightly disagree,slightly agree,slightly agree,strongly agree,strongly disagree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,strongly disagree
406278,male,17.6,3612,2011-12-30T09:23:23Z,2011-12-30T09:27:05Z,slightly disagree,strongly agree,strongly disagree,strongly disagree,strongly agree,slightly disagree,slightly disagree,strongly agree,strongly disagree,slightly agree,slightly agree,strongly disagree,strongly agree,strongly agree,slightly disagree,strongly agree,strongly disagree,strongly agree,strongly disagree,NA,slightly agree,strongly agree,strongly disagree,strongly agree,strongly disagree
406312,male,22.5,3613,2011-12-30T15:14:50Z,2011-12-30T15:16:36Z,strongly agree,slightly agree,slightly agree,strongly disagree,slightly disagree,slightly disagree,slightly disagree,strongly agree,strongly disagree,slightly agree,slightly agree,slightly disagree,strongly agree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly disagree,strongly agree,strongly agree
406086,female,27.4,3614,2011-12-30T16:31:25Z,2011-12-30T16:33:42Z,slightly disagree,strongly disagree,slightly disagree,slightly agree,slightly disagree,strongly disagree,slightly agree,slightly disagree,strongly agree,strongly agree,strongly agree,slightly agree,strongly disagree,slightly disagree,slightly disagree,strongly disagree,slightly agree,strongly disagree,slightly agree,slightly disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,slightly agree
405568,female,19,3615,2011-12-30T18:58:08Z,2011-12-30T19:05:58Z,strongly agree,strongly disagree,slightly agree,strongly agree,slightly agree,slightly agree,strongly disagree,strongly agree,slightly disagree,strongly disagree,strongly disagree,strongly disagree,slightly disagree,slightly disagree,NA,strongly agree,slightly disagree,slightly disagree,strongly disagree,slightly disagree,slightly agree,slightly disagree,slightly disagree,strongly agree,strongly disagree
406452,female,59.4,3616,2011-12-31T06:03:22Z,2011-12-31T06:06:08Z,slightly agree,slightly agree,strongly disagree,strongly disagree,slightly agree,slightly disagree,strongly disagree,strongly agree,strongly disagree,strongly disagree,slightly disagree,strongly disagree,slightly agree,slightly agree,slightly disagree,slightly disagree,strongly disagree,slightly disagree,slightly disagree,strongly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,slightly disagree
406526,female,22.2,3617,2011-12-31T17:29:18Z,2011-12-31T17:33:15Z,slightly disagree,slightly agree,slightly disagree,slightly agree,NA,slightly disagree,strongly disagree,strongly agree,strongly disagree,strongly disagree,slightly agree,strongly disagree,strongly agree,strongly agree,strongly disagree,slightly agree,slightly agree,slightly disagree,strongly disagree,slightly agree,slightly disagree,strongly agree,slightly disagree,slightly agree,slightly agree
406674,female,15,3618,2012-01-02T17:38:40Z,2012-01-02T17:40:48Z,slightly disagree,strongly disagree,slightly agree,slightly agree,slightly disagree,strongly agree,strongly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,strongly disagree,slightly agree,slightly agree,strongly agree
406877,female,20.2,3619,2012-01-03T01:51:34Z,2012-01-03T01:55:07Z,slightly agree,strongly disagree,slightly agree,slightly agree,slightly agree,strongly disagree,slightly disagree,strongly agree,slightly disagree,slightly agree,strongly disagree,strongly disagree,slightly disagree,strongly disagree,slightly agree,strongly disagree,strongly agree,slightly agree,strongly disagree,strongly agree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree
406928,female,17.9,3620,2012-01-03T03:56:34Z,2012-01-03T04:01:07Z,slightly agree,slightly disagree,strongly disagree,slightly agree,slightly agree,strongly disagree,slightly agree,slightly agree,slightly disagree,slightly disagree,strongly disagree,strongly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly disagree,slightly agree,strongly disagree,strongly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly disagree
158221,male,25.9,3621,2012-01-03T16:35:06Z,2012-01-03T16:37:07Z,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly agree,slightly agree,strongly disagree,strongly agree,strongly disagree,strongly agree,slightly agree,strongly disagree,slightly disagree,strongly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,strongly disagree,slightly agree,slightly agree,strongly agree,strongly disagree,strongly agree,strongly disagree
231005,female,23.2,3622,2012-01-03T20:22:35Z,2012-01-03T20:25:14Z,slightly agree,strongly disagree,slightly disagree,strongly disagree,slightly disagree,strongly disagree,slightly agree,slightly agree,strongly disagree,slightly disagree,slightly disagree,slightly disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,slightly disagree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,slightly agree
143185,male,24.5,3623,2012-01-03T21:03:43Z,2012-01-03T21:07:07Z,strongly agree,slightly disagree,strongly disagree,slightly disagree,strongly agree,slightly disagree,strongly disagree,strongly agree,strongly disagree,slightly disagree,slightly disagree,strongly disagree,strongly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,strongly disagree,strongly disagree,slightly agree,strongly agree,strongly disagree,strongly agree,strongly disagree
407045,female,16.3,3624,2012-01-03T22:03:53Z,2012-01-03T22:05:59Z,slightly disagree,strongly disagree,slightly disagree,slightly agree,strongly disagree,strongly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,strongly agree,strongly agree,slightly disagree,slightly disagree,slightly agree,strongly disagree,slightly disagree,slightly disagree,slightly disagree,slightly agree,slightly disagree,strongly disagree,strongly agree,slightly agree,slightly agree
406712,female,21.7,3625,2012-01-03T23:06:44Z,2012-01-03T23:09:52Z,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,strongly agree,strongly disagree,slightly agree,slightly disagree,strongly disagree,strongly disagree,slightly disagree,slightly agree,slightly agree,slightly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,slightly disagree,slightly agree,slightly disagree,strongly disagree,strongly disagree,slightly disagree
407061,female,42.9,3626,2012-01-04T00:15:26Z,2012-01-04T00:18:14Z,slightly disagree,strongly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly disagree,slightly disagree,strongly agree,slightly disagree,slightly agree,slightly disagree,slightly disagree,strongly disagree,slightly disagree,NA,strongly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly agree
406912,female,17,3627,2012-01-05T03:35:40Z,2012-01-05T03:39:42Z,strongly agree,slightly disagree,slightly agree,strongly disagree,strongly agree,slightly agree,strongly disagree,slightly agree,slightly agree,slightly disagree,slightly disagree,strongly disagree,slightly agree,strongly agree,strongly disagree,strongly agree,slightly agree,strongly agree,strongly disagree,slightly disagree,slightly agree,slightly agree,slightly disagree,strongly agree,slightly agree
407556,female,21.4,3628,2012-01-06T21:55:56Z,2012-01-06T21:57:58Z,slightly agree,slightly agree,slightly disagree,slightly agree,slightly agree,strongly disagree,strongly disagree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree,strongly disagree,slightly agree,slightly agree,slightly agree,slightly agree,strongly disagree,strongly disagree,slightly agree,slightly agree,slightly disagree,slightly agree,strongly disagree
407629,female,15.7,3629,2012-01-07T06:27:27Z,2012-01-07T06:29:36Z,slightly agree,strongly disagree,slightly disagree,slightly agree,slightly agree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,slightly agree,slightly disagree,strongly disagree,slightly disagree,slightly agree,slightly disagree,slightly agree,slightly agree,slightly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,slightly disagree
407684,female,14.9,3630,2012-01-07T15:19:02Z,2012-01-07T15:22:09Z,slightly disagree,slightly disagree,slightly agree,slightly disagree,slightly disagree,slightly disagree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly agree,strongly agree,strongly disagree,strongly disagree,slightly agree,strongly disagree,slightly agree,slightly disagree
407741,female,17.5,3631,2012-01-07T22:46:24Z,2012-01-07T22:50:15Z,strongly disagree,strongly disagree,slightly agree,slightly disagree,strongly disagree,strongly disagree,slightly agree,strongly disagree,slightly agree,slightly agree,strongly disagree,slightly agree,strongly disagree,strongly disagree,slightly agree,strongly disagree,slightly agree,slightly disagree,slightly disagree,strongly agree,strongly disagree,strongly disagree,strongly agree,slightly disagree,strongly agree
407820,female,17.6,3632,2012-01-08T08:40:59Z,2012-01-08T08:44:57Z,strongly agree,strongly disagree,slightly agree,slightly disagree,slightly agree,strongly agree,slightly disagree,strongly disagree,slightly disagree,strongly agree,slightly agree,strongly agree,strongly agree,strongly disagree,slightly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,slightly disagree,slightly disagree,slightly agree,slightly disagree
407692,female,29,3633,2012-01-09T14:15:45Z,2012-01-09T14:17:52Z,slightly disagree,strongly disagree,strongly agree,slightly agree,strongly disagree,strongly disagree,slightly agree,strongly disagree,slightly disagree,slightly agree,slightly disagree,strongly disagree,strongly disagree,strongly disagree,slightly agree,strongly disagree,strongly disagree,slightly agree,strongly disagree,slightly disagree,slightly agree,strongly disagree,strongly disagree,slightly agree,strongly disagree
408121,female,17.5,3634,2012-01-10T00:05:44Z,2012-01-10T00:08:48Z,strongly disagree,strongly disagree,slightly disagree,slightly disagree,strongly disagree,strongly disagree,slightly agree,strongly disagree,slightly agree,slightly agree,strongly agree,slightly disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,slightly agree,strongly disagree,slightly agree,strongly agree,slightly agree,strongly disagree,slightly agree,slightly disagree,slightly disagree
408124,female,19.5,3635,2012-01-10T01:02:23Z,2012-01-10T01:04:07Z,strongly agree,strongly agree,strongly agree,slightly agree,slightly agree,slightly disagree,slightly agree,strongly agree,slightly disagree,strongly disagree,slightly agree,strongly disagree,slightly agree,slightly agree,slightly agree,slightly agree,slightly agree,strongly disagree,strongly disagree,slightly disagree,slightly disagree,slightly disagree,slightly agree,strongly agree,slightly disagree
408247,female,18.8,3636,2012-01-10T16:08:02Z,2012-01-10T16:12:49Z,strongly agree,strongly disagree,slightly disagree,slightly disagree,strongly agree,slightly agree,slightly disagree,strongly agree,strongly disagree,slightly agree,slightly agree,strongly disagree,strongly agree,strongly agree,slightly disagree,strongly agree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly disagree
