user_id,date,Op1,Ne1,Ne2,Op2,Ex1,Ex2,Co1,Co2,Ne3,Ag1,Ag2,Ne4,Ex3,Co3,Op3,Ex4,Op4,Ex5,Ag3,Co4,Co5,Ne5,Op5,Ag4,Op6,Co6,Ex6,Ne6,Co7,Ag5,Co8,Ex7,Ne7,Co9,Op7,Ne8,Ag6,Ag7,Co10,Ex8,Ex9
95965,2007-07-17,6,0,4,4,3,2,4,5,2,3,6,0,3,4,6,3,6,0,4,5,3,0,4,4,6,4,2,2,3,5,5,2,1,6,6,1,6,2,5,3,1
95969,2007-07-17,6,1,1,6,1,2,3,2,4,5,1,4,1,4,6,3,5,2,5,1,2,1,5,6,5,5,3,5,1,3,3,3,2,1,6,2,2,2,3,1,2
95984,2007-07-17,4,5,3,4,0,2,3,2,1,5,5,4,0,2,5,1,4,1,3,1,3,1,1,3,6,5,1,2,1,3,1,1,4,3,6,3,5,2,3,3,4
95990,2007-07-17,5,4,2,5,2,5,2,2,3,4,5,5,4,1,6,1,4,4,4,4,2,1,6,3,5,4,3,3,1,5,1,2,5,3,5,5,5,4,2,2,2
96001,2007-07-23,3,6,6,3,6,5,4,6,4,6,6,6,5,6,3,6,3,5,4,5,2,3,2,6,0,3,6,0,5,1,0,6,5,3,3,4,4,5,1,6,6
96006,2007-07-17,3,4,6,2,4,3,2,4,3,5,1,2,3,3,5,3,3,4,4,4,3,5,2,2,6,4,4,3,2,1,1,1,4,3,3,2,3,6,2,3,5
96023,2007-07-17,6,4,4,5,0,2,3,5,4,6,3,5,1,5,2,4,4,1,4,5,4,4,5,4,6,5,2,5,2,5,3,1,4,6,6,5,6,2,4,2,2
96034,2007-07-17,3,5,3,4,1,0,2,6,4,4,5,2,0,5,4,1,3,3,5,0,0,6,2,5,4,6,2,6,6,4,3,4,2,6,6,6,6,3,5,2,2
96038,2007-07-17,3,4,3,4,4,4,2,2,1,5,4,3,1,2,3,6,3,3,4,2,2,1,4,4,4,4,4,2,4,2,5,3,2,4,3,3,5,4,4,5,1
96050,2007-07-17,5,4,5,4,1,2,2,3,4,6,6,1,1,6,5,1,5,2,5,5,2,3,1,4,2,4,2,3,2,4,2,1,2,2,6,2,6,4,5,1,1
96053,2007-07-17,,2,4,3,2,3,3,2,4,4,6,5,4,2,3,1,3,1,5,3,4,2,3,3,5,5,4,2,5,5,,4,2,6,1,1,5,2,3,5,4
96068,2007-07-19,6,1,2,6,3,5,3,3,3,6,6,4,2,3,5,6,6,5,5,5,3,1,4,5,6,5,2,2,4,5,3,4,3,3,6,4,6,5,3,5,5
96069,2007-07-18,6,1,3,6,1,5,5,3,1,3,2,1,1,4,5,3,6,4,3,5,5,2,5,2,6,4,3,1,5,3,5,3,1,5,6,1,4,2,5,3,3
96074,2007-07-18,6,1,5,4,5,5,5,4,1,5,5,5,2,5,2,4,6,3,4,2,3,1,2,6,6,6,3,0,1,3,4,5,3,1,5,5,3,5,5,6,4
96075,2007-07-18,0,1,1,2,5,5,2,3,4,6,6,1,6,3,5,6,2,1,4,6,3,1,3,6,0,5,6,2,3,4,3,3,2,6,1,1,6,3,3,6,4
96086,2007-07-18,6,3,1,6,5,6,2,5,1,2,5,2,6,6,1,3,6,6,1,2,4,0,5,0,2,5,2,1,4,0,2,2,2,2,6,3,6,4,5,2,2
96091,2007-07-18,3,2,3,6,6,6,4,5,0,5,5,1,5,5,6,6,3,6,5,4,4,0,6,6,5,5,5,0,3,3,3,5,1,5,6,1,3,5,3,5,6
96093,2007-07-18,3,4,1,4,2,3,3,5,5,5,6,5,1,4,4,2,5,3,2,2,1,5,3,4,1,6,1,3,1,3,3,1,6,2,4,5,3,3,2,3,2
96131,2007-07-18,6,3,3,4,1,6,6,6,2,6,4,0,2,4,3,6,0,5,5,2,0,4,6,6,4,3,2,0,6,0,3,3,3,2,0,5,4,6,4,4,3
96148,2007-07-18,5,4,6,4,3,3,4,6,3,4,3,3,4,5,5,3,5,1,4,2,3,1,5,3,2,5,4,3,1,3,4,2,3,6,2,3,2,2,2,3,5
96155,2007-07-18,5,5,4,6,1,4,4,2,4,5,2,4,1,4,6,4,4,3,1,6,2,3,6,5,5,5,2,4,3,5,4,1,4,4,6,4,4,5,5,1,1
96166,2007-07-19,6,6,3,3,3,3,3,3,0,6,6,3,3,3,3,6,0,3,3,3,3,3,3,6,3,3,6,0,3,0,3,6,3,3,3,3,6,3,3,3,6
96169,2007-07-18,3,2,0,6,4,5,5,3,0,3,5,1,5,5,5,5,4,4,6,3,3,2,6,5,5,6,5,3,3,6,3,4,4,5,6,3,6,6,3,3,5
96187,2007-07-19,6,1,5,2,2,2,5,4,0,5,5,5,1,5,5,5,6,0,5,6,5,1,5,5,5,6,1,3,3,2,1,1,4,6,5,4,6,4,4,2,1
96188,2007-07-19,1,4,3,4,3,4,4,4,4,2,2,4,4,4,4,2,2,4,4,4,1,2,4,5,5,4,4,2,2,4,2,4,2,5,5,2,4,4,4,4,5
96223,2007-07-19,3,6,2,6,2,3,3,1,2,6,6,4,1,3,1,4,3,2,6,0,0,2,6,6,6,1,2,2,1,6,1,2,3,1,6,3,6,5,3,3,1
96247,2007-07-19,4,4,5,5,1,2,5,5,3,4,4,5,1,4,4,2,4,4,3,3,4,4,6,3,5,4,1,3,0,3,5,1,5,3,5,5,2,4,3,2,1
96250,2007-07-19,5,5,1,5,4,4,2,3,1,5,5,2,1,4,6,3,5,5,4,6,5,2,5,6,5,5,2,2,2,2,2,2,3,2,5,2,5,4,3,4,2
96256,2007-07-19,6,6,3,6,6,4,2,6,3,4,2,5,4,5,6,5,6,6,3,3,0,3,6,6,6,6,3,0,0,0,3,3,6,0,6,5,4,4,5,6,0
96264,2007-07-19,6,2,3,3,2,5,5,3,1,3,1,3,4,4,5,1,6,5,1,6,1,0,5,4,4,5,3,1,5,2,3,2,1,4,4,1,2,2,2,3,1
96274,2007-07-20,6,0,0,6,5,3,4,5,1,6,3,5,4,4,6,6,6,6,5,5,5,1,2,6,6,6,5,1,1,5,4,5,0,6,6,1,3,5,6,6,6
96275,2007-07-20,3,2,4,6,3,5,5,5,2,3,3,1,3,5,2,3,3,2,3,4,4,3,4,4,1,5,2,1,5,1,3,2,1,4,5,1,4,4,3,3,3
96300,2007-07-20,3,0,4,4,1,3,4,5,1,6,5,6,6,4,4,5,3,3,4,6,2,0,3,6,6,3,6,2,2,6,4,5,1,5,6,1,6,4,6,4,1
96301,2007-07-20,3,3,2,6,5,5,4,2,1,6,6,3,4,5,6,6,3,5,5,4,5,0,6,5,6,3,5,1,3,6,2,6,1,3,6,2,5,5,5,6,6
96307,2007-07-20,5,2,2,6,4,4,2,1,4,6,5,2,5,3,6,6,5,3,4,2,5,1,5,6,5,4,5,2,2,3,2,5,1,3,6,2,4,6,4,5,4
96313,2008-11-19,1,2,1,5,1,2,3,3,4,4,4,5,1,2,5,4,1,4,3,2,2,2,5,5,5,4,2,3,1,5,1,4,4,2,5,5,6,4,4,1,3
96323,2007-07-20,3,3,2,4,5,3,3,3,2,4,4,3,4,3,6,4,3,4,5,6,4,2,6,5,6,2,6,1,3,5,4,6,1,6,6,2,5,6,5,5,4
96344,2007-07-20,6,3,2,6,2,2,4,4,3,5,5,4,1,5,6,3,6,2,4,4,3,3,5,5,5,3,1,3,2,2,4,2,4,2,6,4,6,4,5,2,1
96357,2007-07-20,4,3,3,5,5,3,4,5,1,6,5,3,3,5,4,2,4,5,5,1,3,1,3,5,6,5,4,2,2,2,3,3,3,3,5,3,6,5,3,5,4
96360,2007-07-20,3,1,1,5,0,2,5,5,4,6,4,4,3,4,3,1,3,3,5,2,4,3,2,6,5,5,1,3,1,3,2,3,4,3,5,4,3,4,4,3,2
96374,2007-07-21,3,4,6,5,4,5,5,4,2,4,2,5,1,4,1,5,3,4,1,4,2,6,2,4,3,5,5,3,2,3,3,5,5,5,6,5,1,3,5,4,5
96380,2007-07-21,5,6,6,5,6,5,2,1,1,2,1,3,4,4,4,4,4,4,1,4,1,2,6,5,5,3,6,2,2,2,2,6,3,3,6,5,6,4,5,5,6
96433,2007-07-21,5,2,3,6,3,5,4,2,1,5,5,4,2,4,5,5,5,5,5,4,2,1,5,5,0,4,4,1,4,1,3,3,1,4,6,4,4,5,3,5,4
96463,2007-07-21,0,,0,6,0,0,6,6,6,6,3,6,0,6,6,0,0,3,6,6,6,6,5,6,6,6,0,6,3,3,6,0,6,6,6,6,3,3,6,0,0
96490,2007-07-22,1,2,1,5,4,5,5,2,4,4,1,1,2,5,4,1,1,5,4,5,5,1,5,2,4,2,2,1,1,2,1,1,1,5,6,1,5,2,4,4,5
96537,2007-07-31,5,3,4,4,1,1,5,5,5,5,5,5,1,5,6,1,6,1,2,3,4,3,6,5,1,6,1,5,5,3,5,1,5,6,4,5,4,4,5,1,4
96549,2007-07-23,2,2,2,4,0,0,4,3,5,6,6,0,1,3,2,1,3,1,1,5,1,3,0,5,2,5,0,4,2,4,1,0,5,2,4,5,6,4,4,0,0
96569,2007-07-23,2,4,4,4,2,1,6,5,4,5,5,4,0,5,4,1,2,3,3,5,4,4,2,2,3,5,0,4,6,4,5,1,2,4,4,2,5,5,5,2,1
96575,2007-07-23,6,6,6,6,1,5,6,4,4,6,6,5,0,4,5,3,5,5,5,1,2,2,4,6,6,6,1,3,3,5,0,5,6,3,6,6,6,5,1,3,5
96576,2007-07-23,6,5,2,6,4,4,3,2,4,6,6,5,2,3,6,5,6,4,5,4,2,2,6,5,6,1,2,2,2,4,2,4,5,3,6,5,5,5,2,5,2
96595,2007-07-23,3,5,3,5,5,6,4,5,2,4,,3,,5,,,3,5,3,1,1,,2,3,4,5,4,1,1,,1,6,,,,2,,4,5,5,6
96619,2007-07-23,4,5,3,5,0,4,4,4,1,5,5,3,2,5,5,2,3,1,3,5,3,3,5,4,5,4,1,2,4,5,3,3,3,4,5,3,5,3,5,3,2
96635,2007-07-23,6,6,2,4,0,5,4,4,5,6,4,1,0,4,4,4,0,5,0,3,5,0,4,3,6,4,3,6,0,6,4,3,4,3,6,6,4,0,4,0,3
96642,2007-07-24,1,5,3,5,4,6,6,6,0,6,4,5,2,6,1,6,2,6,5,6,6,0,4,5,3,6,5,1,6,1,6,6,0,3,6,0,6,6,6,5,5
96676,2007-07-25,5,0,0,6,1,1,3,5,1,6,6,1,4,4,0,3,6,2,3,0,1,1,6,6,1,6,2,1,2,5,1,1,0,5,2,1,6,5,0,5,2
96682,2007-07-24,2,1,4,5,3,4,2,2,0,4,5,3,5,2,5,4,4,3,4,1,3,3,5,4,5,2,5,0,2,3,4,5,3,2,3,3,1,5,2,5,5
96688,2007-07-24,6,4,4,6,2,5,4,4,1,6,5,5,4,5,6,5,6,5,4,6,4,3,6,5,6,5,4,0,3,5,3,4,2,5,6,3,3,6,5,6,5
96744,2007-07-25,6,4,4,6,3,4,2,2,5,5,5,2,4,4,6,3,5,3,5,2,2,4,5,6,4,5,4,4,2,3,2,2,3,2,6,4,2,4,3,3,4
96751,2007-07-25,5,3,4,6,6,6,2,1,3,6,6,3,3,4,6,5,0,6,4,4,1,3,0,6,6,6,2,2,1,5,1,5,3,5,6,3,5,5,3,4,5
96752,2007-07-25,0,2,2,3,2,5,6,6,0,5,6,1,4,6,6,6,0,6,5,6,6,2,6,5,6,6,5,1,3,5,6,5,1,6,6,1,6,3,6,4,5
96753,2007-07-25,5,1,4,6,3,3,3,3,1,5,5,3,2,3,6,5,5,4,3,2,3,2,6,5,6,5,4,1,2,5,1,5,1,5,6,3,5,5,3,5,2
96776,2007-07-25,0,5,4,1,2,4,6,6,4,6,1,4,2,6,3,5,0,4,1,1,4,5,2,5,1,4,2,4,1,2,2,2,3,0,2,5,1,5,3,3,2
96808,2007-07-25,4,3,2,6,2,5,4,5,1,6,6,2,1,5,5,5,4,4,4,3,2,3,4,5,5,5,3,1,3,5,2,2,2,3,5,3,6,5,4,5,3
96813,2007-07-26,5,3,5,5,6,6,4,5,1,5,4,4,6,5,6,6,5,6,5,4,0,5,6,5,5,5,4,5,3,4,1,6,4,3,6,4,4,4,3,6,6
96824,2007-07-25,2,5,4,5,4,3,2,3,3,4,3,5,6,3,6,4,3,4,4,4,4,3,6,4,4,2,5,2,1,4,2,5,3,2,6,4,3,5,5,4,3
96829,2007-07-25,6,2,1,5,5,5,4,5,2,5,3,2,5,5,6,5,5,5,4,5,5,1,5,5,6,5,6,1,3,1,4,3,1,4,6,1,4,4,4,6,5
96857,2007-07-25,3,0,1,5,3,5,4,5,0,5,6,2,2,5,6,3,3,4,5,5,4,0,6,4,6,5,5,2,4,5,3,3,1,5,6,1,6,4,5,4,5
96862,2007-07-26,3,5,5,4,5,3,1,1,4,2,1,4,5,2,2,4,3,3,1,3,2,4,4,5,2,6,4,5,2,1,0,2,2,2,6,3,2,3,2,3,3
96867,2007-07-26,3,4,4,6,2,3,2,2,4,3,4,1,3,2,6,4,3,3,2,4,3,2,6,2,1,5,3,3,2,3,2,2,2,3,6,5,3,5,5,3,2
96903,2007-07-26,6,2,3,1,0,2,4,4,5,5,3,3,1,6,5,2,4,3,5,5,6,1,5,5,5,6,1,5,3,6,5,1,2,6,6,3,6,3,6,2,4
96909,2007-07-26,0,3,1,5,6,6,6,6,5,6,3,0,1,5,6,6,3,6,6,3,1,6,4,4,2,6,6,3,0,5,1,5,0,3,3,5,6,6,3,6,5
96910,2007-07-26,6,2,0,6,5,5,0,1,4,6,6,1,4,2,6,6,6,3,5,1,0,3,6,5,6,1,3,1,1,5,0,5,0,1,6,1,6,5,2,5,5
96914,2007-07-26,6,2,4,4,4,5,5,2,1,4,2,3,3,2,5,4,6,5,2,5,4,2,5,2,5,4,5,2,2,4,1,5,1,5,5,3,6,1,2,3,5
96928,2007-07-26,5,0,0,6,5,6,3,6,0,4,4,0,4,5,6,6,5,6,5,4,6,0,6,6,6,5,6,0,3,5,4,5,0,4,6,0,5,4,6,6,6
96961,2007-07-26,3,4,4,4,4,6,4,2,0,6,5,2,6,3,5,5,3,5,4,5,4,0,4,3,6,6,5,0,2,4,4,4,3,3,6,2,4,6,6,6,4
96984,2007-07-27,5,3,4,2,3,5,4,4,1,4,4,2,4,4,3,5,5,3,4,5,5,1,5,4,3,4,5,5,4,5,3,5,1,5,4,1,5,3,5,5,5
96996,2007-07-27,3,5,5,5,4,0,1,1,5,3,1,6,2,1,1,0,3,0,1,1,0,5,1,2,6,2,1,5,0,3,0,1,5,3,1,5,3,3,5,1,0
96997,2007-07-27,6,2,2,6,4,5,2,2,5,5,5,4,2,1,6,5,6,4,4,2,0,1,6,5,6,5,4,4,1,5,1,5,3,4,6,5,5,4,1,5,5
97004,2007-07-27,3,4,6,6,0,2,3,6,5,3,2,4,3,4,3,1,3,3,1,4,3,6,5,4,0,6,2,5,3,3,4,2,4,2,6,5,5,2,3,2,3
97023,2007-07-27,6,4,3,5,0,4,1,3,3,5,5,3,5,1,2,2,0,3,6,1,6,,6,4,3,5,0,5,4,4,2,0,1,6,0,3,1,4,4,0,0
97045,2007-07-27,6,4,4,4,3,5,3,2,2,5,1,2,3,4,5,6,5,5,0,2,4,2,3,4,3,6,3,4,2,1,4,5,3,3,6,4,2,4,4,2,5
97074,2007-08-09,5,1,4,1,3,3,3,2,5,3,2,3,5,4,4,4,5,3,4,4,1,4,3,2,2,5,4,5,3,2,3,5,4,3,3,3,3,2,3,3,5
97085,2007-07-28,6,6,5,3,1,3,1,2,4,3,3,4,3,2,6,1,3,2,1,2,1,4,6,1,3,3,1,5,2,3,2,3,4,2,6,5,5,1,5,1,6
97120,2007-07-28,6,3,1,5,2,3,3,3,1,5,2,3,5,3,3,2,0,2,1,5,5,2,4,3,6,5,1,2,2,4,3,1,3,5,6,3,5,2,5,2,2
97121,2007-07-28,2,2,3,2,2,3,3,6,1,5,3,6,2,6,4,6,1,3,3,1,6,0,5,3,3,3,1,0,6,3,2,2,0,5,4,0,3,3,6,3,3
97138,2007-07-28,3,1,4,6,5,5,5,4,1,6,4,3,6,5,6,6,3,5,6,0,6,1,4,5,5,5,5,0,4,4,5,5,0,1,6,1,5,6,4,5,5
97178,2007-07-28,6,6,3,6,1,1,1,1,3,3,2,4,4,3,1,1,0,1,2,0,1,2,4,4,5,3,,2,0,2,1,2,4,1,6,4,4,1,1,2,3
97194,2007-07-29,5,5,5,2,5,4,3,3,3,4,3,5,1,4,4,3,5,5,1,5,1,5,5,4,2,2,5,3,3,3,4,5,3,3,3,4,4,1,2,2,5
97214,2007-07-29,5,2,3,6,3,5,2,1,2,5,5,4,4,2,6,3,5,4,5,4,1,1,6,5,4,3,5,2,1,6,1,3,2,2,4,3,6,3,2,5,5
97248,2007-07-29,5,5,2,4,2,4,3,4,2,5,5,4,2,4,5,1,4,4,4,4,2,2,5,5,6,4,2,1,2,3,4,2,3,3,6,4,2,3,4,5,2
97254,2007-07-30,5,5,5,6,3,2,2,1,3,3,3,4,3,2,6,4,5,4,6,4,3,5,5,5,5,4,3,3,0,3,1,3,3,4,5,3,4,5,3,3,3
97282,2007-07-30,3,6,6,6,0,0,4,4,6,5,5,5,1,3,5,0,0,0,2,3,2,5,3,3,5,5,0,6,3,4,1,0,3,3,6,5,6,4,6,0,0
97291,2007-07-30,4,3,3,6,3,6,4,4,0,6,5,3,4,6,6,6,3,6,0,3,5,0,6,6,6,6,6,0,3,5,3,5,3,5,6,1,5,6,4,6,6
97295,2007-07-30,6,0,1,4,2,2,4,3,1,5,5,2,1,3,5,2,6,2,5,2,2,1,5,4,5,5,3,2,2,5,4,3,2,5,5,2,5,5,2,3,5
97314,2007-07-30,6,4,2,6,3,4,2,2,1,6,4,3,4,3,5,4,5,3,4,2,2,2,3,5,6,3,2,3,2,5,2,2,2,2,6,3,6,4,3,3,3
97369,2007-07-31,3,1,1,4,1,6,4,2,4,5,5,5,0,5,3,3,2,5,4,1,1,0,3,4,1,6,1,4,1,6,3,1,5,1,1,5,5,4,1,2,1
97421,2007-07-31,4,1,2,6,4,5,5,5,1,6,5,1,5,5,6,5,3,4,5,2,2,0,5,6,5,5,3,0,5,6,3,2,1,5,5,1,5,5,5,6,5
97424,2007-07-31,5,5,5,4,0,1,4,5,3,5,4,4,1,2,6,2,1,2,1,2,6,4,5,5,5,4,1,0,2,1,2,3,3,4,5,0,6,4,2,4,4
97458,2007-08-01,2,1,0,5,2,5,4,6,0,6,6,1,2,5,6,5,2,3,5,4,5,0,6,6,5,5,2,0,0,6,2,3,0,6,5,1,6,5,5,6,2
97471,2007-08-01,5,4,5,6,3,1,3,2,4,6,4,4,1,2,5,1,5,2,5,2,0,1,4,4,5,4,2,3,1,5,1,4,4,2,6,4,5,4,1,2,4
97474,2007-08-01,3,4,0,5,5,6,2,2,3,5,2,3,4,4,6,4,3,6,3,0,1,1,6,6,5,5,3,1,1,3,4,5,2,2,6,4,3,3,1,5,6
97488,2007-08-01,6,3,0,6,5,5,3,2,1,6,6,5,5,4,6,5,4,4,3,1,1,0,5,5,5,6,3,2,2,5,3,3,2,,6,4,4,5,4,4,2
97493,2007-08-01,6,5,4,6,0,0,1,1,5,5,5,1,5,3,3,,5,0,2,4,3,4,5,5,1,5,0,5,1,5,2,0,5,3,6,1,5,4,4,0,3
97504,2007-08-01,2,4,2,3,0,0,1,1,2,4,5,4,2,3,3,0,5,0,4,1,0,5,3,4,1,3,3,4,0,5,1,4,4,,4,4,6,2,0,2,2
97508,2007-08-01,5,4,3,2,1,3,3,3,2,5,5,5,3,3,2,2,5,3,4,5,2,1,5,5,5,4,1,2,3,6,3,2,5,5,2,5,5,2,3,3,5
97512,2007-08-01,3,4,3,4,4,4,3,3,3,5,5,4,3,3,2,5,3,4,3,2,4,3,4,3,4,4,4,3,1,2,1,5,4,3,3,3,,4,2,4,4
97518,2007-08-02,6,4,3,6,1,1,3,4,3,3,2,5,1,4,5,1,5,1,3,5,5,4,3,4,6,5,1,2,3,4,3,1,5,5,6,5,3,2,5,1,2
97556,2007-08-02,4,5,2,4,3,6,3,2,3,5,5,4,3,3,5,5,4,3,5,4,1,6,4,4,4,5,2,1,2,3,3,4,3,3,5,4,5,4,3,4,2
97575,2007-08-02,5,4,2,1,2,2,4,4,3,5,5,3,1,4,5,4,4,2,5,4,4,2,2,5,4,5,3,2,5,5,5,3,2,4,3,3,5,5,2,3,3
97579,2007-08-02,6,3,3,6,3,5,4,5,3,4,3,4,2,5,4,5,5,3,4,5,4,4,5,3,2,6,3,5,6,4,5,2,5,5,4,5,4,1,5,3,3
97585,2007-08-02,3,1,2,4,3,4,6,5,0,6,5,3,2,5,3,5,3,3,3,6,4,1,5,4,4,4,5,1,4,4,3,5,1,4,3,1,6,4,5,4,4
97588,2007-08-03,4,3,3,2,1,4,2,3,4,3,4,4,3,2,4,3,3,2,1,2,3,2,4,4,2,4,2,4,2,2,2,5,3,4,2,2,4,3,4,2,4
97589,2007-08-03,3,4,4,5,0,1,6,2,1,3,5,6,0,2,6,1,3,4,1,1,0,6,1,4,6,6,0,5,2,1,2,1,4,2,5,3,3,2,2,1,0
97590,2007-08-02,6,0,6,4,0,4,3,3,1,5,4,2,3,3,6,4,0,4,4,6,3,3,5,3,4,4,6,0,3,5,3,4,3,3,6,1,5,3,3,5,5
97593,2007-08-02,1,5,1,6,3,4,5,5,0,5,2,1,4,6,6,5,0,4,4,3,4,1,5,6,5,6,2,0,3,5,4,2,1,5,6,1,3,2,4,4,2
97601,2007-08-02,0,3,5,2,0,2,4,3,3,4,5,5,1,3,5,3,0,1,2,5,2,4,0,4,5,4,2,5,2,4,1,3,4,5,4,3,5,3,3,2,4
97608,2007-08-02,5,5,5,4,2,4,4,3,4,3,2,4,1,1,4,3,4,3,2,2,2,5,1,2,5,3,1,5,1,1,1,6,4,2,5,4,1,2,1,3,5
97611,2007-08-02,4,2,3,6,4,3,5,3,0,5,2,3,5,6,6,5,5,6,2,6,2,4,3,6,6,6,3,2,1,2,1,5,1,2,6,4,3,3,5,4,2
97631,2007-08-02,3,4,3,6,1,4,4,2,0,6,5,1,5,4,6,2,0,5,4,4,1,0,6,4,5,3,3,0,2,6,0,5,1,5,6,2,6,5,2,2,6
97636,2007-08-02,6,1,1,5,0,1,3,6,3,4,5,4,4,6,6,1,0,1,5,3,3,0,6,5,6,6,1,2,5,5,2,1,3,5,5,3,6,5,5,3,1
97658,2007-08-02,3,4,4,4,2,4,2,2,1,4,4,3,3,3,,3,3,5,5,4,4,2,4,3,4,4,4,2,1,2,1,5,4,4,5,3,5,2,2,4,4
97688,2007-08-02,6,2,0,6,0,3,3,1,1,6,3,5,4,3,1,2,4,3,5,5,2,0,3,6,6,5,2,1,2,5,3,1,1,5,6,3,6,3,3,3,1
97690,2007-08-02,1,1,2,5,3,4,3,3,2,5,3,2,3,3,5,5,1,3,5,3,3,1,5,6,5,3,3,2,2,6,2,5,1,3,5,1,5,5,3,5,4
97705,2007-08-03,6,0,0,6,5,6,6,6,0,6,6,0,5,6,6,6,6,4,6,6,6,0,6,6,6,6,5,0,6,6,3,5,0,6,6,0,6,6,6,6,6
97727,2007-08-03,2,0,2,6,4,5,4,4,1,6,5,3,2,5,6,3,0,5,6,5,3,4,5,6,6,6,5,3,4,5,2,2,0,6,6,0,5,5,5,5,5
97728,2007-08-03,5,1,0,6,2,3,4,4,3,4,4,5,1,4,6,1,4,5,1,5,6,2,6,4,6,4,2,1,1,5,3,4,1,5,6,1,6,5,5,4,3
97736,2007-08-03,6,3,3,6,,5,5,3,0,3,3,4,3,3,2,5,4,2,2,4,2,3,5,2,6,3,4,1,3,3,2,5,3,4,6,3,3,3,5,4,6
97754,2007-08-03,3,4,4,5,2,2,5,4,3,4,3,2,3,4,4,5,1,3,4,4,5,5,4,5,5,2,3,2,3,5,4,5,2,5,5,2,3,4,4,5,5
97771,2007-08-03,0,5,4,5,2,6,1,3,1,6,4,4,5,4,6,6,0,6,2,2,3,1,6,2,,6,2,0,2,3,2,5,3,3,6,4,2,6,3,6,6
97781,2007-08-03,6,2,4,5,4,5,4,2,1,5,6,1,3,2,5,4,6,4,3,2,5,0,5,5,5,6,6,1,5,5,3,5,1,3,6,0,5,4,5,4,6
97785,2007-08-03,6,0,0,1,6,6,3,3,0,6,6,6,6,1,4,6,0,1,6,5,6,3,6,6,4,1,6,0,0,6,3,6,0,4,4,0,6,3,6,6,6
97793,2007-08-04,5,2,4,5,3,5,4,5,5,5,4,3,1,5,5,5,5,4,2,3,2,5,5,6,1,5,3,3,5,1,1,4,3,4,5,3,5,5,5,5,4
97803,2007-08-04,5,3,1,6,1,3,4,2,4,4,2,4,2,2,6,4,4,3,2,3,6,2,3,6,5,1,4,5,5,5,1,3,3,5,6,4,4,3,3,3,1
97809,2007-08-04,6,5,1,5,1,2,1,1,,3,4,5,,2,3,1,6,2,2,1,0,3,3,,2,6,3,5,0,6,0,3,4,5,4,4,5,3,,2,3
97812,2007-08-04,6,5,3,4,4,1,2,1,3,5,3,4,3,1,3,3,4,3,2,2,2,3,3,5,2,5,2,3,1,4,2,3,5,4,6,5,6,2,3,2,4
97825,2008-05-11,3,4,4,6,0,0,6,4,2,5,6,4,2,3,5,1,3,3,5,1,4,2,4,5,6,6,1,2,3,3,2,1,3,3,6,2,4,5,5,1,1
97831,2007-08-04,6,1,4,5,5,6,1,2,0,5,3,1,5,3,5,6,5,6,5,1,2,3,5,3,6,3,5,1,2,5,2,5,1,3,6,1,4,5,5,5,6
97834,2007-08-04,2,4,3,5,3,2,3,2,1,5,4,4,5,3,2,4,3,5,3,2,3,2,4,5,4,5,2,1,2,3,3,2,2,2,5,3,4,4,2,4,1
97842,2007-08-04,5,5,4,3,2,2,5,5,5,4,3,5,1,5,5,2,5,3,3,3,3,4,5,4,1,2,2,5,3,3,5,0,3,5,4,5,4,3,5,1,0
97851,2007-08-04,5,1,3,3,1,4,1,5,3,6,5,4,4,5,5,4,4,3,3,3,3,5,4,5,4,3,3,1,2,4,3,3,3,3,5,4,4,3,3,5,3
97869,2007-08-06,4,1,4,2,0,2,2,1,2,5,5,4,1,3,5,2,2,5,2,6,4,1,5,5,3,5,2,4,2,5,2,3,3,5,2,4,,4,2,5,3
97881,2007-08-05,3,5,5,2,4,3,4,2,5,3,1,5,5,3,3,2,1,4,2,2,3,3,5,3,3,4,5,4,2,2,1,4,5,2,3,4,2,3,3,2,4
97887,2007-08-05,5,1,1,6,5,6,5,5,1,4,2,1,5,5,0,6,5,,3,5,6,0,1,5,4,5,5,1,4,4,4,4,1,5,6,1,2,6,5,5,5
97891,2007-08-05,3,3,6,0,4,6,0,5,3,4,3,3,6,4,4,6,3,4,4,0,0,4,3,4,6,4,6,3,1,2,3,6,4,4,1,4,3,4,3,5,6
97899,2007-08-05,6,1,4,6,4,4,5,4,3,5,5,4,1,5,5,4,3,4,4,5,3,4,6,5,5,5,2,4,4,3,5,2,3,5,6,3,6,5,4,2,4
97903,2008-03-31,5,2,1,6,5,5,4,5,0,5,5,1,3,5,5,5,5,5,4,5,3,1,3,5,6,3,4,0,4,5,4,4,0,5,5,0,6,4,5,4,3
97921,2007-08-05,5,5,1,6,4,3,1,1,2,5,5,3,1,1,5,6,4,5,5,0,1,6,5,5,0,3,5,1,1,6,0,4,3,1,6,3,6,4,2,6,5
97922,2007-08-05,0,2,3,5,1,6,2,4,2,6,5,3,5,6,3,3,1,3,3,1,1,3,2,4,5,6,4,5,2,1,6,1,1,6,6,3,6,5,6,2,2
97924,2007-08-05,2,3,3,3,1,3,4,3,3,4,6,3,2,4,3,4,3,3,5,4,4,4,2,6,2,6,3,3,3,2,4,2,3,4,3,3,5,3,3,3,3
97949,2007-08-05,4,3,1,4,1,5,4,2,0,5,6,3,2,4,6,5,6,3,5,5,0,4,3,5,6,5,1,0,2,4,1,2,2,5,6,1,4,3,5,6,2
