user_id,sex,birthyear
426637,female,1990
426643,female,1971
426650,female,1980
426651,female,1991
426652,male,1994
426654,female,1991
426659,male,1967
426661,male,1965
426667,female,1988
426670,female,1991
426677,female,1991
426681,male,1994
426705,female,1980
426709,female,1992
426716,female,1992
426719,male,1987
426721,female,1987
426728,female,1993
426729,female,1992
426736,female,1993
426739,female,1994
426757,female,1994
426759,female,1993
426766,female,1991
426767,male,1992
426769,male,1991
426770,female,1994
426773,male,1989
426775,female,1991
426786,female,1980
426787,female,1993
426788,female,1991
426789,female,1991
426791,female,1977
426797,female,1993
426813,female,1989
426814,female,1983
426818,female,1988
426824,male,1983
426826,female,1991
426829,female,1991
426833,female,1993
426835,female,1988
426860,female,1960
426877,male,1986
426881,female,1990
426885,female,1982
426893,male,1986
426900,male,1962
426905,male,1990
426906,female,1990
426910,male,1970
426911,female,1953
426914,male,1986
426928,female,1988
426943,female,1977
426951,female,1986
426953,male,1990
426958,male,1980
426960,female,1989
426961,male,1969
426990,male,1990
426992,female,1996
427015,female,1984
427016,male,1900
427019,female,1984
427029,female,1994
427034,female,1992
427040,female,1990
427057,female,1991
427070,female,1991
427073,female,1991
427091,female,1978
427114,female,1973
427117,female,1989
427148,female,1990
427153,female,1990
427158,male,1975
427163,female,1991
427164,female,1988
427173,female,1989
427183,female,1992
427199,female,1984
427202,female,1991
427209,male,1988
427216,female,1994
427246,female,1988
427258,male,1976
427262,male,1989
427263,male,1990
427273,male,1980
427275,female,1979
427277,male,1986
427288,female,1989
427291,female,1988
427303,male,1990
427329,male,1993
427330,male,1986
427338,female,NA
427350,female,1992
427351,female,1992
427352,male,1995
427358,female,NA
427372,female,1994
427375,female,1991
427378,female,NA
427381,female,1985
427382,male,1987
427388,female,1990
427391,female,1994
427392,female,1992
427395,female,1992
427396,male,1993
427397,male,1993
427407,male,1994
427408,female,1994
427414,female,1994
427415,female,1972
427425,female,1992
427432,male,1989
427433,female,1989
427434,female,1991
427458,female,1987
427464,male,1993
427469,male,1992
427474,female,1993
427498,male,1993
427512,female,1990
427519,male,1989
427521,female,1993
427523,female,1985
427526,male,1980
427545,male,1993
427555,male,1990
427559,female,1985
427571,female,1986
427575,male,1988
427577,female,1981
427617,female,1990
427618,male,1989
427625,female,1991
427626,male,1992
427635,male,1990
427692,male,1990
427696,male,1986
427705,male,1989
427726,female,1976
427749,female,1992
427773,female,1976
427779,male,1989
427780,female,1985
427784,female,1993
427790,female,1992
427804,female,1989
427805,female,1993
427836,female,1986
427840,male,1991
427874,male,1992
427876,male,1992
427895,female,1973
427908,female,1977
427910,female,1990
427918,female,1990
427921,male,1978
427923,female,1990
427928,male,1993
427941,female,1990
427949,female,1986
427961,male,1991
427981,male,1991
427990,female,1992
427992,female,1993
428009,male,1990
428021,female,1973
428032,female,1990
428033,male,1992
428036,male,1991
428054,female,1990
428064,male,1989
428080,female,1981
428092,female,1993
428097,female,1990
428112,male,1986
428115,female,1993
428137,male,1977
428154,female,1987
428166,male,1991
428188,female,1989
428193,female,1978
428201,female,1987
428207,female,1992
428212,female,1992
428220,male,1974
428241,male,1993
428243,male,1977
428250,female,1993
428269,female,1993
428296,female,1955
428339,female,1987
428343,female,1994
428360,male,1992
428362,female,1986
428367,male,1989
428384,female,1981
428393,female,1988
428414,female,1976
428418,male,1981
428431,male,1987
428457,female,1982
428478,female,1989
428507,female,1967
428510,female,1984
428556,female,1987
428564,female,1992
428571,male,1981
428593,male,1990
428594,female,1993
428595,female,1984
428602,female,1992
428603,male,1991
428605,male,1992
428606,female,1992
428610,male,1991
428611,female,1992
428613,female,1987
428614,female,1990
428615,male,1990
428618,female,1991
428621,female,1982
428623,male,1985
428628,female,1973
428631,female,1974
428635,female,1990
428636,female,1981
428639,male,1992
428645,male,1989
428655,female,1990
428673,female,1990
428677,female,1990
428693,female,1994
428696,female,1993
428713,male,1990
428730,male,1993
428739,male,1991
428741,female,1992
428745,male,1963
428764,male,1967
428777,female,1982
428780,female,1979
428796,female,1990
428799,male,1984
428815,female,1987
428817,female,1993
428829,female,1993
428834,male,1987
428845,female,1993
428861,female,1986
428863,female,1992
428869,female,1988
428872,female,1993
428882,male,1966
428895,female,1990
428905,female,1992
428930,male,1989
428940,male,1984
428960,female,1993
428964,male,1993
428973,female,1976
428980,male,1992
428984,female,1991
428988,female,1989
428994,female,1976
428996,female,1985
428998,female,1993
429004,female,1973
429019,female,1994
429067,female,1986
429094,female,1984
429098,female,1991
429101,male,1993
429108,female,1984
429119,male,1982
429123,female,1991
429141,female,1961
429155,female,1994
429162,female,1990
429166,male,1979
429167,female,1993
429174,female,1992
429179,female,1992
429187,male,1967
429193,female,1990
429209,male,1994
429214,female,1990
429216,female,1982
429217,male,1972
429225,female,1990
429227,male,NA
429231,female,NA
429235,female,1991
429257,male,1989
429263,female,1992
429266,female,1990
429276,female,1990
429288,female,1970
429296,female,1993
429297,female,1990
429305,male,1990
429317,female,1992
429319,female,1987
429354,female,1993
429355,female,1992
429359,female,1990
429369,female,1992
429370,female,1992
429375,female,1980
429376,male,1981
429379,female,1985
429387,female,1993
429389,female,1992
429393,female,1978
429395,male,1994
429398,female,1992
429399,female,1992
429403,male,1993
429407,female,1986
429408,male,1987
429484,male,1986
429536,male,1991
429537,female,1992
429542,female,1994
429549,male,1976
429550,male,1967
429553,male,1991
429558,female,1991
429560,female,1991
429565,male,1987
429569,female,1988
429584,female,1965
429612,female,1987
429618,female,1983
429638,female,1994
429639,female,1973
429644,male,NA
429649,female,1993
429650,male,1993
429677,male,1992
429681,female,1965
429683,female,1973
429709,female,1991
429715,male,NA
429720,female,1990
429736,male,1992
429759,male,1980
429774,female,1982
429781,male,1983
429810,female,1991
429828,female,1993
429851,male,1980
429867,female,1992
429871,female,1991
429873,female,1993
429878,female,1986
429884,male,1991
429885,female,1992
429914,female,1986
429918,male,1982
429926,female,1979
429932,female,1992
429954,female,1992
429972,female,1993
429977,female,1988
430007,female,1983
430008,female,1986
430019,female,1995
430022,male,1992
430023,female,1992
430043,male,1984
430044,female,1991
430045,male,1991
430047,female,1988
430057,female,1982
430067,female,1994
430083,female,1952
430098,female,1993
430100,female,1992
430119,female,1993
430126,female,1988
430130,female,1993
430158,male,1974
430164,female,1990
430166,male,1965
430174,female,1979
430181,male,1996
430191,female,1991
430196,male,1983
430209,female,1986
430246,female,1991
430249,male,1971
430252,female,1990
430274,male,1992
430281,female,1992
430313,female,NA
430319,male,1992
430326,male,1992
430327,female,1989
430333,female,1987
430347,male,1990
430349,female,1992
430360,female,1977
430362,female,1993
430369,male,1977
430384,male,1986
430409,male,1990
430410,male,1989
430411,female,1990
430416,male,1986
430429,male,1968
430449,female,1990
430452,male,1961
430463,female,1995
430490,female,1996
430499,female,1988
430502,male,NA
430504,male,1993
430505,female,1990
430511,female,1994
430516,female,1992
430518,female,1989
430520,female,1988
430521,female,1986
430528,female,1986
430534,female,1983
430536,male,1967
430537,female,1989
430546,male,1987
430547,female,1992
430577,female,1990
430579,female,1988
430599,female,1993
430618,male,1989
430646,female,1992
430680,male,1993
430684,female,1993
430709,male,1985
430718,male,1993
430740,female,1990
430745,female,1994
430747,female,1991
430767,female,1988
430769,male,1992
430773,female,1991
430778,female,1980
430784,female,1964
430799,male,1982
430801,male,1965
430810,male,1964
430814,female,1993
430820,female,1993
430821,male,1985
430822,male,1990
430825,male,1990
430837,female,1990
430838,female,1993
430850,female,1993
430852,female,1993
430857,female,1988
430868,male,1982
430874,female,1992
430884,female,1995
430885,male,1990
430892,female,1991
430894,male,1988
430896,male,1966
430902,female,1986
430908,female,1993
430909,female,1977
430927,male,1989
430983,female,1982
430985,female,NA
431012,male,1984
431021,male,1989
431025,female,1984
431048,female,1987
431062,female,1990
431073,male,1989
431080,male,1989
431090,female,1986
431093,female,1962
431114,female,1990
431119,male,1993
431120,female,1994
431156,female,1991
431182,female,1989
431188,female,1992
431203,female,1958
431226,male,1992
431233,male,1991
431234,female,1992
431236,female,1993
431254,male,1990
431264,female,1994
431280,male,1988
431281,female,1976
431282,male,1989
431286,female,1985
431297,female,1993
431298,female,1993
431304,female,1992
431312,female,1988
431314,female,1989
431315,male,1989
431316,female,1989
431340,female,1993
431403,female,1991
431409,female,1992
431414,female,1989
431422,male,1976
431426,female,1983
431428,male,1963
431433,male,1992
431438,male,1990
431440,female,1969
431448,male,1980
431466,female,1990
431472,female,1979
431503,female,1994
431504,female,1989
431516,female,1993
431525,female,1992
431530,female,1993
431547,female,1981
431549,male,1980
431551,female,1991
431570,male,1979
431580,male,1983
431581,male,1988
431583,female,1989
431584,male,1989
431591,male,1967
431596,female,1993
431618,female,1986
431627,female,1992
431628,female,1992
431631,male,1983
431656,female,1992
431680,female,1995
431685,female,1992
431715,female,1984
431717,male,1988
431726,female,1989
431762,female,1989
431769,male,1987
431775,male,1980
431778,male,1980
431779,female,1989
431789,female,1987
431791,female,1947
431792,male,1981
431809,female,1985
431826,female,1989
431835,female,1991
431840,male,1977
431854,female,1992
431876,female,1993
431919,female,1985
431935,female,1991
431943,male,1994
431955,male,1993
431976,female,1993
431980,female,1989
431981,female,1992
432004,female,1982
432008,female,1982
432058,female,1993
432061,male,1990
432068,female,1976
432085,male,1994
432091,female,NA
432096,male,1992
432098,male,1984
432106,female,1983
432112,female,1990
432125,female,1990
432128,female,1993
432172,female,1991
432186,female,1982
432187,female,1983
432190,female,1990
432201,male,1980
432223,female,1989
432245,male,1995
432249,female,1985
432280,female,1993
432287,male,1990
432315,male,1992
432348,male,1992
432359,female,1992
432363,female,1988
432364,female,1990
432368,male,1990
432374,female,1982
432382,male,1988
432406,male,1972
432414,female,1994
432436,female,1992
432438,female,1984
432457,female,1974
432458,female,1985
432465,female,1988
432471,female,1988
432487,female,1993
432503,female,1994
432521,female,1980
432529,female,1985
432574,female,1991
432590,female,1993
432594,female,1989
432601,female,1955
432603,male,1994
432622,female,1994
432624,female,1967
432644,female,1990
432656,female,1990
432664,female,1994
432666,female,1971
432667,female,1986
432675,male,1988
432679,female,1992
432681,male,1990
432682,female,NA
432685,female,1989
432687,female,1992
432693,female,1991
432700,male,1990
432713,female,1993
432715,male,1996
432720,female,1992
432722,male,1991
432733,female,1993
432743,female,1993
432747,male,1994
432750,female,1940
432756,female,1990
432759,female,1993
432782,female,1993
432807,female,1990
432809,female,1990
432816,male,1988
432827,male,1990
432829,female,1989
432834,male,1969
432835,male,1992
432837,female,1976
432847,male,1987
432866,female,1992
432868,female,1992
432875,male,1990
432895,female,1991
432910,female,1992
432919,female,1989
432921,female,1996
432923,female,1991
432927,female,1986
432931,female,1992
432934,female,1994
432935,female,1992
432949,female,1993
432950,female,1990
432952,female,1990
432961,male,1970
432965,male,1987
432967,female,1992
432975,male,1988
432981,male,1984
432983,female,1990
432990,female,1992
432991,female,1990
432993,female,1993
433001,female,1990
433015,female,1990
433019,male,1992
433023,female,1994
433033,female,1994
433036,female,1990
433037,female,1994
433044,female,1993
433045,female,1968
433046,female,1999
433053,female,1984
433057,female,1989
433058,female,1992
433068,female,1993
433077,male,1985
433083,female,1971
433102,female,1991
433109,female,1991
433118,female,1994
433120,female,1993
433122,female,1966
433123,female,1990
433139,male,1987
433144,female,1971
433148,female,1992
433159,female,NA
433166,male,1990
433174,female,1990
433183,male,1991
433187,female,1983
433188,female,1994
433190,male,1993
433217,female,1994
433270,male,1978
433276,female,NA
433287,female,1990
433298,male,1991
433310,female,1990
433315,female,1978
433320,male,1989
433322,female,1990
433325,male,1988
433343,female,1988
433350,male,1991
433358,female,1993
433366,female,1990
433373,male,1989
433436,male,1986
433467,female,1994
433469,female,1990
433475,female,1994
433494,female,1993
433495,female,1989
433498,female,1992
433501,male,1976
433506,male,1989
433508,male,1978
433523,female,1987
433539,female,1986
433573,male,1965
433580,female,1987
433592,female,1985
433599,female,1992
433610,female,1994
433618,male,1975
433634,female,1994
433635,female,1970
433644,male,1976
433651,male,1993
433658,female,1989
433663,female,1990
433670,female,1973
433675,male,1985
433682,female,1994
433684,male,1990
433713,male,1981
433715,female,1987
433720,female,1990
433726,female,1970
433731,female,1989
433757,female,1992
433765,female,1986
433797,female,1986
433822,female,1990
433845,male,1985
433849,female,1992
433851,female,1983
433861,female,1990
433904,female,1991
433905,male,1961
433906,male,1984
433918,male,1991
433923,female,1992
433925,male,1978
433931,female,NA
433966,male,1993
433969,male,1951
433976,male,1986
433987,female,1977
433989,female,1990
434014,female,1986
434017,male,1991
434040,male,1990
434049,female,1993
434063,female,1985
434066,male,1990
434078,male,1984
434082,male,1987
434122,male,1991
434124,female,1986
434125,female,1992
434129,female,1995
434131,female,1990
434135,female,1992
434136,female,1990
434150,male,1991
434162,female,1991
434167,female,1994
434171,female,1990
434184,female,1994
434202,male,1990
434205,male,NA
434211,female,1989
434212,female,1992
434215,female,1992
434228,female,1993
434237,female,1993
434243,female,1995
434245,female,1988
434249,male,1980
434254,female,1992
434265,male,1984
434271,male,1988
434274,male,1990
434279,male,1992
434304,female,1993
434315,female,1989
434316,female,1991
434319,female,NA
434331,male,1991
434332,female,1981
434339,female,1993
434352,female,1991
434355,female,1989
434365,female,NA
434372,female,1983
434390,male,1988
434393,female,1992
434409,female,1994
434447,female,1975
434486,male,1990
434492,male,1990
434555,male,1988
434558,male,1988
434559,male,1993
434573,male,1987
434578,female,1993
434589,female,1982
434594,female,1994
434614,female,1990
434616,female,1992
434628,female,1993
434636,female,NA
434655,female,1991
434669,male,1969
434670,female,1992
434691,male,1988
434708,female,1991
434715,male,1992
434719,female,1991
434723,male,1988
434729,male,1993
434739,female,1992
434740,female,1984
434741,female,1989
434742,female,1990
434745,female,1990
434747,male,1993
434756,female,1984
434758,female,1993
434760,male,1984
434762,female,1979
434765,female,1984
434767,male,1986
434797,female,1991
434799,male,1989
434801,male,1989
434820,male,1986
434825,female,1992
434828,female,1989
434830,female,1983
434831,male,1983
434840,female,1990
434846,female,1993
434855,female,1963
434856,female,1990
434862,female,1994
434866,female,1986
434872,male,1987
434873,male,1993
434876,female,1992
434877,male,1985
434881,male,1987
434903,female,1993
434904,female,1993
434916,female,1984
434917,female,1990
434919,male,1986
434932,female,1988
434947,male,1987
434950,female,1991
434964,female,1990
434974,female,1988
434991,female,1989
435014,female,1988
435020,female,1993
435027,male,1989
435030,female,1992
435036,female,1989
435053,male,1993
435057,male,1990
435059,female,1989
435061,male,1994
435066,male,1991
435080,female,1986
435103,male,1993
435105,female,1982
435106,male,1987
435115,female,1971
435123,male,1982
435126,female,1993
435134,male,1975
435151,female,1992
435154,female,1989
435159,male,1991
435167,female,1993
435181,female,1969
435182,female,1992
435186,male,1993
435228,male,1993
435252,female,1974
435261,male,1990
435272,male,1982
435276,female,1989
435284,female,1987
435292,female,1987
435295,male,1989
435307,male,1994
435311,female,1979
435319,male,1987
435331,female,1996
435346,male,1992
435348,male,1984
435356,female,1990
435362,female,1973
435365,female,1991
435388,female,1991
435402,female,1993
435412,female,1988
435420,male,1989
435437,female,1992
435471,female,1991
435481,female,1995
435495,female,1988
435506,female,1983
435513,female,1964
435520,female,1993
435521,male,1990
435522,male,1982
435527,female,1993
435528,male,1978
435547,male,1990
435548,male,1992
435555,female,1994
435558,female,1992
435562,female,1993
435588,female,1988
435605,female,1988
435606,female,1989
435612,male,1983
435618,female,1991
435621,female,NA
435622,female,1992
435625,female,1991
435634,male,1993
435635,female,1988
435639,male,1990
435661,female,1971
435667,male,1995
435676,female,1989
435687,female,1994
435694,female,NA
435702,female,1993
435722,female,1979
435724,male,1984
435742,female,1993
435765,female,1984
435768,female,1994
435786,female,1989
435787,female,1990
435811,female,1994
435818,male,1991
435823,male,1983
435838,female,1988
435843,female,1993
435844,male,NA
435853,female,1992
435861,male,1982
435867,female,1977
435871,female,1994
435876,female,1966
435883,female,1984
435904,female,1990
435905,female,1988
435906,female,1990
435941,female,1990
435974,male,1983
435986,female,1992
435997,female,1989
436011,female,1995
436019,female,1983
436026,female,1983
436028,female,1984
436034,male,1990
436037,male,1989
436043,male,1989
436081,female,1992
436088,female,1990
436140,female,1992
436142,female,1976
436143,female,1988
436144,male,1991
436161,male,1989
436167,female,1989
436191,female,1990
436228,male,1996
436233,female,NA
436244,male,NA
436246,NA,NA
436260,male,1984
436311,female,1990
436333,male,1984
436339,female,1993
436353,female,1979
436354,female,1993
436356,male,1992
436371,female,1994
436377,female,1990
436379,female,1994
436389,male,NA
436390,female,1993
436397,female,1986
436399,female,1991
436412,female,1990
436414,female,1989
436420,male,1991
436427,NA,NA
436437,female,1991
436438,female,1971
436444,female,1991
436460,female,1986
436461,female,1985
436462,female,1987
436475,male,NA
436477,male,1993
436487,female,1990
436493,male,1991
436496,female,1995
436526,female,1991
436535,female,1989
436550,female,1990
436552,female,1986
436561,female,1991
436568,female,1990
436575,female,1987
436582,male,1993
436586,female,1981
436592,male,1993
436596,female,1988
436614,female,1957
436621,female,1986
436628,female,1989
436644,female,1990
436654,female,1994
436656,female,1992
436662,male,1986
436668,female,1993
436669,female,1994
436671,female,1976
436677,male,1991
436678,female,1992
436689,male,1984
436781,male,1989
436789,male,1985
436811,male,1994
436821,female,1984
436852,male,1973
436854,female,1994
436855,male,1981
436860,male,1989
436883,male,1981
436900,female,1975
436903,female,1988
436925,female,1990
436927,female,1971
436936,male,1986
436949,female,1992
436961,female,1989
436965,male,1983
437014,female,1990
437041,female,1995
437042,female,1983
437055,female,1976
437068,male,1971
437070,male,1994
437073,female,1992
437085,female,1993
437093,female,1977
437119,female,1990
437122,male,1983
437125,female,1994
437132,female,1990
437145,male,1975
437167,female,1991
437171,female,1992
437186,female,1990
437195,female,1988
437201,female,1993
437202,female,1995
437216,NA,NA
437219,female,1988
437251,female,1981
437259,female,1989
437301,female,1980
437313,female,1991
437341,female,1994
437349,female,1991
437361,female,1990
437369,female,1993
437370,female,NA
437373,female,1991
437376,female,1952
437391,female,1993
437398,male,1991
437399,female,1991
437420,female,1990
437424,female,1993
437447,female,1979
437454,female,1976
437468,female,1992
437471,female,1985
437485,female,1994
437505,female,1992
437517,male,1987
437519,female,1990
437521,female,1988
437523,female,1992
437533,male,1974
437544,male,1994
437555,male,1994
437559,female,1991
437564,female,1994
437568,male,1973
437572,female,1995
437574,female,1989
437581,male,1987
437585,female,1994
437591,male,1990
437625,male,1991
437638,male,1990
437650,female,1960
437657,female,1993
437662,female,1994
437686,female,1987
437698,male,1994
437704,male,1977
437706,female,1990
437715,female,1971
437721,female,1993
437740,female,1991
437742,female,1992
437744,female,1994
437757,female,1992
437770,male,1964
437772,male,1981
437858,female,1988
437863,male,1992
437888,male,1985
437906,female,1989
437907,NA,NA
437910,male,1990
437911,NA,NA
437913,female,1979
437926,female,1990
437940,female,1992
437944,female,NA
437951,female,1982
437952,female,1980
437957,male,1993
437958,female,1988
437968,male,1993
437982,male,1982
437990,male,1991
437994,female,1989
437999,female,1995
438032,female,NA
438056,female,1986
438061,female,1949
438078,female,1976
438081,male,1994
438107,female,1989
438116,male,1989
438117,male,1976
438131,female,1987
438153,female,1984
438159,female,1993
438172,female,1988
438226,female,1990
438227,female,1982
438263,female,1993
438265,male,1983
438275,female,1993
438278,female,1993
438280,male,1993
438299,female,1989
438306,female,NA
438341,female,1987
438378,male,1993
438390,female,1984
438393,male,1982
438406,male,1987
438420,female,1986
438422,male,1986
438432,male,1985
438436,male,1986
438449,female,1990
438456,female,1974
438495,male,1982
438503,female,1994
438505,female,1991
438519,female,1994
438522,female,1991
438526,female,1992
438544,male,1992
438578,male,1980
438582,male,1989
438595,male,1971
438596,female,1993
438607,female,1987
438610,female,1992
438636,male,1972
438643,male,1985
438652,female,1991
438661,female,1989
438663,female,1994
438683,female,1957
438702,female,1993
438722,male,1973
438723,female,1966
438746,female,1977
438768,female,1992
438775,female,1988
438777,female,1992
438797,male,1972
438814,male,1992
438817,female,1976
438823,female,1984
438829,female,1991
438832,female,1990
438841,male,1994
438842,male,NA
438844,male,1990
438848,male,1993
438854,male,1988
438856,male,1994
438857,male,1988
438862,male,1985
438863,male,1991
438868,male,1987
438872,female,1986
438874,female,1994
438879,male,1976
438893,male,1994
438897,male,1993
438901,male,1979
438905,male,1994
438907,female,1985
438922,male,1985
438928,male,1993
438935,female,1982
438947,male,1992
438960,male,1988
438964,female,1994
438995,female,1983
439003,male,1991
439007,female,1993
439015,female,1990
439029,female,1989
439050,male,1990
439064,male,1980
439072,female,1989
439073,male,1994
439077,NA,NA
439091,female,1978
439096,male,1990
439098,male,1978
439101,male,NA
439103,female,1983
439127,female,1988
439130,male,1990
439135,male,1986
439142,female,1995
439146,female,1991
439148,female,1972
439158,female,1984
439164,female,1991
439167,female,1991
439170,male,1983
439171,male,1987
439177,female,1987
439185,male,1990
439201,female,1993
439211,male,1992
439220,female,1988
439228,female,1989
439235,female,1992
439242,female,1990
439252,male,1988
439268,female,1992
439306,female,1966
439315,male,1983
439329,male,1990
439337,male,1984
439342,male,1988
439348,male,1980
439349,female,1990
439354,female,1977
439368,female,1983
439371,female,NA
439388,female,1994
439394,NA,NA
439408,female,1994
439409,female,1984
439418,female,1993
439446,female,1993
439448,male,1991
439452,female,1992
439453,female,1978
439454,female,1993
439484,female,1993
439508,female,1989
439559,female,1992
439562,female,1990
439563,male,1983
439568,male,1990
439574,male,1988
439586,female,1987
439588,female,1974
439617,female,1990
439639,male,1994
439642,female,1994
439647,male,1980
439665,female,1989
439671,male,1990
439676,male,1990
439682,female,1991
439685,female,1955
439696,male,1993
439707,male,1986
439708,female,1986
439717,female,1986
439721,female,1992
439730,female,1991
439737,female,1990
439772,female,1991
439774,female,1985
439778,female,1992
439790,female,1989
439797,female,1990
439813,male,1994
439822,male,1992
439826,male,1980
439829,male,1972
439838,male,1987
439839,male,1978
439850,female,1977
439855,male,1993
439857,male,1986
439858,female,1994
439859,female,1989
439869,male,1992
439876,female,1988
439891,female,1991
439892,female,1996
439896,male,1994
439906,female,1990
439907,female,1994
439915,female,1983
439921,female,1990
439923,female,1979
439928,female,1992
439934,female,1991
439940,male,1993
439944,female,1990
439947,female,1994
439968,female,1994
439990,female,1986
440011,male,1996
440012,male,1973
440023,female,1993
440046,female,1985
440050,female,1989
440072,female,1993
440078,female,1994
440118,male,1988
440119,male,1984
440121,female,1987
440124,female,1994
440127,female,1981
440134,male,1990
440142,female,1994
440147,female,1988
440172,female,1982
440174,male,1983
440192,male,1992
440194,female,1994
440196,female,1991
440199,male,1984
440209,female,1983
440219,female,1977
440222,female,1991
440231,male,1993
440233,female,1985
440235,female,1981
440240,female,1983
440259,female,1993
440269,female,1973
440302,male,1980
440310,male,1993
440313,male,1993
440331,female,1987
440374,female,1988
440382,male,1989
440394,female,1992
440405,male,1971
440416,male,1981
440441,female,1993
440448,female,1991
440455,male,1975
440456,male,1993
440482,female,1992
440519,female,1993
440524,female,1985
440543,male,1989
440589,female,1985
440597,male,1992
440606,female,1993
440613,male,1994
440614,NA,NA
440619,male,1993
440635,male,1993
440647,male,1961
440667,male,1985
440675,female,1990
440695,male,1972
440696,male,1993
440698,male,1991
440703,male,1984
440705,male,1981
440710,male,1990
440723,female,1988
440745,female,1954
440751,male,1986
440766,female,1992
440767,female,1972
440769,female,1996
440770,male,1992
440779,female,1969
440783,female,1990
440784,male,1956
440786,male,1951
440787,female,1986
440795,female,1982
440799,female,1979
440802,female,1990
440814,female,1992
440831,female,1981
440839,female,1994
440853,female,1980
440900,female,1990
440902,female,1992
440905,female,1988
440911,female,1982
440920,female,1992
440928,female,1991
440943,male,1990
440949,male,1985
440951,female,1995
440958,female,1993
440969,male,1985
440978,female,1994
440984,female,1990
440987,male,1990
440995,male,1991
441003,female,1988
441022,male,1994
441029,NA,NA
441037,male,1988
441055,male,1982
441056,female,1990
441081,NA,NA
441121,NA,NA
441131,female,NA
441234,NA,NA
441235,NA,NA
441238,male,NA
441252,male,1991
441300,female,1988
441307,male,1960
441310,male,1983
441311,female,1989
441312,male,1983
441313,male,1981
441317,male,1988
441318,female,1989
441319,male,1983
441321,female,1981
441332,male,1990
441333,female,1989
441334,female,1987
441345,male,1992
441414,female,1991
441416,female,1991
441417,female,1990
441421,female,1993
441422,female,1990
441423,male,1978
441424,female,1986
441429,female,1990
441430,female,1989
441431,female,1993
441432,female,1991
441442,male,1969
441443,female,1992
441449,female,1977
441461,female,1989
441474,female,1993
441477,female,1994
441478,female,1990
441482,female,1989
441508,female,1986
441511,male,1991
441512,female,1988
441513,female,1991
441518,male,1984
441519,female,1990
441520,female,1988
441526,male,1990
441565,female,1975
441572,male,1992
441585,female,1988
441586,female,1992
441600,male,1987
441611,female,NA
441612,male,1973
441617,female,1900
441627,male,1994
441629,male,1985
441632,female,1951
441633,male,1989
441634,male,1991
441663,female,1988
441676,male,1994
441681,female,1994
441684,female,1994
441691,male,1990
441693,male,1989
441694,female,1993
441695,female,1985
441704,female,1977
441707,male,1990
441708,female,1988
441719,female,1993
441721,female,1992
441722,female,1989
441723,female,1993
441728,female,1996
441739,female,1977
441741,female,1983
441752,female,1991
441760,female,1993
441762,male,1993
441764,male,1984
441773,female,1979
441776,female,1973
441788,female,1988
441793,male,1989
441794,male,1993
441795,female,1993
441805,female,1981
441806,female,1990
441813,female,1993
441816,male,1990
441817,male,1989
441827,female,1990
441829,female,1993
441834,female,NA
441839,female,1992
441853,female,1991
441855,male,1990
441856,male,1990
441860,male,1989
441862,female,1980
441869,female,1993
441889,female,1990
441900,female,1990
441912,female,1972
441914,male,1990
441915,male,1976
441922,female,1991
441923,female,1988
441926,female,1946
441932,female,1986
441934,female,1992
441950,female,1990
441956,male,1992
441962,male,1982
441968,male,1985
441975,female,1990
442003,female,1990
442028,female,1992
442039,female,1993
442049,female,1985
442053,female,1991
442061,female,1982
442069,male,1987
442080,male,1994
442083,female,1982
442087,male,1986
442114,female,1995
442136,female,1988
442154,female,1991
442161,female,1994
442166,female,1981
442167,male,1994
442171,female,1991
442176,male,1995
442180,male,1989
442188,female,1989
442195,female,1993
442211,male,1985
442217,female,1993
442222,female,1992
442225,female,1993
442238,female,1986
442245,female,NA
442256,female,NA
442260,male,1994
442265,male,1990
442266,female,1989
442267,female,1990
442270,male,1991
442278,female,1990
442286,female,1991
442290,female,1989
442292,male,1992
442294,male,1990
442303,female,1990
442320,female,1992
442328,female,1990
442340,female,1993
442347,female,1986
442386,male,1979
442408,female,1994
442431,male,1952
442433,male,1991
442434,female,1991
442435,female,1977
442439,female,1995
442444,male,1995
442445,male,1996
442446,female,1995
442457,female,1979
442464,female,1995
442466,male,1993
442467,male,1992
442473,female,1994
442477,female,NA
442490,female,NA
442500,female,1980
442503,male,1967
442515,male,1994
442522,male,1984
442523,male,1986
442535,male,1988
442537,male,1988
442541,female,1992
442543,female,1992
442551,female,1996
442552,male,1988
442557,female,1993
442567,female,1994
442572,male,1989
442581,male,1972
442583,female,1994
442599,male,1991
442610,male,1974
442618,male,1981
442625,female,1991
442639,male,NA
442655,male,1959
442657,male,1988
442658,female,1984
442662,female,1991
442673,female,1981
442675,female,1988
442680,female,1959
442695,male,1992
442701,female,1995
442703,male,1989
442712,female,1992
442722,male,1992
442723,male,1991
442725,female,1988
442727,female,1990
442729,male,1991
442731,female,1985
442732,female,1992
442762,female,1993
442771,female,1994
442791,female,1957
442799,female,1988
442804,male,1992
442807,male,1992
442814,female,1985
442823,female,1990
442834,male,1987
442852,female,1991
442855,female,1987
442861,female,1987
442865,male,1971
442872,male,1972
442877,female,1984
442882,female,1993
442886,female,1982
442889,female,1990
442900,female,1964
442941,female,1993
442949,female,1994
442977,male,1980
442978,female,1976
442984,female,1984
442994,female,1986
443013,female,1989
443017,female,1991
443032,male,1988
443034,female,1993
443044,male,1987
443058,female,1988
443071,female,1993
443080,NA,NA
443082,female,1994
443092,male,1991
443095,female,1987
443097,male,1985
443102,female,1988
443109,male,1979
