user_id,sex,age,id,q2616,q2617,q2618,q2619,q2620,q2621,q2622,q2623,q2624,q2625,q2626,q2627,q2628,q2629,q2630,q2631,q2632,q2633,q2634,q2635,q2636,q2637,q2638,q2639,q2640,starttime,endtime
407692,female,29.0,3633,3,4,1,2,4,4,2,4,3,2,3,4,4,4,2,4,4,2,4,3,2,4,4,2,4,2012-01-09 14:15:45,2012-01-09 14:17:52
408121,female,17.5,3634,4,4,3,3,4,4,2,4,2,2,1,3,4,4,1,4,2,4,2,1,2,4,2,3,3,2012-01-10 00:05:44,2012-01-10 00:08:48
408124,female,19.5,3635,1,1,1,2,2,3,2,1,3,4,2,4,2,2,2,2,2,4,4,3,3,3,2,1,3,2012-01-10 01:02:23,2012-01-10 01:04:07
408247,female,18.8,3636,1,4,3,3,1,2,3,1,4,2,2,4,1,1,3,1,4,1,4,4,1,1,4,1,4,2012-01-10 16:08:02,2012-01-10 16:12:49
408513,male,30.0,3637,2,4,3,1,1,1,3,1,3,2,3,2,2,1,3,2,4,2,3,2,2,2,3,2,3,2012-01-11 22:19:03,2012-01-11 22:21:04
408530,,,3638,2,4,2,3,3,3,3,1,4,3,3,1,2,3,3,3,3,3,3,3,3,4,3,2,3,2012-01-11 23:24:59,2012-01-11 23:28:03
408803,female,23.2,3639,3,4,3,3,2,3,4,2,3,2,2,3,3,4,4,1,2,3,4,3,3,4,1,1,3,2012-01-13 08:08:20,2012-01-13 08:10:59
408807,female,52.0,3640,4,2,4,2,2,1,4,1,4,3,4,4,4,1,,2,4,2,4,3,2,1,3,2,4,2012-01-13 09:06:10,2012-01-13 09:08:19
409013,female,25.2,3641,4,4,2,4,3,4,4,2,4,1,3,4,4,3,2,4,1,3,1,1,4,4,1,4,3,2012-01-14 12:55:42,2012-01-14 13:00:36
409116,female,18.6,3642,4,3,3,4,3,3,4,2,4,4,4,3,4,3,3,2,3,2,3,2,1,1,2,1,3,2012-01-15 01:38:52,2012-01-15 01:42:51
409104,female,18.6,3643,4,4,2,2,3,4,3,3,4,1,3,2,3,4,2,4,2,3,2,1,4,2,2,4,3,2012-01-15 02:01:01,2012-01-15 02:04:27
409316,female,20.1,3644,1,4,2,4,2,3,4,1,4,3,2,4,1,3,2,3,2,3,4,3,2,2,3,2,3,2012-01-16 00:49:12,2012-01-16 00:52:16
409452,female,26.1,3645,1,1,1,1,1,1,4,1,4,4,4,4,1,1,3,1,4,1,4,3,2,1,3,1,4,2012-01-16 15:16:31,2012-01-16 15:18:09
409431,female,22.7,3646,1,4,3,3,4,,1,1,4,4,3,4,2,1,4,,,3,1,4,1,3,3,1,4,2012-01-16 15:51:17,2012-01-16 15:56:48
409533,female,22.0,3647,2,4,3,4,3,2,3,2,3,2,3,2,2,3,2,3,2,2,1,2,3,4,3,2,2,2012-01-17 00:20:54,2012-01-17 00:23:53
409700,male,51.5,3648,3,2,4,4,1,2,4,1,4,2,3,1,2,1,2,2,2,,2,3,4,1,2,1,2,2012-01-17 23:02:18,2012-01-17 23:04:59
409749,female,15.3,3649,4,2,3,4,1,4,1,1,4,4,4,1,2,1,4,2,2,1,4,1,4,4,4,1,4,2012-01-18 03:15:40,2012-01-18 03:18:42
409936,female,25.3,3650,3,4,1,3,3,4,4,3,3,3,2,4,4,3,3,3,3,4,1,4,,3,3,3,2,2012-01-19 04:54:41,2012-01-19 04:59:52
411034,male,25.7,3651,3,4,3,4,1,2,4,1,4,3,3,3,4,1,3,2,3,2,2,1,3,2,4,1,4,2012-01-26 01:44:14,2012-01-26 01:48:49
411842,female,15.1,3652,1,4,2,2,4,2,2,1,3,2,3,,2,3,1,3,2,2,4,3,3,3,3,3,2,2012-01-27 19:41:23,2012-01-27 19:46:04
411797,female,28.5,3653,2,2,3,4,3,2,4,1,3,3,2,3,2,2,2,2,3,2,3,3,3,3,3,2,3,2012-01-27 19:49:49,2012-01-27 19:56:43
411965,male,21.8,3654,1,2,2,3,1,1,2,1,4,4,3,4,1,2,2,2,4,1,4,4,2,1,3,2,4,2012-01-28 05:17:02,2012-01-28 05:18:49
412121,female,18.2,3655,2,4,2,3,4,4,3,2,3,1,2,3,2,3,2,4,1,4,2,2,4,4,2,4,3,2012-01-28 15:32:00,2012-01-28 15:34:04
412212,female,22.3,3656,2,4,3,3,2,3,2,1,,3,1,4,1,3,2,2,2,2,4,1,4,4,3,3,1,2012-01-29 03:57:00,2012-01-29 03:58:51
412567,male,22.3,3657,1,3,3,2,2,2,3,4,3,3,2,3,2,2,3,3,3,2,3,2,2,3,3,2,3,2012-01-30 15:08:26,2012-01-30 15:10:55
412418,female,18.2,3658,2,4,1,2,2,3,1,3,2,3,2,4,2,2,2,2,1,1,4,2,3,4,4,3,3,2012-01-30 16:42:35,2012-01-30 16:49:40
139115,female,22.8,3659,3,4,2,3,3,3,3,1,3,2,2,3,3,4,2,4,2,3,3,2,3,4,2,2,2,2012-02-01 00:42:50,2012-02-01 00:46:00
345460,female,16.6,3660,1,3,2,3,2,2,3,2,3,3,2,3,2,2,3,2,2,2,4,2,3,3,3,2,3,2012-02-01 01:49:04,2012-02-01 01:51:26
413004,male,21.8,3661,1,1,4,4,1,3,4,1,4,4,4,4,1,1,3,1,3,1,4,4,2,1,4,2,4,2012-02-01 22:38:16,2012-02-01 22:40:51
412996,female,21.0,3662,4,4,1,3,4,4,1,4,1,1,1,1,4,4,1,4,1,4,1,1,4,4,1,4,1,2012-02-02 01:10:33,2012-02-02 01:12:05
413102,female,24.7,3663,2,3,4,4,1,1,4,1,4,4,4,4,2,2,4,1,3,1,3,3,1,1,3,2,3,2012-02-02 09:26:27,2012-02-02 09:30:44
413108,female,25.0,3664,4,4,3,2,3,4,4,3,3,1,3,3,4,3,2,3,3,2,2,1,4,4,1,4,2,2012-02-02 10:27:06,2012-02-02 10:33:19
413661,female,19.9,3665,1,4,3,2,2,3,4,1,3,2,3,3,2,3,2,3,3,2,2,3,2,3,3,1,3,2012-02-05 02:53:23,2012-02-05 02:55:34
413521,female,45.4,3666,2,4,3,3,4,4,2,3,3,2,2,4,3,4,3,4,3,4,3,2,4,3,3,3,2,2012-02-05 04:19:06,2012-02-05 04:20:57
413936,female,17.1,3667,4,4,1,2,4,4,1,4,1,1,1,3,4,4,2,4,1,4,2,3,4,4,2,3,2,2012-02-06 00:28:00,2012-02-06 00:29:26
413918,female,19.2,3668,4,4,2,2,2,3,2,4,4,2,4,4,4,2,3,4,2,2,2,3,3,3,1,2,3,2012-02-06 17:54:09,2012-02-06 17:58:13
252844,male,24.1,3669,2,2,4,4,2,1,3,1,4,2,3,3,2,2,2,3,3,3,3,2,3,2,3,2,4,2012-02-06 22:49:53,2012-02-06 22:52:18
414230,female,18.0,3670,2,4,4,1,1,2,4,1,4,2,3,3,2,2,4,2,3,2,4,1,4,2,2,2,4,2012-02-07 05:02:34,2012-02-07 05:04:51
414309,female,26.7,3671,2,4,3,4,2,2,4,1,4,3,3,4,2,4,4,1,3,1,4,3,1,3,2,1,4,2012-02-07 17:00:06,2012-02-07 17:02:16
414321,male,21.2,3672,2,3,4,4,2,2,2,3,3,4,1,4,3,3,3,1,1,1,4,4,2,3,4,1,4,2012-02-07 18:37:28,2012-02-07 18:40:05
414401,male,21.1,3673,4,4,1,4,2,1,3,1,3,4,1,3,3,2,3,4,4,3,2,4,4,3,1,2,4,2012-02-08 04:56:31,2012-02-08 04:58:58
414114,female,17.3,3674,1,4,2,3,2,1,3,2,4,2,3,4,2,3,4,2,2,4,1,2,2,4,3,2,3,2012-02-08 23:48:40,2012-02-08 23:52:36
414758,female,22.9,3675,4,3,1,2,4,4,3,4,3,3,2,3,4,3,3,3,2,3,3,4,4,4,1,4,1,2012-02-09 23:21:29,2012-02-09 23:23:45
415408,female,18.7,3676,3,4,2,3,4,4,3,1,3,2,3,1,3,3,3,4,2,4,2,1,4,4,1,4,1,2012-02-13 01:39:24,2012-02-13 01:43:13
415363,female,19.8,3677,3,4,2,3,4,4,3,3,3,3,2,1,3,4,2,4,1,4,3,1,4,3,1,3,4,2012-02-13 16:17:25,2012-02-13 16:19:57
415573,female,29.0,3678,3,4,1,1,4,4,2,3,2,1,2,1,4,4,3,4,2,4,2,2,4,4,1,4,2,2012-02-14 01:56:43,2012-02-14 01:58:37
415626,female,34.7,3679,4,4,3,3,4,4,4,3,3,3,2,2,4,4,4,4,2,4,3,1,4,4,1,4,1,2012-02-14 08:22:11,2012-02-14 08:23:54
415712,female,20.2,3680,1,3,4,4,1,2,4,1,4,4,1,3,1,1,4,1,4,1,1,1,4,1,1,1,4,2012-02-15 00:30:42,2012-02-15 00:33:37
415956,,,3681,,,,,,,,,,,,,,,,,,,,,,,,,,2012-02-16 18:14:42,2012-02-16 18:14:54
416073,male,21.8,3682,1,2,1,3,2,2,4,1,4,3,4,4,1,2,3,2,3,3,4,3,3,2,3,2,4,2012-02-17 15:40:16,2012-02-17 15:43:24
416585,female,41.2,3683,1,4,2,2,2,3,2,2,4,3,3,2,1,2,2,1,1,2,4,3,1,1,1,1,1,2012-02-21 16:15:42,2012-02-21 16:18:25
416841,female,51.0,3684,2,4,4,3,1,3,2,1,4,4,3,4,1,3,1,1,2,4,3,4,2,1,3,2,2,2012-02-22 21:10:40,2012-02-22 21:14:37
417365,female,15.3,3685,2,4,2,2,3,2,2,3,3,3,2,3,3,3,4,3,2,2,3,3,4,1,3,2,3,2012-02-26 17:07:42,2012-02-26 17:10:46
417508,female,15.2,3686,3,3,2,2,3,1,4,2,4,1,2,3,3,2,4,3,3,3,2,4,2,4,4,3,4,2012-02-27 06:28:01,2012-02-27 06:33:13
412598,male,18.2,3687,3,2,4,4,2,1,3,1,3,2,3,4,2,1,3,3,3,2,2,3,2,4,3,2,4,2012-02-27 16:27:03,2012-02-27 16:30:14
417611,male,51.3,3688,1,1,4,4,1,2,4,1,4,4,4,4,1,1,4,1,3,2,4,2,3,1,3,2,2,2012-02-28 00:44:23,2012-02-28 00:51:15
417619,female,16.9,3689,4,4,3,2,4,3,3,4,3,2,2,3,4,2,4,4,3,4,3,4,4,,2,2,1,2012-02-28 00:51:52,2012-02-28 00:55:39
417767,male,21.6,3690,1,1,3,4,2,4,4,1,4,1,3,4,1,2,1,2,1,3,4,1,4,1,4,4,1,2012-02-28 23:14:40,2012-02-28 23:17:55
417906,female,33.2,3691,2,4,1,1,4,4,3,2,3,3,1,3,3,4,4,3,1,4,3,3,4,4,4,4,1,2012-03-01 14:45:20,2012-03-01 14:48:38
418468,female,13.5,3692,2,2,2,3,1,4,3,2,2,4,3,4,2,2,2,1,2,1,3,3,1,1,2,1,4,2012-03-04 21:57:49,2012-03-04 22:00:31
418805,female,19.4,3693,3,2,3,3,1,4,4,1,3,2,2,3,1,4,4,4,1,2,4,2,4,3,2,3,1,2012-03-06 00:31:34,2012-03-06 00:33:36
419222,female,20.2,3694,2,2,2,2,2,2,4,3,4,3,4,3,4,4,3,4,2,2,3,2,1,1,3,1,4,2012-03-08 18:04:51,2012-03-08 18:06:21
418763,female,29.4,3695,4,4,3,4,4,3,3,3,4,3,3,4,1,2,2,4,3,2,2,3,4,2,1,1,2,2012-03-08 22:58:50,2012-03-08 23:01:48
419866,male,18.6,3696,2,2,3,4,2,3,3,1,4,2,2,4,2,2,2,3,3,4,3,2,4,3,3,2,2,2012-03-13 06:58:59,2012-03-13 07:01:39
419944,female,19.9,3697,1,4,3,2,3,3,3,1,2,3,3,1,1,1,4,3,3,3,4,2,3,1,3,2,2,2012-03-13 23:31:08,2012-03-13 23:33:29
419981,female,19.3,3698,2,3,3,2,1,1,4,2,4,4,4,3,2,3,3,1,2,1,2,4,1,2,2,1,2,2012-03-14 00:33:15,2012-03-14 00:35:00
420052,female,20.1,3699,2,4,3,3,3,1,4,2,4,2,2,2,3,3,3,4,2,4,3,2,4,3,1,4,2,2012-03-14 15:16:14,2012-03-14 15:18:55
420267,female,21.6,3700,2,3,2,4,3,4,3,1,4,3,3,3,2,2,4,2,3,1,4,3,2,2,4,1,4,2012-03-16 01:20:46,2012-03-16 01:24:35
420422,female,15.2,3701,4,4,2,1,4,4,1,3,1,1,1,1,4,4,1,4,1,4,1,1,4,4,1,4,1,2012-03-17 06:51:29,2012-03-17 06:53:47
420538,female,22.0,3702,2,3,1,4,2,2,1,4,3,,4,4,2,4,2,3,3,2,2,,2,3,2,1,2,2012-03-18 23:59:07,2012-03-19 00:00:55
420741,female,21.9,3703,2,4,3,2,2,3,3,2,3,3,3,4,2,4,2,2,2,2,3,4,1,2,3,2,2,2012-03-19 15:58:27,2012-03-19 16:01:17
47308,female,26.7,3704,2,2,2,4,1,2,4,1,4,4,3,4,2,2,1,1,2,2,4,4,2,3,2,1,3,2012-03-19 22:49:43,2012-03-19 22:51:52
421126,female,37.5,3705,2,4,3,2,3,2,4,1,4,2,4,3,2,3,2,3,2,1,2,2,3,2,1,3,2,2012-03-22 14:35:00,2012-03-22 14:37:28
421217,male,18.8,3706,3,2,2,2,4,4,2,4,1,2,3,4,2,3,4,3,4,3,4,3,2,1,2,3,3,2012-03-23 07:47:58,2012-03-23 07:51:16
421297,female,19.3,3707,3,4,3,2,2,3,3,1,3,3,3,4,3,2,3,2,1,2,4,3,1,1,3,1,3,2012-03-24 02:08:38,2012-03-24 02:11:42
421310,male,25.0,3708,3,4,3,2,2,1,4,2,3,1,4,2,4,3,2,1,4,2,3,2,3,4,4,4,4,2012-03-24 03:36:58,2012-03-24 03:40:10
421464,female,22.0,3709,2,4,3,2,2,2,3,2,3,1,4,3,3,4,2,4,2,2,2,3,3,3,2,2,3,2012-03-25 18:51:35,2012-03-25 18:53:35
421669,female,18.4,3710,2,4,3,3,3,4,2,1,3,3,3,4,2,3,,4,3,4,3,2,3,2,2,4,3,2012-03-26 08:49:21,2012-03-26 08:51:39
421773,female,38.2,3711,2,4,1,1,4,4,3,2,3,2,2,3,3,4,2,4,1,2,2,2,3,4,3,3,1,2012-03-27 01:50:54,2012-03-27 01:53:17
421798,female,15.6,3712,2,4,3,2,2,4,4,2,1,3,1,3,2,2,3,3,3,2,4,2,3,3,2,3,4,2012-03-27 14:46:32,2012-03-27 14:48:32
421993,male,20.9,3713,1,1,4,4,1,1,4,1,4,4,3,4,1,1,4,1,4,1,4,4,1,1,4,1,4,2012-03-28 15:13:01,2012-03-28 15:30:23
404272,female,20.9,3714,3,4,2,3,3,3,3,3,4,4,1,2,4,2,3,3,2,2,2,1,4,3,1,1,1,2012-03-31 01:12:12,2012-03-31 01:16:04
422557,female,14.5,3715,4,3,4,4,2,3,4,3,4,4,3,4,3,3,3,2,3,2,4,4,2,2,4,2,3,2012-03-31 20:03:25,2012-03-31 20:09:13
422616,male,16.4,3716,1,4,1,2,4,4,2,1,4,1,1,4,1,3,3,4,1,4,4,3,4,4,4,2,3,2012-04-01 05:09:17,2012-04-01 05:10:54
422615,female,18.6,3717,2,3,2,4,2,4,4,3,4,4,4,3,2,2,2,2,3,3,4,3,3,1,2,2,3,2012-04-01 05:47:43,2012-04-01 05:49:21
422766,female,19.2,3718,4,4,1,4,1,1,3,4,4,2,2,4,4,2,,1,4,1,2,4,1,2,4,2,4,2012-04-02 05:35:23,2012-04-02 05:37:44
422970,female,40.5,3719,2,4,2,2,3,4,4,2,3,3,2,3,2,3,2,3,2,3,3,2,3,3,2,2,2,2012-04-03 16:14:32,2012-04-03 16:17:35
423048,female,13.4,3720,2,3,2,3,3,3,2,3,2,3,2,2,3,3,2,3,2,4,2,2,4,4,2,4,2,2012-04-04 01:59:51,2012-04-04 02:02:17
422638,female,28.9,3721,3,4,4,3,4,4,2,4,2,3,1,4,4,3,3,4,2,4,4,2,4,4,1,2,1,2012-04-04 12:05:53,2012-04-04 12:13:07
423214,female,18.3,3722,2,4,4,2,3,3,3,4,1,4,2,3,4,2,3,1,1,4,4,4,4,3,3,1,1,2012-04-04 22:52:28,2012-04-04 22:54:31
423125,female,22.7,3723,1,3,2,2,3,4,4,2,4,4,3,4,2,2,4,2,3,2,4,4,1,1,3,2,3,2012-04-05 01:20:08,2012-04-05 01:22:28
423306,male,30.3,3724,3,3,3,1,1,2,4,1,4,3,3,1,4,2,3,2,2,2,2,3,1,2,3,2,3,2012-04-05 14:51:30,2012-04-05 14:54:13
423452,male,38.0,3725,1,1,4,4,1,2,4,1,4,4,4,4,1,2,3,2,3,2,1,4,1,1,3,2,4,2012-04-06 04:44:41,2012-04-06 04:47:22
423451,male,22.2,3726,1,1,3,2,1,1,3,2,4,2,3,3,3,2,2,3,3,3,3,2,3,2,2,4,3,2012-04-06 05:25:35,2012-04-06 05:27:49
423573,female,26.2,3727,1,4,1,3,2,2,1,3,3,2,3,4,4,4,2,3,3,4,3,2,2,4,3,2,2,2012-04-07 01:37:20,2012-04-07 01:44:52
423594,male,25.5,3728,1,1,4,4,1,1,4,1,4,4,2,4,1,1,4,3,4,3,4,2,3,3,2,3,4,2012-04-07 02:50:36,2012-04-07 02:53:10
423647,male,18.7,3729,1,4,4,3,2,2,3,1,3,3,3,4,1,2,3,3,2,2,4,3,1,2,3,1,4,2012-04-07 09:25:36,2012-04-07 09:29:11
423990,male,25.9,3730,3,2,4,3,2,4,4,1,3,2,2,4,3,4,3,3,2,3,2,3,4,3,1,2,4,2012-04-09 19:36:48,2012-04-09 19:39:37
424039,female,32.5,3731,3,4,2,3,3,4,3,1,1,2,1,3,4,4,4,4,2,2,3,3,4,4,3,2,3,2012-04-10 01:17:26,2012-04-10 01:20:49
424066,female,45.4,3732,3,2,2,2,3,2,4,1,4,1,4,1,1,2,3,2,4,3,4,4,1,1,3,1,4,2012-04-10 04:26:49,2012-04-10 04:28:37
424216,female,17.4,3733,2,4,3,3,4,4,2,2,2,2,1,3,4,2,1,4,2,4,3,3,4,4,1,2,2,2012-04-11 03:34:15,2012-04-11 03:37:27
424188,male,29.4,3734,1,4,4,4,1,1,4,1,4,4,3,4,1,2,4,1,4,2,4,3,2,1,4,2,3,2012-04-11 16:22:59,2012-04-11 16:30:36
424398,male,18.5,3735,2,3,1,4,2,3,2,1,3,1,2,4,2,4,2,4,2,2,4,2,4,4,3,4,4,2012-04-12 03:53:14,2012-04-12 03:55:22
424869,female,21.0,3736,2,2,1,4,3,3,4,3,4,4,2,3,2,4,4,2,2,2,4,3,1,3,3,1,2,2012-04-15 08:07:33,2012-04-15 08:11:38
425225,female,17.7,3737,3,4,4,2,3,4,2,4,3,1,2,2,4,4,1,4,1,4,4,1,4,4,1,2,1,2012-04-18 03:47:48,2012-04-18 03:50:55
423965,female,21.1,3738,4,4,2,3,2,2,4,1,3,3,4,3,2,4,2,3,1,2,3,1,4,3,1,2,4,2012-04-18 15:14:34,2012-04-18 15:16:51
425200,female,30.2,3739,2,4,3,3,1,1,4,2,4,4,4,4,2,2,2,2,4,1,3,4,1,1,4,1,3,2012-04-18 20:38:22,2012-04-18 20:39:44
425297,male,18.2,3740,2,4,4,4,2,3,3,1,4,2,4,4,2,2,4,3,3,2,4,3,3,2,2,1,3,2012-04-18 23:05:30,2012-04-18 23:07:41
425961,female,21.8,3741,2,4,1,1,4,4,1,3,2,1,4,2,4,4,2,4,1,4,2,2,4,4,1,4,4,2012-04-22 12:11:43,2012-04-22 12:14:40
425959,female,41.9,3742,1,4,1,2,4,4,2,2,1,2,1,2,2,4,2,4,2,4,3,1,3,3,1,3,1,2012-04-22 12:16:38,2012-04-22 12:19:48
425981,female,17.8,3743,3,4,2,3,3,4,2,4,1,2,1,3,3,3,1,4,2,3,3,1,3,3,2,2,1,2012-04-22 16:40:00,2012-04-22 16:41:24
426003,female,16.6,3744,2,4,4,4,3,2,3,3,1,3,2,3,3,2,3,3,4,4,4,3,3,,2,2,3,2012-04-22 19:42:00,2012-04-22 19:44:06
196777,female,30.7,3745,4,4,3,4,4,4,4,2,4,3,4,4,1,2,2,3,3,2,2,3,3,2,4,2,2,2012-04-23 05:29:48,2012-04-23 05:31:43
426294,female,16.3,3746,3,4,2,2,3,4,2,4,1,2,2,3,4,4,2,4,2,4,3,3,3,4,1,2,4,2012-04-24 02:58:32,2012-04-24 03:03:02
426251,female,33.6,3747,3,4,3,3,2,4,3,2,2,3,2,4,2,4,4,2,1,1,4,3,2,4,2,1,2,2012-04-25 16:35:57,2012-04-25 16:39:03
426705,female,32.1,3748,2,4,1,3,4,4,3,4,2,2,3,1,3,1,1,4,1,3,2,1,3,4,1,2,2,2012-04-25 21:29:55,2012-04-25 21:32:58
424497,female,19.6,3749,2,4,3,3,3,4,4,2,2,4,3,2,4,4,3,4,3,2,3,1,3,4,1,3,3,2012-04-26 00:05:38,2012-04-26 00:07:13
427214,female,17.4,3750,4,1,2,2,4,4,2,3,4,1,2,4,4,4,2,3,2,3,2,2,3,3,1,4,3,2012-04-28 03:55:04,2012-04-28 03:58:16
427303,male,22.1,3751,3,3,4,4,2,1,3,1,4,3,3,4,2,2,3,3,2,2,3,3,2,2,4,3,4,2012-04-28 19:04:11,2012-04-28 19:43:22
427371,female,14.6,3752,2,3,3,2,2,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,4,2,2,2,2012-04-29 03:44:50,2012-04-29 03:46:23
427568,female,14.9,3753,1,4,2,1,3,1,4,1,2,2,2,3,3,1,3,3,3,3,4,4,3,3,1,2,2,2012-04-30 03:33:13,2012-04-30 03:35:46
427876,male,20.1,3754,1,2,3,3,3,2,3,2,3,3,2,3,2,3,3,2,2,2,3,3,3,2,2,2,4,2012-05-02 19:52:52,2012-05-02 19:57:10
428241,male,18.8,3755,3,4,2,4,4,4,2,1,3,4,3,4,4,2,1,4,2,4,4,1,4,4,1,4,1,2012-05-05 01:16:43,2012-05-05 01:19:36
428635,female,21.5,3756,3,2,3,4,1,1,4,3,3,2,3,4,2,3,4,2,2,3,3,1,3,3,2,2,3,2012-05-08 21:23:17,2012-05-08 21:27:40
428730,male,19.2,3757,1,4,2,4,3,3,3,2,3,3,2,3,2,2,2,2,2,3,3,2,2,3,2,2,3,2012-05-09 13:39:41,2012-05-09 13:44:08
429284,female,23.2,3758,2,4,3,4,2,2,4,2,4,3,4,4,2,1,4,2,3,3,3,1,2,2,4,3,2,2012-05-12 19:58:35,2012-05-12 20:01:34
429316,male,15.5,3759,2,4,1,1,1,1,4,1,3,3,3,4,1,1,2,2,4,2,4,4,2,3,4,2,4,2012-05-12 22:14:29,2012-05-12 22:24:41
429319,female,24.9,3760,1,3,2,4,3,4,4,2,4,3,4,4,2,4,3,3,3,2,3,2,3,2,3,3,3,2012-05-13 00:00:09,2012-05-13 00:03:59
429387,female,18.8,3761,2,3,2,2,2,2,4,2,4,1,4,4,1,3,4,1,1,1,3,3,2,1,3,1,4,2012-05-13 08:57:31,2012-05-13 09:00:24
429715,male,26.4,3762,3,4,2,3,3,4,2,3,4,1,4,1,3,3,2,4,3,3,2,2,4,1,1,4,1,2012-05-16 00:28:43,2012-05-16 00:30:09
425629,female,27.7,3763,2,4,3,3,3,2,4,1,2,3,1,4,2,2,3,4,3,2,3,1,3,4,3,4,2,2012-05-16 10:09:06,2012-05-16 10:15:40
430120,female,15.2,3764,3,4,4,4,3,2,2,2,1,3,4,4,4,1,4,4,3,4,4,3,2,3,2,3,3,2012-05-19 04:47:36,2012-05-19 04:51:01
430119,female,19.1,3765,2,3,3,2,3,1,2,2,2,2,1,2,3,4,3,3,3,4,3,1,3,4,2,4,3,2012-05-19 05:51:47,2012-05-19 05:54:13
430181,male,16.1,3766,2,2,3,4,1,1,4,2,4,3,3,4,2,1,4,1,3,2,4,3,2,3,4,3,4,2012-05-19 19:16:20,2012-05-19 19:18:35
430209,female,26.1,3767,2,4,3,2,2,2,1,1,1,2,1,4,1,3,2,1,2,2,4,1,3,4,2,3,1,2012-05-20 04:49:03,2012-05-20 04:51:14
430287,female,13.0,3768,2,3,4,4,1,1,4,1,4,4,3,4,1,1,4,1,4,1,4,2,1,2,4,1,4,2012-05-20 16:52:15,2012-05-20 16:55:23
430360,female,34.4,3769,2,2,1,3,2,4,4,1,4,4,4,4,3,2,4,2,2,2,1,4,3,1,3,1,3,2012-05-21 13:37:15,2012-05-21 13:40:11
430463,female,17.1,3770,3,4,2,4,1,4,2,3,2,4,2,2,3,3,4,2,2,1,4,1,4,2,1,2,3,2012-05-21 22:01:02,2012-05-21 22:03:21
6093,male,47.4,3771,2,2,4,3,1,1,4,1,4,2,3,4,1,1,3,3,4,2,3,4,1,1,3,1,3,2012-05-25 01:46:50,2012-05-25 01:51:16
431169,female,17.8,3772,2,4,1,,4,2,2,3,4,4,4,4,4,3,3,3,3,4,4,1,2,3,3,1,1,2012-05-27 14:34:25,2012-05-27 14:38:05
431414,female,22.9,3773,1,1,1,4,1,2,4,2,4,4,1,4,1,1,2,4,3,3,4,2,2,2,2,3,3,2012-05-29 04:49:22,2012-05-29 04:51:49
431547,female,31.2,3774,2,3,3,4,2,4,3,2,3,2,2,3,3,3,2,4,3,2,4,2,4,2,2,2,2,2012-05-30 05:06:17,2012-05-30 05:09:41
431680,female,16.5,3775,3,4,3,3,2,1,2,3,2,3,1,4,3,1,3,3,3,2,3,2,3,4,1,3,3,2012-05-31 03:36:23,2012-05-31 03:39:33
431840,male,35.3,3776,1,3,2,4,2,1,4,1,4,2,3,4,3,1,3,2,3,3,1,3,4,1,3,4,3,2012-06-01 01:39:00,2012-06-01 01:42:21
431955,male,19.2,3777,,4,4,4,1,3,4,2,4,2,3,4,2,3,4,4,3,3,4,2,2,2,2,1,3,2012-06-02 01:07:52,2012-06-02 01:10:05
432075,female,15.2,3778,3,4,4,2,1,2,2,3,1,1,1,4,3,4,1,4,1,2,4,1,3,4,2,4,4,2012-06-03 01:30:34,2012-06-03 01:55:07
432245,male,17.0,3779,1,1,3,4,1,2,4,1,4,4,3,4,1,4,2,1,2,2,1,,2,1,4,1,4,2012-06-04 04:08:06,2012-06-04 04:11:24
428822,female,15.6,3780,2,3,3,4,1,4,4,2,4,3,3,4,2,4,3,2,3,1,1,1,2,3,4,2,4,2012-06-04 17:54:18,2012-06-04 17:57:19
432458,female,27.4,3781,1,2,4,4,2,3,4,1,3,2,3,4,3,4,3,2,3,3,3,3,3,2,1,2,3,2012-06-06 19:28:47,2012-06-06 19:33:04
432374,female,29.7,3782,3,4,2,4,1,4,3,1,2,2,1,4,2,4,4,1,1,3,4,3,2,4,4,1,2,2012-06-07 06:26:59,2012-06-07 06:29:53
432895,female,20.8,3783,3,4,3,4,1,2,4,3,4,4,4,4,4,2,3,2,3,2,4,4,1,2,2,1,2,2012-06-08 13:56:03,2012-06-08 13:58:18
432923,female,21.2,3784,2,4,2,3,3,3,4,2,2,3,2,4,3,3,3,4,2,4,3,2,4,4,1,3,1,2012-06-08 18:16:01,2012-06-08 18:18:26
432935,female,20.4,3785,2,4,4,3,2,1,3,1,2,1,3,4,3,2,2,2,3,2,3,3,4,4,2,2,1,2012-06-08 19:08:59,2012-06-08 19:11:14
432985,female,15.2,3786,1,2,4,3,2,4,4,1,4,3,3,4,1,2,4,3,3,2,4,2,2,4,2,4,4,2012-06-09 01:00:43,2012-06-09 01:03:56
433033,female,17.5,3787,3,4,3,4,3,4,2,3,3,3,3,4,2,4,3,2,4,2,4,3,1,3,3,1,2,2012-06-09 05:13:33,2012-06-09 05:16:05
433144,female,40.9,3788,2,4,4,3,3,4,3,2,4,3,4,4,3,4,2,4,2,4,3,1,4,2,1,3,1,2012-06-09 21:31:03,2012-06-09 21:32:36
433159,female,39.4,3789,1,4,4,4,1,2,4,1,3,4,3,4,1,1,4,2,4,1,4,,,3,3,2,4,2012-06-09 23:38:00,2012-06-09 23:40:51
433190,male,18.9,3790,3,4,3,3,2,3,3,2,2,2,2,4,3,2,3,3,2,3,2,3,3,4,1,,2,2012-06-10 03:31:14,2012-06-10 03:33:07
