id,user_id,date,moral1,moral2,moral3,moral4,moral5,moral6,moral7,sexual1,sexual2,sexual3,sexual4,sexual5,sexual6,sexual7,pathogen1,pathogen2,pathogen3,pathogen4,pathogen5,pathogen6,pathogen7
19894,453936,2012-12-18,1,6,1,6,4,2,3,3,1,4,0,5,6,6,6,4,5,5,6,3,1
19889,453937,2012-12-18,0,6,3,5,5,6,5,5,0,0,6,2,5,2,2,2,4,3,5,3,0
19808,453939,2012-12-11,5,6,4,6,3,3,3,2,4,0,5,5,4,6,3,5,4,5,5,6,4
19890,453940,2012-12-18,6,6,3,6,2,2,5,5,3,0,6,5,6,4,5,3,1,5,6,5,6
19813,453945,2012-12-11,4,4,1,3,2,5,2,2,4,4,2,6,5,6,6,6,1,2,4,4,6
19815,453955,2012-12-11,2,5,3,6,3,4,5,1,0,0,0,3,0,1,5,4,4,6,3,2,4
19816,453959,2012-12-11,4,4,0,5,0,0,2,0,1,0,2,0,0,5,3,1,2,2,4,1,3
19817,453971,2012-12-11,4,6,4,5,6,5,6,4,6,5,6,6,5,6,5,6,2,3,2,3,3
19819,453980,2012-12-11,3,5,6,6,3,4,6,1,3,2,3,4,6,6,4,4,3,6,6,6,5
19820,453997,2012-12-12,0,4,1,5,1,0,1,0,0,0,1,4,4,1,3,3,1,4,3,4,1
19829,454011,2012-12-13,2,4,4,4,2,5,4,1,0,0,2,2,3,3,2,5,2,2,3,4,2
19821,454012,2012-12-12,6,6,3,6,6,4,4,1,0,0,0,1,4,0,6,6,6,3,6,6,6
19822,454013,2012-12-12,3,5,6,6,3,4,4,6,5,5,6,6,6,6,2,4,6,3,6,6,6
19823,454014,2012-12-12,2,5,5,5,2,5,4,1,0,0,0,0,0,1,5,6,4,5,6,4,3
19824,454024,2012-12-12,1,5,4,4,5,5,4,0,0,0,1,0,4,0,6,4,4,3,3,4,3
19825,454025,2012-12-12,4,5,1,3,5,4,4,4,1,5,2,6,5,1,5,1,3,4,5,4,1
19826,454027,2012-12-12,5,4,4,4,5,5,4,1,0,0,2,1,2,1,3,4,3,3,5,6,4
19827,454042,2012-12-12,3,5,6,6,6,4,6,5,2,4,4,3,5,4,6,4,4,3,5,2,4
19828,454053,2012-12-12,5,6,5,5,6,6,6,2,0,0,1,3,0,0,6,6,4,4,6,5,6
19830,454064,2012-12-13,1,6,6,6,4,6,5,6,6,6,6,6,6,6,6,2,4,6,6,4,6
19831,454072,2012-12-13,3,6,4,3,5,2,6,2,0,0,5,0,0,0,6,2,2,5,6,1,1
19832,454082,2012-12-13,4,5,3,4,3,5,3,5,4,5,4,,6,3,4,4,4,3,4,5,3
19833,454084,2012-12-13,1,6,1,6,2,5,3,5,0,0,1,0,1,3,3,6,4,3,5,3,6
19834,454085,2012-12-13,5,5,3,5,6,6,3,1,0,0,0,3,1,4,6,4,5,4,5,3,6
19835,454091,2012-12-13,1,5,1,3,1,1,2,1,2,1,4,1,5,1,5,4,1,2,6,6,2
19836,454093,2012-12-13,5,6,0,6,6,5,4,1,0,0,5,0,0,0,1,3,4,6,5,2,4
19837,454095,2012-12-13,1,5,1,3,2,4,3,3,1,0,4,1,6,1,5,4,5,2,5,4,4
19844,454104,2012-12-13,5,6,6,6,6,6,6,6,5,6,3,6,6,6,6,2,1,5,5,1,5
19843,454107,2012-12-13,4,5,5,6,6,3,6,4,0,3,2,5,6,3,1,0,1,2,1,1,0
19845,454113,2012-12-13,5,5,4,5,5,3,5,4,5,6,5,4,6,6,5,5,5,5,5,5,6
19846,454114,2012-12-13,2,5,1,5,1,6,3,5,2,3,2,5,6,3,3,0,1,3,5,3,0
19848,454122,2012-12-13,2,2,0,3,2,3,3,0,6,0,0,0,2,3,5,0,0,3,5,0,4
19849,454123,2012-12-13,3,6,0,6,6,0,6,0,0,0,0,0,0,2,6,3,2,6,3,6,3
19850,454130,2012-12-14,,5,5,5,6,5,5,5,3,6,5,3,4,6,4,4,4,3,6,4,3
19851,454133,2012-12-14,3,6,4,6,6,6,5,2,1,1,1,5,6,1,5,5,6,3,6,6,6
19852,454136,2012-12-14,2,3,3,1,6,3,1,5,3,6,6,6,5,6,3,6,0,0,1,6,3
19853,454141,2012-12-14,2,5,6,6,3,5,6,5,1,2,1,0,3,6,2,4,6,1,4,1,2
19854,454151,2012-12-14,3,5,2,5,4,4,5,4,0,0,4,3,4,1,5,4,3,4,5,3,5
19855,454174,2012-12-14,5,5,4,5,4,5,5,2,0,0,3,2,4,0,5,4,3,4,5,4,4
19856,454183,2012-12-14,2,3,5,5,5,1,2,0,0,1,1,0,1,1,6,3,1,2,4,5,1
19857,454188,2012-12-15,3,2,1,3,5,1,4,6,5,4,4,5,2,6,2,2,1,3,1,4,0
19858,454193,2012-12-15,6,1,0,0,0,0,0,1,1,0,3,0,1,0,6,3,3,2,6,1,1
19860,454213,2012-12-15,1,4,2,4,3,2,1,0,0,1,1,0,4,0,0,2,2,0,3,0,3
19861,454237,2012-12-16,6,5,3,3,2,0,6,4,6,6,0,6,0,6,6,0,5,0,6,3,0
19862,454242,2012-12-16,1,5,4,5,3,4,5,0,0,0,0,1,5,0,4,2,2,2,3,5,1
19864,454243,2012-12-16,1,5,4,6,2,4,2,3,5,4,1,5,6,6,6,1,3,5,6,4,1
19866,454251,2012-12-16,3,6,3,6,6,5,6,0,0,0,4,1,1,0,1,6,6,1,6,5,5
20073,454259,2013-01-02,6,6,5,6,6,4,5,2,0,0,6,6,6,2,5,3,4,4,4,5,2
19867,454262,2012-12-16,5,4,5,5,4,5,4,5,5,5,2,2,5,4,5,5,5,5,5,5,5
21490,454268,2013-03-20,3,4,4,4,5,3,3,2,0,4,4,2,3,3,5,3,2,4,4,3,6
19868,454279,2012-12-16,1,5,1,4,3,2,3,3,0,1,4,1,5,1,5,4,3,3,4,2,4
19869,454280,2012-12-16,5,5,4,4,4,4,3,3,0,2,2,6,6,1,4,3,5,3,4,3,5
19870,454287,2012-12-16,6,6,3,6,6,6,3,6,0,0,3,6,6,3,5,3,1,6,5,6,6
19871,454290,2012-12-16,3,4,3,4,2,4,2,2,0,0,4,2,6,1,2,2,4,2,5,2,6
19873,454300,2012-12-17,5,6,5,6,4,5,4,0,0,0,1,1,1,0,5,1,2,1,5,0,2
19879,454301,2012-12-17,5,4,1,4,1,3,4,1,1,1,0,1,3,1,6,3,3,5,3,5,1
19872,454305,2012-12-17,2,2,2,0,0,4,4,6,5,3,4,3,4,3,6,2,4,5,6,6,6
19875,454312,2012-12-17,3,6,5,5,4,4,3,0,0,0,1,0,0,2,4,6,4,2,6,5,5
19877,454321,2012-12-17,3,4,2,4,4,2,5,5,6,4,5,4,4,6,5,4,4,4,5,4,4
19878,454323,2012-12-17,3,3,3,3,3,3,3,6,1,3,3,3,5,1,5,4,4,4,6,4,3
19881,454327,2012-12-17,2,5,5,5,2,4,2,5,1,0,3,2,6,2,5,5,5,2,5,5,5
19880,454329,2012-12-17,5,6,1,3,4,3,4,0,0,0,1,1,1,0,2,2,1,0,1,2,0
25997,454342,2013-12-21,0,4,4,4,4,1,4,4,0,0,4,0,1,1,6,5,5,5,6,4,4
19882,454347,2012-12-17,4,4,3,4,6,6,0,0,3,0,4,1,4,6,6,4,3,3,4,3,6
19883,454349,2012-12-17,5,6,4,4,2,0,1,0,0,0,0,0,0,0,1,2,3,5,2,6,1
19884,454362,2012-12-18,1,5,2,6,1,2,4,3,1,5,2,4,4,0,3,4,1,2,4,5,4
19885,454364,2012-12-18,6,6,4,6,5,4,2,4,6,6,6,6,6,6,5,5,2,4,4,4,5
19886,454368,2012-12-18,6,5,6,6,5,6,5,0,1,0,5,0,0,1,6,4,2,2,4,1,2
19887,454369,2012-12-18,5,6,5,5,6,4,5,4,5,3,3,2,6,6,5,3,4,2,5,6,3
19892,454376,2012-12-18,5,5,2,5,6,3,5,3,2,0,4,4,4,3,6,5,3,5,5,5,5
19891,454378,2012-12-18,3,6,4,4,4,5,3,3,1,1,2,1,5,1,4,3,3,3,3,2,2
19905,454383,2012-12-19,4,3,3,6,6,3,6,3,0,0,3,3,0,0,6,0,6,3,6,3,3
19893,454384,2012-12-18,0,6,2,2,6,0,6,0,0,0,0,0,0,0,6,2,2,2,6,6,6
19895,454386,2012-12-18,4,6,2,6,4,2,4,0,2,0,0,2,2,2,6,3,3,2,4,1,2
19897,454405,2012-12-18,1,4,3,4,3,3,4,6,1,1,3,6,6,2,6,5,2,4,5,1,3
19899,454407,2012-12-19,1,4,4,6,2,2,1,6,1,1,6,5,5,2,6,4,3,4,3,6,3
19902,454408,2012-12-19,6,6,1,6,6,5,5,5,2,0,5,5,5,6,5,5,6,6,6,6,0
19898,454409,2012-12-19,2,4,3,5,4,3,3,5,4,4,3,6,6,1,5,3,2,5,4,4,3
19900,454410,2012-12-19,0,5,3,5,4,5,2,1,0,1,5,0,6,1,1,3,1,0,0,1,1
19903,454414,2012-12-19,0,2,1,3,1,3,0,1,0,0,0,0,0,2,2,3,0,2,1,1,0
19904,454415,2012-12-19,6,6,6,5,6,6,4,2,4,0,3,0,2,5,4,5,4,4,6,3,5
19907,454429,2012-12-19,4,4,2,4,3,4,3,5,6,6,5,6,6,6,6,4,3,5,5,4,6
19910,454432,2012-12-19,6,6,6,4,6,4,4,3,0,0,0,0,4,0,6,3,4,3,4,4,6
19909,454433,2012-12-19,4,4,4,6,4,1,4,1,0,0,1,0,1,0,4,2,4,4,5,5,3
19911,454434,2012-12-19,1,2,5,6,6,6,5,2,0,0,1,2,6,1,5,0,0,2,6,5,5
19912,454437,2012-12-19,0,5,3,4,1,2,4,4,1,4,2,0,4,2,2,5,1,5,3,4,5
19913,454441,2012-12-19,1,2,3,3,5,4,3,5,1,5,6,6,6,6,6,5,6,3,6,0,5
19914,454466,2012-12-20,3,6,6,5,4,6,5,0,0,1,4,3,6,2,6,2,3,6,4,6,6
19915,454473,2012-12-20,1,3,0,5,3,1,2,3,3,2,5,4,6,4,6,4,4,4,6,6,1
19916,454480,2012-12-20,0,0,0,0,0,0,0,0,0,0,4,0,2,2,6,4,6,6,5,3,4
19918,454487,2012-12-20,5,6,1,5,3,5,4,4,6,5,6,6,5,5,3,3,2,2,2,3,3
19920,454490,2012-12-20,3,5,3,5,5,4,4,2,0,1,3,5,4,1,4,4,3,4,6,4,5
19922,454496,2012-12-20,4,5,4,5,4,5,5,3,4,0,2,0,6,0,5,2,0,5,4,2,3
19923,454505,2012-12-20,6,6,5,4,5,5,2,1,0,0,1,1,2,1,4,2,2,3,5,1,4
19924,454509,2012-12-20,0,0,0,6,5,0,2,6,0,5,2,6,5,6,6,6,3,6,4,2,4
19925,454517,2012-12-21,2,2,2,5,5,6,4,0,0,1,0,0,1,4,4,0,4,4,6,0,5
19926,454520,2012-12-21,1,4,0,5,6,3,5,1,0,0,0,1,3,1,2,1,4,2,4,0,0
19927,454532,2012-12-21,5,6,2,6,5,3,2,1,0,0,2,0,0,0,5,3,2,1,3,2,1
19928,454537,2012-12-22,6,6,6,6,6,6,6,0,0,0,1,6,6,0,4,6,4,2,3,2,6
19935,454538,2012-12-22,6,6,6,5,6,5,0,0,0,0,0,0,1,0,6,1,2,4,2,6,3
19929,454546,2012-12-22,1,5,3,4,0,5,4,0,0,0,0,0,0,0,4,1,1,3,1,4,3
19930,454553,2012-12-22,,,,,,,,,,,,,,,,,,,,,
19931,454560,2012-12-22,5,5,4,4,2,3,4,0,0,0,0,4,2,0,6,3,2,2,4,6,2
19932,454566,2012-12-22,6,6,4,5,3,3,4,5,0,3,5,1,6,4,5,4,6,5,6,6,5
19933,454578,2012-12-22,2,5,4,6,6,3,5,0,0,0,0,1,0,2,5,5,2,3,5,1,3
19934,454582,2012-12-22,3,6,3,6,6,0,6,6,3,6,6,6,6,6,6,6,4,6,6,6,6
19936,454588,2012-12-23,0,4,1,6,4,4,4,3,0,0,2,4,4,0,5,4,3,2,5,1,1
19938,454589,2012-12-23,4,4,5,6,6,5,6,6,5,6,5,6,5,,4,3,3,2,3,4,0
19940,454593,2012-12-23,2,5,4,6,4,5,6,2,0,0,5,5,5,0,6,4,3,5,5,4,5
19943,454601,2012-12-23,4,5,5,5,4,5,2,2,1,0,1,1,1,0,6,2,4,5,5,5,4
19944,454604,2012-12-23,0,2,0,0,0,2,1,0,0,0,1,1,1,0,1,1,1,2,5,1,0
19945,454605,2012-12-23,4,3,6,4,6,3,2,1,5,3,6,2,6,6,4,4,3,2,5,2,3
19946,454617,2012-12-23,4,6,3,5,2,4,2,1,0,0,0,0,0,0,3,1,3,1,1,4,0
19947,454623,2012-12-23,3,6,2,6,5,3,5,0,1,1,5,1,5,5,4,1,4,3,5,1,0
19948,454625,2012-12-23,1,4,1,6,6,6,3,0,0,0,2,0,2,0,3,1,3,0,2,4,0
19949,454643,2012-12-24,0,4,4,4,0,2,2,2,0,0,3,0,0,3,6,5,2,5,6,4,6
19950,454648,2012-12-24,1,4,4,5,6,4,5,3,4,0,4,2,6,5,4,0,1,3,4,1,2
19951,454651,2012-12-24,0,2,0,4,1,5,5,3,4,0,3,0,0,4,6,4,3,5,4,1,5
19952,454658,2012-12-24,5,6,2,5,5,4,4,5,2,6,6,5,5,5,5,3,5,4,6,5,5
19953,454673,2012-12-25,,,,,,,,,,,,,,,,,,,,,
19954,454675,2012-12-25,3,6,6,6,3,2,5,1,0,1,0,0,4,1,4,3,3,1,3,1,1
19955,454681,2012-12-25,0,0,1,2,0,0,1,0,1,0,0,0,0,0,4,5,5,5,5,3,6
19956,454686,2012-12-25,4,5,6,5,4,6,6,5,6,6,6,6,6,6,6,4,3,5,5,0,3
19957,454700,2012-12-25,4,5,3,4,3,4,4,1,0,0,6,0,6,0,4,3,4,2,5,3,4
19958,454703,2012-12-25,0,6,0,6,6,6,3,4,0,0,0,6,0,1,6,5,6,6,6,1,6
19959,454705,2012-12-25,1,2,1,5,0,6,2,1,4,0,3,2,3,1,4,3,4,1,6,4,4
19961,454718,2012-12-26,1,4,2,4,2,3,2,2,3,2,1,2,2,2,3,5,1,1,2,1,4
19962,454731,2012-12-26,6,6,4,6,5,4,5,6,6,6,6,6,5,6,5,4,5,6,6,2,4
19965,454733,2012-12-26,5,6,4,6,4,6,4,0,1,1,6,6,6,1,4,5,4,5,5,6,6
19964,454735,2012-12-26,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,5,1,0,0,0,0
19966,454754,2012-12-26,5,5,5,5,5,5,5,0,0,2,5,3,1,2,6,2,4,5,5,2,5
19967,454755,2012-12-26,3,4,0,1,5,0,1,1,0,3,2,6,5,6,4,2,3,4,5,5,5
19969,454769,2012-12-26,3,2,3,4,3,1,3,0,4,0,5,5,2,6,4,3,3,5,3,6,1
19971,454774,2012-12-27,1,2,3,1,1,2,3,3,4,1,5,3,4,6,4,5,1,4,4,2,1
19973,454779,2012-12-27,2,5,4,5,5,5,3,6,1,1,3,4,2,5,5,4,2,5,4,6,6
19975,454782,2012-12-27,5,5,4,6,6,6,6,1,0,1,3,5,4,2,5,3,1,4,4,4,2
19974,454783,2012-12-27,2,2,0,1,1,3,1,0,1,0,0,0,3,0,4,4,3,4,4,3,2
19976,454799,2012-12-27,6,6,3,6,6,1,6,0,6,1,6,6,6,5,6,6,6,6,6,6,2
19977,454808,2012-12-27,4,5,3,4,6,3,1,2,0,0,2,0,0,4,2,3,4,4,3,2,2
19978,454816,2012-12-27,3,4,2,4,3,4,5,3,1,0,2,3,4,1,6,3,0,5,4,4,1
19979,454824,2012-12-27,1,6,2,5,5,5,5,0,0,0,0,5,6,1,6,2,5,6,5,4,3
19980,454831,2012-12-28,3,4,2,4,3,4,1,0,0,0,0,1,0,0,3,1,0,4,2,2,1
19982,454836,2012-12-28,5,5,4,4,5,5,5,1,1,1,4,3,1,5,5,4,2,1,4,4,4
19984,454846,2012-12-28,1,4,5,3,3,6,3,4,1,1,2,1,5,3,5,5,4,5,5,6,6
19985,454850,2012-12-28,6,6,6,6,6,6,6,1,0,0,3,3,6,0,2,0,2,3,4,0,2
19986,454854,2012-12-28,3,4,2,5,2,5,3,1,0,3,5,3,4,3,3,4,1,6,2,5,2
19987,454857,2012-12-28,2,5,3,4,0,3,3,1,0,0,1,1,5,0,2,3,2,0,2,4,2
19988,454860,2012-12-28,4,4,3,5,5,4,4,0,0,0,4,1,1,1,4,5,3,4,4,4,4
19989,454863,2012-12-28,4,6,5,5,6,5,6,0,3,4,1,2,4,1,5,1,1,2,2,3,5
19990,454874,2012-12-28,1,4,1,6,2,1,3,4,1,5,2,5,2,4,5,4,2,5,6,5,3
19991,454875,2012-12-28,0,3,0,6,0,6,6,4,0,0,6,6,1,4,6,5,1,6,5,6,1
19992,454878,2012-12-28,3,3,3,3,3,3,3,5,0,0,6,5,6,6,5,5,6,6,4,6,5
19993,454889,2012-12-28,0,4,0,4,3,4,4,2,3,1,0,1,1,0,4,4,3,4,4,5,4
19994,454892,2012-12-28,4,6,4,5,6,5,3,1,0,3,1,1,2,1,5,4,3,4,5,0,3
19995,454895,2012-12-29,0,2,0,2,0,5,5,0,0,0,5,4,0,0,4,4,3,3,6,3,2
19996,454896,2012-12-29,0,0,0,0,0,0,0,6,6,6,6,6,6,6,3,3,2,2,4,4,4
19997,454906,2012-12-29,4,5,6,5,4,6,4,1,0,0,4,2,6,6,4,4,2,4,6,2,6
19998,454908,2012-12-29,1,5,2,5,5,5,5,0,0,0,0,0,0,3,2,0,4,1,3,3,0
19999,454909,2012-12-29,5,5,5,5,6,4,4,2,2,1,6,3,6,3,6,6,5,5,6,5,4
20000,454910,2012-12-29,3,4,3,2,3,3,4,2,1,1,3,3,4,4,3,0,1,3,4,4,5
20001,454911,2012-12-29,3,6,6,5,6,4,6,1,0,1,3,3,0,0,5,6,5,3,5,3,6
20002,454919,2012-12-29,0,6,6,5,5,4,5,1,0,0,1,2,2,0,5,4,3,4,4,3,5
20003,454920,2012-12-29,1,6,2,5,4,6,3,1,0,0,1,1,6,1,4,4,4,5,4,2,2
20004,454921,2012-12-29,2,5,5,5,4,1,3,0,1,0,3,4,6,1,1,5,4,3,5,2,6
20005,454929,2012-12-29,1,5,3,5,4,6,5,2,0,0,2,1,6,1,4,2,2,2,2,3,4
20006,454934,2012-12-29,1,1,1,3,1,1,3,2,2,0,0,0,0,2,6,3,5,5,2,4,4
20007,454937,2012-12-29,6,6,6,6,3,6,6,0,1,1,2,3,6,3,6,4,2,6,3,1,3
20008,454939,2012-12-29,2,2,1,4,4,3,5,4,5,4,4,3,2,0,2,3,3,3,5,2,2
20009,454943,2012-12-29,6,6,6,5,4,5,6,5,5,5,6,6,6,5,6,6,4,1,6,4,4
20010,454945,2012-12-29,4,6,2,6,5,6,2,2,1,1,4,1,5,1,5,4,4,4,5,4,1
20011,454946,2012-12-29,4,5,1,5,2,1,1,1,4,0,1,0,1,0,2,5,4,4,6,4,4
20012,454953,2012-12-29,2,6,4,5,2,4,5,1,0,2,1,0,4,1,5,1,1,1,4,4,2
20013,454957,2012-12-29,6,6,5,6,6,6,6,3,0,4,3,5,5,1,5,4,4,5,3,6,4
20014,454963,2012-12-29,6,6,3,3,4,3,3,1,0,3,5,1,4,2,3,5,4,5,4,5,3
20021,454966,2012-12-30,4,5,2,6,6,2,2,1,0,1,1,1,0,1,4,3,1,4,2,1,5
20015,454968,2012-12-29,2,5,0,5,0,0,2,3,1,1,4,0,1,0,6,2,5,6,5,5,2
20016,454974,2012-12-29,5,4,3,4,4,5,4,1,1,1,3,1,2,2,2,3,4,4,4,4,5
20041,454981,2012-12-31,1,2,2,4,3,1,4,5,3,3,4,4,6,3,6,3,3,5,5,2,4
20017,454982,2012-12-30,6,5,5,5,3,5,4,5,3,2,2,5,5,1,2,2,3,4,5,1,3
20019,454988,2012-12-30,4,2,3,6,3,4,3,0,0,0,2,3,5,0,6,0,3,3,4,5,2
20023,455007,2012-12-30,3,5,4,5,5,4,5,6,6,5,6,2,6,6,5,1,4,1,4,1,5
20026,455014,2012-12-30,4,5,5,5,5,5,1,0,4,1,3,4,6,6,6,4,3,0,5,4,5
20025,455015,2012-12-30,2,2,3,3,3,4,2,0,6,0,2,1,0,0,6,6,6,5,6,6,3
20027,455018,2012-12-30,6,6,6,3,6,6,3,0,0,0,1,6,0,0,5,6,4,3,6,6,6
20029,455027,2012-12-30,0,0,0,1,0,0,0,1,0,1,5,3,5,1,3,3,4,2,4,2,4
20030,455029,2012-12-30,5,5,5,5,2,6,3,1,3,1,0,1,5,6,3,1,3,1,5,0,2
20028,455030,2012-12-30,5,6,5,5,6,5,5,1,1,1,5,2,4,2,4,4,5,2,6,5,6
20032,455036,2012-12-30,1,5,4,5,5,6,6,6,3,3,1,3,3,3,6,6,5,4,6,0,6
20033,455042,2012-12-31,6,6,3,6,6,6,4,3,1,0,1,3,6,6,5,3,2,3,4,4,6
20038,455047,2012-12-31,5,6,6,6,6,1,6,4,2,2,4,6,6,6,3,5,5,5,5,5,5
20037,455048,2012-12-31,5,6,4,6,4,4,4,3,1,2,6,2,6,6,6,3,6,6,4,6,5
20036,455050,2012-12-31,1,5,2,3,2,3,5,3,0,1,5,4,5,1,4,5,0,4,4,1,1
20039,455059,2012-12-31,4,4,6,6,5,3,6,2,3,0,2,1,6,6,4,4,3,1,3,3,2
20040,455060,2012-12-31,2,4,2,4,6,5,5,1,1,0,4,3,4,6,6,4,4,5,5,4,4
20042,455081,2012-12-31,5,6,4,6,4,6,5,4,1,2,4,1,6,1,3,5,6,4,6,6,3
20043,455085,2012-12-31,5,5,5,5,5,5,4,2,1,3,4,5,6,2,6,3,3,3,3,0,4
20044,455089,2012-12-31,5,5,5,5,4,5,4,4,1,3,2,4,6,4,2,3,4,4,4,3,4
20045,455090,2012-12-31,3,6,3,5,3,4,3,5,0,2,1,2,0,0,2,3,3,4,3,4,3
20046,455100,2012-12-31,5,2,2,5,3,3,3,2,1,0,2,2,1,1,6,4,5,6,5,6,6
20047,455112,2013-01-01,4,6,3,5,1,3,3,2,0,0,2,1,0,0,4,2,3,4,2,1,2
20048,455114,2013-01-01,5,6,5,6,4,6,3,5,5,1,4,4,6,6,4,1,2,3,3,2,1
20050,455117,2013-01-01,6,5,3,6,5,3,3,3,1,3,3,1,3,1,6,6,4,3,6,5,6
20051,455124,2013-01-01,3,3,3,3,3,3,3,4,2,2,5,4,5,5,5,3,5,5,5,4,5
20052,455135,2013-01-01,5,6,0,6,6,0,5,2,2,5,0,2,3,0,4,4,4,4,4,4,2
20054,455145,2013-01-01,,,,,,,,,,,,,,,,,,,,,
20055,455147,2013-01-01,1,5,1,4,2,4,2,5,1,2,1,0,4,3,5,5,4,6,5,4,6
20056,455149,2013-01-01,3,2,2,1,2,2,3,6,6,1,6,6,6,6,6,6,6,6,6,6,6
20058,455153,2013-01-01,3,6,1,5,2,3,1,2,0,0,4,4,6,4,4,5,2,5,5,6,6
20060,455158,2013-01-02,0,4,1,4,1,1,3,0,1,0,0,1,5,5,4,6,4,4,5,0,6
20059,455160,2013-01-02,6,6,5,6,6,4,6,6,4,5,4,6,5,1,6,1,3,6,6,4,6
20062,455161,2013-01-02,4,5,5,5,5,5,3,1,0,2,5,6,4,0,4,6,4,3,6,2,6
20063,455170,2013-01-02,2,4,3,2,4,3,4,1,0,0,1,4,4,0,2,2,1,4,3,4,4
20064,455176,2013-01-02,0,2,0,5,0,6,6,4,6,0,0,2,3,1,4,6,2,6,6,5,6
20065,455180,2013-01-02,1,3,1,4,5,5,2,1,3,0,1,0,0,2,4,4,4,1,5,1,3
20066,455182,2013-01-02,3,3,3,6,0,6,4,1,0,0,3,0,0,3,6,6,6,6,6,5,6
20067,455183,2013-01-02,3,6,5,6,3,5,5,2,1,0,3,0,6,0,6,4,1,4,4,3,1
20069,455187,2013-01-02,0,6,2,5,6,2,1,1,0,0,1,0,0,0,1,3,4,3,5,0,1
20070,455192,2013-01-02,5,6,6,4,6,6,5,3,0,2,4,2,5,1,4,3,1,6,2,1,1
20071,455198,2013-01-02,5,6,6,6,5,4,5,0,0,0,1,1,1,0,4,6,2,2,4,4,3
20074,455210,2013-01-02,1,3,2,4,4,5,3,1,0,0,1,1,1,0,2,3,4,4,6,4,5
20076,455226,2013-01-02,0,0,0,0,1,0,1,0,2,1,1,1,0,2,3,4,1,2,3,2,1
20078,455231,2013-01-03,0,5,5,5,4,1,4,1,2,1,2,2,6,4,2,2,5,2,4,5,4
20077,455232,2013-01-03,3,3,3,4,3,3,3,1,4,1,1,3,4,5,4,3,4,1,2,6,5
20079,455233,2013-01-03,5,5,5,5,4,5,5,6,5,5,5,4,6,6,1,0,2,5,5,4,2
20080,455235,2013-01-03,6,,6,6,,,6,,,,,,6,6,6,6,6,,6,6,
20082,455241,2013-01-03,6,6,6,6,6,6,2,4,4,1,1,3,2,5,6,5,5,6,4,6,1
20081,455242,2013-01-03,2,3,4,3,3,3,4,2,1,1,3,1,6,3,3,2,4,5,3,2,4
20083,455253,2013-01-03,0,1,0,6,0,3,0,1,0,4,0,1,3,6,4,5,5,5,4,3,0
20084,455259,2013-01-03,2,2,4,3,3,3,2,4,6,4,5,3,5,6,6,5,4,0,5,2,6
20085,455261,2013-01-03,1,1,1,1,1,4,2,4,3,1,5,1,6,4,6,6,2,6,4,6,3
20086,455266,2013-01-03,,,,,,,,,,,,,,,,,,,,,
20087,455273,2013-01-03,2,5,3,2,5,2,2,4,1,5,5,3,3,6,5,3,2,5,4,6,4
20088,455281,2013-01-03,1,4,3,4,3,3,2,0,0,0,3,1,4,0,3,5,1,5,1,5,2
20090,455294,2013-01-03,3,5,0,6,5,0,4,0,0,0,0,0,5,0,4,5,0,0,2,6,0
20091,455299,2013-01-03,3,6,4,6,3,5,4,1,0,1,2,2,1,1,5,5,2,5,3,4,4
20092,455301,2013-01-03,3,5,3,4,4,5,3,2,0,0,2,1,5,6,6,5,4,2,5,4,5
20093,455302,2013-01-03,5,6,6,6,0,4,5,5,0,4,6,6,6,0,6,6,6,6,6,6,6
20096,455308,2013-01-04,1,2,1,5,2,2,2,0,0,0,0,0,0,0,6,0,0,6,4,6,0
20095,455327,2013-01-04,1,4,1,3,3,1,3,0,0,0,3,0,2,1,4,3,2,4,4,1,4
20097,455340,2013-01-04,,,,,,,,,,,,,,,,,,,,,
20098,455344,2013-01-04,1,6,3,6,1,5,1,0,3,0,1,0,0,6,1,4,5,5,4,6,1
20099,455349,2013-01-04,3,1,6,4,6,6,4,5,4,0,4,0,0,0,6,5,6,6,3,0,3
20100,455358,2013-01-04,3,4,4,6,4,4,4,4,3,4,6,5,6,6,5,3,3,3,4,4,3
20101,455368,2013-01-04,2,4,3,5,3,2,3,2,3,0,2,1,5,4,3,2,2,1,2,2,3
20102,455374,2013-01-04,5,5,2,3,1,4,5,4,0,2,2,4,4,6,6,4,1,5,5,4,4
20103,455376,2013-01-04,6,6,6,6,6,6,6,6,1,3,5,4,6,4,4,5,3,6,6,3,1
20104,455377,2013-01-04,3,3,4,5,4,2,5,3,1,1,3,1,4,3,4,4,4,3,3,4,6
20105,455386,2013-01-05,3,4,5,4,4,5,4,5,4,5,6,6,6,6,5,6,3,6,5,6,6
20106,455387,2013-01-05,6,6,6,5,6,3,6,6,0,0,3,4,1,4,6,0,0,2,1,5,4
20107,455388,2013-01-05,5,6,5,6,5,4,6,1,1,2,2,3,6,1,3,6,1,4,3,5,3
20108,455412,2013-01-05,0,4,1,3,1,2,2,0,0,0,0,2,3,0,2,4,1,3,4,3,2
20109,455413,2013-01-05,,,,,,,,,,,,,,,,,,,,,
20110,455428,2013-01-05,3,5,4,5,4,4,4,2,0,0,3,2,4,0,4,4,2,2,3,4,6
20112,455433,2013-01-05,2,5,4,3,6,5,3,4,1,1,5,0,6,1,5,4,6,6,3,0,3
20113,455447,2013-01-05,0,4,0,3,3,5,2,2,0,0,2,0,0,5,4,4,2,3,4,1,4
